"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr1",219366423,219414650,"unknown_circ_003166",4,"+",5,5,5,5,114,60,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","1__219366424__219414650",4
"chr13",21373303,21396428,"unknown_circ_002664",2,"-",2,2,2,2,130,116,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__21373304__21396428",2
"chr14",78203313,78205227,"unknown_circ_004840",1,"-",1,1,1,1,48,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__78203314__78205227",1
"chr7",87593948,87607727,"unknown_circ_002188",6,"+",7.5,8,8,7.5,72,116,"unknown",7.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","7__87593949__87607727",6
"chr6",125597467,125597533,"unknown_circ_021292",1,"+",1,1,1,1,90,120,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","6__125597468__125597533",1
"chr16",84792321,84801964,"unknown_circ_013721",3,"+",3,3,2,3,64,14,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","16__84792322__84801964",3
"chr12",105385489,105389804,"unknown_circ_015070",1,"+",2,2,2,2,108,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__105385490__105389804",1
"chr16",11863315,11863425,"unknown_circ_002599",2,"+",4,4,2,4,22,12,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","16__11863316__11863425",2
"chr1",183514158,183514274,"unknown_circ_010601",2,"-",2,2,2,2,66,72,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__183514159__183514274",2
"chr1",155432194,155432390,"unknown_circ_006748",1,"-",2,2,2,2,42,120,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__155432195__155432390",1
"chr15",82430998,82444764,"unknown_circ_012774",1,"-",1,1,1,1,42,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__82430999__82444764",1
"chr11",32610557,62157129,"unknown_circ_000841",22,"+",22,22,2,22,136,2,"unknown",22,0,0,1,"GTAG","N/A","HUGE","N/A","0","11__32610558__62157129",22
"chr17",54921379,54925426,"unknown_circ_014351",1,"+",1,1,1,1,14,124,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__54921380__54925426",1
"chr16",19093753,19093830,"unknown_circ_014038",1,"+",1,1,1,1,156,64,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","16__19093754__19093830",1
"chr1",151052626,151052774,"unknown_circ_017315",1,"+",1,1,1,1,12,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__151052627__151052774",1
"chr7",104842878,104844232,"unknown_circ_015038",1,"-",2,2,2,2,38,46,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__104842879__104844232",1
"chrX",73062704,73062801,"unknown_circ_010801",1,"-",1,1,1,1,32,100,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","X__73062705__73062801",1
"chr16",16101672,16110478,"unknown_circ_008455",3,"+",4,4,3,4,38,120,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","16__16101673__16110478",3
"chr10",126727565,126727724,"unknown_circ_016709",1,"-",1,1,1,1,6,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__126727566__126727724",1
"chr8",143740780,143740822,"unknown_circ_014594",1,"-",1,1,1,1,142,36,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","8__143740781__143740822",1
"chr1",10155518,10165802,"unknown_circ_006220",6,"+",7,7,6,7,102,116,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","1__10155519__10165802",6
"chr15",85326887,85327028,"unknown_circ_009388",1,"+",1,1,1,1,102,34,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","15__85326888__85327028",1
"chr19",46183170,46183305,"unknown_circ_008218",1,"+",1,1,1,1,12,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__46183171__46183305",1
"chr12",120995084,120995485,"unknown_circ_013747",4,"+",5,5,4,5,106,112,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","12__120995085__120995485",4
"chrX",54481880,54483000,"unknown_circ_010316",1,"-",1,1,1,1,126,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__54481881__54483000",1
"chr3",48019354,48130364,"unknown_circ_012796",1,"-",2,2,2,2,106,76,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","3__48019355__48130364",1
"chr2",36623756,36669878,"unknown_circ_013777",2,"+",2,2,2,2,82,110,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__36623757__36669878",2
"chr19",1218415,1223171,"unknown_circ_014607",1,"+",2,2,2,2,24,98,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","19__1218416__1223171",1
"chr7",104782454,104787105,"unknown_circ_002659",1,"-",1,1,1,1,66,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__104782455__104787105",1
"chr12",21794985,21795037,"unknown_circ_019519",1,"+",1,1,1,1,150,30,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","12__21794986__21795037",1
"chr2",136467002,136467801,"unknown_circ_000853",2,"+",2,2,2,2,112,104,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__136467003__136467801",2
"chrX",10437736,10463731,"unknown_circ_011937",1,"-",1,1,1,1,40,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__10437737__10463731",1
"chr2",205422746,205424590,"unknown_circ_016250",2,"+",2,2,2,2,50,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__205422747__205424590",2
"chrX",129370187,129394439,"unknown_circ_017065",1,"-",1,1,1,1,70,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__129370188__129394439",1
"chr8",18430037,18469585,"unknown_circ_022097",1,"-",1,1,1,1,28,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__18430038__18469585",1
"chr3",122459104,122459960,"unknown_circ_014855",1,"-",1,1,1,1,120,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__122459105__122459960",1
"chrX",106394085,106396733,"unknown_circ_001053",2,"-",2,2,2,2,82,64,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","X__106394086__106396733",2
"chr5",106716442,106716538,"unknown_circ_010742",1,"-",1,1,1,1,64,72,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","5__106716443__106716538",1
"chr1",51964642,51974439,"unknown_circ_005447",1,"-",2,2,2,2,72,44,"unknown",2,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__51964643__51974439",1
"chr1",233334684,233344356,"unknown_circ_008833",1,"-",2,2,2,2,120,48,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__233334685__233344356",1
"chr12",117962656,117969512,"unknown_circ_017058",1,"-",1,1,1,1,106,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__117962657__117969512",1
"chr4",83745707,83750211,"unknown_circ_019500",1,"-",1,1,1,1,48,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__83745708__83750211",1
"chr3",196094898,196129890,"unknown_circ_010435",3,"-",4,4,3,4,56,96,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","3__196094899__196129890",3
"chr11",43600378,64108619,"unknown_circ_020157",1,"-",1,1,1,1,4,2,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","11__43600379__64108619",1
"chr10",126824324,126824375,"unknown_circ_016730",1,"-",1,1,1,1,114,50,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","10__126824325__126824375",1
"chr7",2252846,2259091,"unknown_circ_004500",3,"-",3.5,4,4,3.5,90,126,"unknown",3.5,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","2,1","7__2252847__2259091",3
"chr1",173769386,173780444,"unknown_circ_009817",2,"-",4,4,2,4,112,130,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","1__173769387__173780444",2
"chr22",39262298,39262331,"unknown_circ_021279",1,"+",1,1,1,1,176,38,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","22__39262299__39262331",1
"chr19",7585136,7585223,"unknown_circ_018018",2,"-",2,2,1,2,10,120,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","19__7585137__7585223",2
"chr10",129897067,129897182,"unknown_circ_000398",4,"-",4,4,3,4,132,32,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","10__129897068__129897182",4
"chr14",80158515,80271533,"unknown_circ_022089",1,"+",1,1,1,1,60,72,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","14__80158516__80271533",1
"chr16",3726036,3740986,"unknown_circ_018438",1,"-",1,1,1,1,92,28,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__3726037__3740986",1
"chr6",169982931,170062520,"unknown_circ_020823",1,"-",1,1,1,1,12,120,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__169982932__170062520",1
"chr1",205138290,205156934,"unknown_circ_019275",1,"-",1,1,1,1,86,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__205138291__205156934",1
"chr11",36057652,36058508,"unknown_circ_020475",1,"+",1,1,1,1,70,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__36057653__36058508",1
"chr1",45796187,45800183,"unknown_circ_004734",2,"-",2,3,3,2,50,70,"unknown",2,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","2","1__45796188__45800183",2
"chr11",118630630,118634015,"unknown_circ_014540",1,"-",1,1,1,1,42,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__118630631__118634015",1
"chr18",20586325,20596887,"unknown_circ_013929",1,"+",2,2,2,2,92,36,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","18__20586326__20596887",1
"chr3",141678515,141688983,"unknown_circ_017695",1,"-",1,1,1,1,132,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__141678516__141688983",1
"chr1",67861087,67868100,"unknown_circ_014785",2,"-",2,2,2,2,84,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__67861088__67868100",2
"chr1",22400586,22417994,"unknown_circ_017177",1,"+",1,1,1,1,34,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__22400587__22417994",1
"chr1",27587446,27624602,"unknown_circ_018528",1,"+",1,1,1,1,42,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__27587447__27624602",1
"chr5",819639,837595,"unknown_circ_019263",1,"-",1,1,1,1,76,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__819640__837595",1
"chr13",78317150,78327493,"unknown_circ_006063",1,"+",1,1,1,1,102,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__78317151__78327493",1
"chr5",138655022,138661973,"unknown_circ_005723",1,"+",2,2,2,2,50,2,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__138655023__138661973",1
"chr17",40731768,40731906,"unknown_circ_004454",1,"-",1,1,1,1,86,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__40731769__40731906",1
"chr20",60419723,60427954,"unknown_circ_019330",1,"+",1,1,1,1,30,104,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__60419724__60427954",1
"chr10",71966019,71969441,"unknown_circ_013886",1,"-",2,2,2,2,22,12,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__71966020__71969441",1
"chr10",114338644,114390136,"unknown_circ_021200",1,"+",1,1,1,1,58,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__114338645__114390136",1
"chr14",35483007,35488280,"unknown_circ_000686",2,"+",4,4,2,4,56,104,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","14__35483008__35488280",2
"chr9",100437770,100458473,"unknown_circ_011807",2,"-",2,2,2,2,88,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__100437771__100458473",2
"chr2",203639083,218772241,"unknown_circ_011459",1,"+",1.5,2,2,1.5,2,2,"unknown",1.5,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS,SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE","2,1,1","2__203639084__218772241",1
"chr1",10713261,85517446,"unknown_circ_008377",1,"-",1,1,1,1,2,6,"unknown",1,1,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","1__10713262__85517446",1
"chr14",31863257,31872241,"unknown_circ_008299",1,"-",1,1,1,1,44,92,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__31863258__31872241",1
"chr16",71690473,71713438,"unknown_circ_006102",1,"-",1,1,1,1,28,92,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__71690474__71713438",1
"chr15",72193531,72197347,"unknown_circ_010268",1,"-",1,1,1,1,4,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__72193532__72197347",1
"chr7",121753171,121773795,"unknown_circ_001539",3,"-",4,4,4,4,82,90,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","7__121753172__121773795",3
"chr3",24640025,47164629,"unknown_circ_012871",1,"+",1,1,1,1,6,102,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","3__24640026__47164629",1
"chr10",74902115,74923708,"unknown_circ_011996",1,"-",1,1,1,1,36,52,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__74902116__74923708",1
"chr22",46829289,46835308,"unknown_circ_003384",4,"-",5,5,3,5,74,96,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","22__46829290__46835308",4
"chr13",20576989,20580726,"unknown_circ_008051",2,"+",2,2,2,2,24,64,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__20576990__20580726",2
"chr2",62449346,62452549,"unknown_circ_003091",1,"+",1,1,1,1,50,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__62449347__62452549",1
"chr4",1218555,1218607,"unknown_circ_001878",3,"+",4,4,2,4,112,110,"unknown",4,0,0,1,"GTAG","N/A","SHORT","N/A","0","4__1218556__1218607",3
"chr10",116879948,117040997,"unknown_circ_019383",1,"+",1,1,1,1,44,98,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","10__116879949__117040997",1
"chrX",128692816,128692978,"unknown_circ_005748",1,"+",1,1,1,1,114,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__128692817__128692978",1
"chr1",9803941,9804701,"unknown_circ_004550",2,"-",3,3,3,3,72,118,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","1__9803942__9804701",2
"chr5",43122140,43162033,"unknown_circ_003804",3,"+",3,3,3,3,64,60,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__43122141__43162033",3
"chr4",187530336,187557389,"unknown_circ_013142",1,"-",2,2,2,2,76,58,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","4__187530337__187557389",1
"chr11",111706887,111709122,"unknown_circ_019650",1,"-",1,1,1,1,84,16,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","11__111706888__111709122",1
"chr1",45472622,221319861,"unknown_circ_021705",1,"-",1,1,1,1,94,2,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","1__45472623__221319861",1
"chr11",46791512,46792532,"unknown_circ_008757",1,"-",1,1,1,1,70,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__46791513__46792532",1
"chr10",70707720,70726959,"unknown_circ_008259",1,"+",2,2,2,2,30,102,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__70707721__70726959",1
"chr1",70177896,163603428,"unknown_circ_020272",1,"-",1,1,1,1,2,2,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","1__70177897__163603428",1
"chr2",85576506,85578144,"unknown_circ_013335",1,"-",1,1,1,1,76,56,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__85576507__85578144",1
"chr3",52720784,52721631,"unknown_circ_017616",2,"+",2,2,2,2,12,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__52720785__52721631",2
"chr1",227381486,227407121,"unknown_circ_011554",2,"-",2,2,2,2,38,104,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__227381487__227407121",2
"chr10",27458872,27460012,"unknown_circ_009989",2,"+",3,3,3,3,92,48,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","10__27458873__27460012",2
"chr6",34915925,88744783,"unknown_circ_021608",1,"+",1,1,1,1,2,2,"unknown",1,0,2,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","6__34915926__88744783",1
"chr12",123818599,123830114,"unknown_circ_003901",1,"-",1,1,1,1,2,134,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__123818600__123830114",1
"chr17",47131905,47131958,"unknown_circ_010388",1,"+",1,1,1,1,40,124,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","17__47131906__47131958",1
"chr10",7318853,7423911,"unknown_circ_007583",4,"-",4,4,4,4,120,124,"unknown",4,0,0,1,"GTAG","N/A","HUGE","N/A","0","10__7318854__7423911",4
"chr7",6193386,6194826,"unknown_circ_010611",2,"+",2,2,2,2,102,70,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__6193387__6194826",2
"chr17",18602466,18608477,"unknown_circ_000151",1,"+",2,2,2,2,56,24,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","17__18602467__18608477",1
"chr3",32774914,32778982,"unknown_circ_000133",2,"+",2,2,2,2,122,112,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__32774915__32778982",2
"chr5",80419460,80422982,"unknown_circ_007245",1,"+",1,1,1,1,22,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__80419461__80422982",1
"chr2",218562777,218564171,"unknown_circ_006436",1,"-",2,2,2,2,44,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__218562778__218564171",1
"chr22",35688984,35689736,"unknown_circ_013544",1,"+",2,2,2,2,96,104,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","22__35688985__35689736",1
"chr17",79634758,79639832,"unknown_circ_011437",2,"+",3,3,3,3,96,20,"unknown",3,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","17__79634759__79639832",2
"chr3",113439806,113439942,"unknown_circ_000545",1,"-",1,1,1,1,2,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__113439807__113439942",1
"chr15",61563915,89865914,"unknown_circ_019360",1,"+",1,1,1,1,2,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","15__61563916__89865914",1
"chr16",69726000,69726036,"unknown_circ_003065",1,"-",1,1,1,1,10,162,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","16__69726001__69726036",1
"chr8",144676256,144676386,"unknown_circ_001788",1,"+",1,1,1,1,4,114,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","8__144676257__144676386",1
"chr1",44773981,44804994,"unknown_circ_000153",16,"-",16,16,9,16,106,104,"unknown",16,0,0,1,"GTAG","N/A","","N/A","0","1__44773982__44804994",16
"chr7",44836290,101273024,"unknown_circ_009340",1,"-",1,1,1,1,10,2,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_2MM+","BROKEN_SEGMENTS","1","7__44836291__101273024",1
"chr7",135309988,135323431,"unknown_circ_013024",1,"+",2,2,2,2,106,84,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__135309989__135323431",1
"chrX",120386217,129479244,"unknown_circ_015973",1,"+",1,1,1,1,2,94,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","X__120386218__129479244",1
"chr2",48027623,48027753,"unknown_circ_021737",1,"+",1,1,1,1,18,116,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__48027624__48027753",1
"chr22",32874967,32889268,"unknown_circ_021610",2,"+",2,2,2,2,46,76,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","22__32874968__32889268",2
"chr10",131899357,131902728,"unknown_circ_012633",1,"-",1,1,1,1,6,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__131899358__131902728",1
"chr2",27258083,27258134,"unknown_circ_015233",1,"-",2,2,2,2,62,112,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","2__27258084__27258134",1
"chr16",18851019,18851268,"unknown_circ_000821",1,"-",1,1,1,1,12,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__18851020__18851268",1
"chr1",87200284,87208119,"unknown_circ_009590",2,"+",2,2,1,2,32,94,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__87200285__87208119",2
"chr20",44698984,44699056,"unknown_circ_004998",2,"-",3,3,2,3,150,126,"unknown",3,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","20__44698985__44699056",2
"chr5",135973603,176579966,"unknown_circ_021485",1,"+",1,1,1,1,4,42,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","N/A","0","5__135973604__176579966",1
"chr17",57125043,57148308,"unknown_circ_019327",1,"-",1,1,1,1,8,110,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__57125044__57148308",1
"chr3",37337577,37340511,"unknown_circ_016352",1,"+",1,1,1,1,132,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__37337578__37340511",1
"chr1",29474591,29481422,"unknown_circ_002802",1,"-",1,1,1,1,132,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__29474592__29481422",1
"chr1",151314434,151314509,"unknown_circ_011843",1,"+",2,2,2,2,134,40,"unknown",2,0,0,1,"GTAG","N/A","SHORT","N/A","0","1__151314435__151314509",1
"chr1",100671785,100706440,"unknown_circ_016957",1,"-",1,1,1,1,108,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__100671786__100706440",1
"chr11",61188980,61189021,"unknown_circ_017190",1,"+",1,1,1,1,144,32,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","11__61188981__61189021",1
"chr1",151546827,151547481,"unknown_circ_020013",1,"+",1,1,1,1,74,48,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__151546828__151547481",1
"chr10",121336122,121340050,"unknown_circ_020956",1,"-",1,1,1,1,36,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__121336123__121340050",1
"chr7",135091976,135092194,"unknown_circ_020542",1,"+",1,1,1,1,10,122,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","7__135091977__135092194",1
"chr19",1556028,1556123,"unknown_circ_011737",1,"+",1,1,1,1,8,126,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","19__1556029__1556123",1
"chr4",98468818,148501617,"unknown_circ_020696",1,"+",1,1,1,1,2,4,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","4__98468819__148501617",1
"chr16",57081331,87404595,"unknown_circ_019617",1,"-",1,1,1,1,4,2,"unknown",1,1,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","16__57081332__87404595",1
"chr5",134041016,134044578,"unknown_circ_009845",1,"+",1,1,1,1,104,26,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__134041017__134044578",1
"chr4",144133486,144133557,"unknown_circ_006160",1,"-",1,1,1,1,54,120,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","4__144133487__144133557",1
"chr17",36517593,36523933,"unknown_circ_014183",1,"+",1,1,1,1,40,92,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__36517594__36523933",1
"chr16",4027482,4033441,"unknown_circ_005136",1,"-",2,2,2,2,106,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","16__4027483__4033441",1
"chr12",110784005,110784071,"unknown_circ_009571",1,"+",1,1,1,1,30,82,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","12__110784006__110784071",1
"chr7",959604,975141,"unknown_circ_002766",1,"-",2,2,2,2,106,132,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__959605__975141",1
"chr7",26332443,26404765,"unknown_circ_015067",1,"+",2,2,2,2,46,98,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__26332444__26404765",1
"chr15",65153173,65153231,"unknown_circ_019032",1,"-",1,1,1,1,26,96,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","15__65153174__65153231",1
"chr12",69109406,69119576,"unknown_circ_001735",3,"+",3,3,2,3,34,102,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__69109407__69119576",3
"chrX",102579881,129274592,"unknown_circ_008068",1,"-",1,1,1,1,38,104,"unknown",1,0,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","N/A","0","X__102579882__129274592",1
"chr13",41515056,41515506,"unknown_circ_014752",2,"-",2,2,1,2,78,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__41515057__41515506",2
"chr5",167988397,167996003,"unknown_circ_013787",1,"-",1,1,1,1,12,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__167988398__167996003",1
"chr2",132488443,216456127,"unknown_circ_013629",1,"-",1,1,1,1,20,2,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS","1","2__132488444__216456127",1
"chr2",112832488,112847295,"unknown_circ_013047",1,"+",1,1,1,1,42,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__112832489__112847295",1
"chr16",25066139,25123317,"unknown_circ_012123",1,"+",1,1,1,1,12,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__25066140__25123317",1
"chr10",15875628,15889942,"unknown_circ_000449",12,"-",17,17,16,17,126,116,"unknown",17,0,0,1,"GTAG","N/A","","N/A","0","10__15875629__15889942",12
"chr3",8794569,8810277,"unknown_circ_000293",1,"-",2,2,2,2,98,116,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__8794570__8810277",1
"chr11",16761229,16761298,"unknown_circ_014629",1,"+",1,1,1,1,8,174,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","11__16761230__16761298",1
"chr10",70723046,70728877,"unknown_circ_004418",1,"+",2,2,2,2,42,120,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__70723047__70728877",1
