"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr11",77666987,77672184,"unknown_circ_000022",4,"-",4,4,4,4,12,112,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","11__77666988__77672184",4
"chr8",42914234,42938323,"unknown_circ_002811",1,"+",1,1,1,1,52,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__42914235__42938323",1
"chr10",46135263,46159290,"unknown_circ_020440",1,"-",1,1,1,1,128,6,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__46135264__46159290",1
"chrX",17151946,17157084,"unknown_circ_011192",3,"+",3,3,3,3,94,132,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","X__17151947__17157084",3
"chr2",112821738,112839095,"unknown_circ_001678",1,"+",0.5,1,1,0.5,34,18,"unknown",0.5,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","2__112821739__112839095",1
"chr19",4950622,4951008,"unknown_circ_003690",4,"+",4,4,4,4,4,14,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","19__4950623__4951008",4
"chr9",74838035,74846097,"unknown_circ_000291",51,"+",52,54,39,52,126,98,"unknown",52,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,4","9__74838036__74846097",51
"chr7",105305512,105318511,"unknown_circ_002696",1,"-",1,1,1,1,34,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__105305513__105318511",1
"chr7",99621219,99621930,"unknown_circ_017727",1,"+",1,1,1,1,118,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__99621220__99621930",1
"chr14",75583897,75590926,"unknown_circ_024319",1,"-",1,1,1,1,86,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__75583898__75590926",1
"chrM",355,14413,"unknown_circ_025306",1,"-",1,1,1,1,36,8,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","M__356__14413",1
"chr6",154727526,154754641,"unknown_circ_023833",1,"-",1,1,1,1,86,50,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__154727527__154754641",1
"chr14",67768105,67770316,"unknown_circ_005258",7,"+",7,7,7,7,110,128,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","14__67768106__67770316",7
"chr12",72052409,72054207,"unknown_circ_018423",1,"-",1,1,1,1,102,28,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__72052410__72054207",1
"chr9",123307991,123330666,"unknown_circ_017663",1,"-",2,2,2,2,54,58,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__123307992__123330666",1
"chr6",160114182,160114280,"unknown_circ_020513",1,"-",1,1,1,1,44,84,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","6__160114183__160114280",1
"chr6",26045938,27839811,"unknown_circ_028836",1,"-",1,1,1,1,124,12,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","6__26045939__27839811",1
"chr17",45695715,45696530,"unknown_circ_004124",5,"+",6,6,6,6,122,106,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","17__45695716__45696530",5
"chr11",12696955,12785981,"unknown_circ_001775",9,"+",9,9,7,9,132,112,"unknown",9,0,0,1,"GTAG","N/A","","N/A","0","11__12696956__12785981",9
"chr14",35050766,35078948,"unknown_circ_006150",1,"-",1,1,1,1,10,18,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__35050767__35078948",1
"chr17",66337415,66339932,"unknown_circ_013546",1,"+",1,1,1,1,52,66,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","17__66337416__66339932",1
"chr21",47692474,47693499,"unknown_circ_006192",1,"-",2,2,2,2,130,62,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","21__47692475__47693499",1
"chr5",108219096,108321188,"unknown_circ_018704",1,"+",1,1,1,1,72,24,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","5__108219097__108321188",1
"chr19",17411664,17412433,"unknown_circ_007750",1,"-",1,1,1,1,64,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__17411665__17412433",1
"chr15",79178482,79186572,"unknown_circ_011971",1,"+",1,1,1,1,10,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__79178483__79186572",1
"chrM",15503,15620,"unknown_circ_006209",1,"-",1,1,1,1,96,22,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","M__15504__15620",1
"chr1",213244347,213277911,"unknown_circ_019726",2,"+",1.5,2,2,1.5,38,98,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__213244348__213277911",2
"chr17",80417867,80426772,"unknown_circ_011268",1,"+",1,1,1,1,124,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__80417868__80426772",1
"chr13",77779390,77818086,"unknown_circ_017456",4,"-",4,4,4,4,132,122,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","13__77779391__77818086",4
"chr19",40761064,40761151,"unknown_circ_011136",1,"-",1,1,1,1,62,86,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__40761065__40761151",1
"chr2",206265736,206364755,"unknown_circ_027056",1,"+",1,1,1,1,54,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__206265737__206364755",1
"chr7",98983324,98988876,"unknown_circ_024391",1,"+",1,1,1,1,42,92,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__98983325__98988876",1
"chr9",6814630,6893232,"unknown_circ_018933",2,"+",2,2,2,2,94,84,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__6814631__6893232",2
"chr6",74345104,74354326,"unknown_circ_024678",1,"-",1,1,1,1,34,104,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__74345105__74354326",1
"chr8",27507218,27517056,"unknown_circ_025771",2,"+",2,2,1,2,104,30,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","8__27507219__27517056",2
"chr9",130168477,130168844,"unknown_circ_017451",1,"+",1,1,1,1,70,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__130168478__130168844",1
"chr2",25038625,25039476,"unknown_circ_012005",1,"+",1,1,1,1,82,46,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__25038626__25039476",1
"chr11",14526702,14535245,"unknown_circ_006087",2,"-",2,2,2,2,46,110,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","11__14526703__14535245",2
"chr1",115279378,115292525,"unknown_circ_002867",2,"-",2,2,1,2,88,32,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__115279379__115292525",2
"chr10",121595051,121612684,"unknown_circ_027668",1,"-",1,1,1,1,46,98,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__121595052__121612684",1
"chr21",47641767,47642652,"unknown_circ_023657",1,"-",1,1,1,1,86,50,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__47641768__47642652",1
"chr15",77577299,77681144,"unknown_circ_004880",1,"-",1,1,1,1,16,58,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","15__77577300__77681144",1
"chr6",145992374,146007432,"unknown_circ_001532",1,"-",1,1,1,1,88,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__145992375__146007432",1
"chr16",89944868,89949718,"unknown_circ_028830",1,"+",1,1,1,1,44,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__89944869__89949718",1
"chr11",102248367,102248909,"unknown_circ_017243",1,"-",1,1,1,1,64,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__102248368__102248909",1
"chr2",128520635,128528508,"unknown_circ_010343",1,"-",1,1,1,1,112,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__128520636__128528508",1
"chr17",48814320,48819092,"unknown_circ_015405",2,"+",2,2,2,2,98,114,"unknown",2,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","17__48814321__48819092",2
"chr6",74175931,74176329,"unknown_circ_000920",4,"+",4.5,5,5,4.5,120,108,"unknown",4.5,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","6__74175932__74176329",4
"chr3",47787397,47814426,"unknown_circ_011686",1,"-",1,1,1,1,30,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__47787398__47814426",1
"chr2",44132830,44139697,"unknown_circ_014593",1,"-",1,1,1,1,42,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__44132831__44139697",1
"chr9",134305476,134319715,"unknown_circ_006907",2,"+",2,2,1,2,100,30,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","9__134305477__134319715",2
"chr4",106890051,106890250,"unknown_circ_017403",1,"+",1,1,1,1,122,2,"unknown",1,0,1,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","4__106890052__106890250",1
"chr1",16621277,16632414,"unknown_circ_021250",2,"-",2,2,2,2,128,106,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__16621278__16632414",2
"chr19",13879172,13879862,"unknown_circ_015943",3,"+",4,4,4,4,88,126,"unknown",4,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","19__13879173__13879862",3
"chr19",44037803,44037923,"unknown_circ_005846",1,"+",1,1,1,1,98,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__44037804__44037923",1
"chr10",70723046,70730106,"unknown_circ_015730",1,"+",1,1,1,1,10,128,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__70723047__70730106",1
"chr13",77785301,77807398,"unknown_circ_021461",2,"-",2,2,2,2,124,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__77785302__77807398",2
"chr17",41458640,41459028,"unknown_circ_017371",1,"-",1,1,1,1,2,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__41458641__41459028",1
"chr11",86198378,86219909,"unknown_circ_004881",1,"-",1,1,1,1,104,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__86198379__86219909",1
"chr17",79851427,79852462,"unknown_circ_026137",1,"+",0.5,1,1,0.5,90,8,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","17__79851428__79852462",1
"chr16",87451065,87452507,"unknown_circ_012628",5,"-",5,5,5,5,110,80,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","16__87451066__87452507",5
"chr22",29090019,29092975,"unknown_circ_005925",1,"-",1,1,1,1,34,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__29090020__29092975",1
"chr19",44563733,44563814,"unknown_circ_001632",1,"+",1,1,1,1,72,58,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__44563734__44563814",1
"chr21",40600425,40601362,"unknown_circ_005567",12,"-",14,14,13,14,116,116,"unknown",14,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","21__40600426__40601362",12
"chr4",39902045,39924368,"unknown_circ_022301",1,"-",1,1,1,1,106,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39902046__39924368",1
"chr16",85010106,85029613,"unknown_circ_027749",1,"-",0.5,1,1,0.5,6,60,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","16__85010107__85029613",1
"chr18",12340199,12340400,"unknown_circ_000179",1,"-",2,2,2,2,126,4,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","18__12340200__12340400",1
"chr7",6456257,6456552,"unknown_circ_001207",3,"-",4,4,4,4,110,90,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","7__6456258__6456552",3
"chr5",1093647,1094363,"unknown_circ_003086",2,"-",2,2,2,2,46,112,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__1093648__1094363",2
"chr20",42315608,42320809,"unknown_circ_012672",1,"+",0.5,1,1,0.5,66,8,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","20__42315609__42320809",1
"chr2",233568133,233626146,"unknown_circ_012545",2,"+",2,2,2,2,94,46,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__233568134__233626146",2
"chr19",3496538,3496884,"unknown_circ_011839",2,"-",2,2,1,2,10,132,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","19__3496539__3496884",2
"chr11",65270587,65271402,"unknown_circ_025202",1,"+",1,1,1,1,56,74,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__65270588__65271402",1
"chr3",71542576,71551139,"unknown_circ_003938",2,"-",2,2,2,2,76,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__71542577__71551139",2
"chr17",67251683,67252424,"unknown_circ_017780",1,"-",1,1,1,1,68,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__67251684__67252424",1
"chr3",110859463,110859681,"unknown_circ_008257",1,"-",1,1,1,1,54,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__110859464__110859681",1
"chr1",44599420,44600677,"unknown_circ_011211",1,"-",1,1,1,1,22,10,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","1__44599421__44600677",1
"chr4",38037208,38055959,"unknown_circ_013530",2,"+",2,2,2,2,118,50,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","4__38037209__38055959",2
"chr12",56439800,56440885,"unknown_circ_024480",1,"-",1,1,1,1,20,14,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","12__56439801__56440885",1
"chr22",27068890,27174548,"unknown_circ_025271",1,"+",1,1,1,1,54,80,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","22__27068891__27174548",1
"chr11",120339996,120348235,"unknown_circ_009941",2,"+",3,3,3,3,110,90,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","11__120339997__120348235",2
"chr14",97280624,97322481,"unknown_circ_020455",2,"+",0.666666666667,2,1,0.666666666667,12,2,"unknown",0.666666666667,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","14__97280625__97322481",2
"chr6",26056053,26056248,"unknown_circ_002494",4,"-",4,4,4,4,122,126,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","6__26056054__26056248",4
"chr3",61608136,61609229,"unknown_circ_005424",3,"+",3,3,3,3,36,102,"unknown",3,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","3__61608137__61609229",3
"chr15",40920267,40921569,"unknown_circ_005554",2,"+",2,2,2,2,114,38,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","15__40920268__40921569",2
"chr22",41521867,41536261,"unknown_circ_000328",1,"+",2,2,2,2,118,72,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","22__41521868__41536261",1
"chr10",120488806,120489922,"unknown_circ_000942",11,"-",11,11,10,11,124,128,"unknown",11,0,0,1,"GTAG","N/A","","N/A","0","10__120488807__120489922",11
"chr3",49011131,49017929,"unknown_circ_011143",1,"+",1,1,1,1,68,40,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__49011132__49017929",1
"chr13",96444148,96444525,"unknown_circ_014246",1,"-",1,1,1,1,118,20,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","13__96444149__96444525",1
"chr1",9790462,9811720,"unknown_circ_013124",2,"-",2,2,2,2,68,108,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__9790463__9811720",2
"chr9",95003137,95048121,"unknown_circ_010615",1,"-",1,1,1,1,88,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__95003138__95048121",1
"chr7",157013382,157024021,"unknown_circ_011797",3,"+",3,3,2,3,112,124,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","7__157013383__157024021",3
"chr19",13183860,13186485,"unknown_circ_015359",1,"+",1,1,1,1,86,54,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__13183861__13186485",1
"chr14",79786632,79789300,"unknown_circ_020825",1,"+",1,1,1,1,32,104,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__79786633__79789300",1
"chr16",71689142,71748490,"unknown_circ_011456",1,"-",1,1,1,1,72,56,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__71689143__71748490",1
"chr11",70200406,70208594,"unknown_circ_010999",6,"+",6,6,6,6,120,130,"unknown",6,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","2","11__70200407__70208594",6
"chr6",34962078,34985836,"unknown_circ_027617",1,"+",1,1,1,1,78,58,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__34962079__34985836",1
"chr10",122618154,122630858,"unknown_circ_012090",1,"+",1,1,1,1,128,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__122618155__122630858",1
"chr9",131671516,131671570,"unknown_circ_013592",1,"-",1,1,1,1,10,168,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","9__131671517__131671570",1
"chr15",25963254,64257756,"unknown_circ_008305",1,"-",0.5,1,1,0.5,4,2,"unknown",0.5,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS,SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE","1,1,1","15__25963255__64257756",1
"chr7",98988515,98988876,"unknown_circ_007914",1,"+",1,1,1,1,92,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__98988516__98988876",1
"chr17",9757811,9760893,"unknown_circ_021375",3,"+",3,3,3,3,96,66,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","17__9757812__9760893",3
"chr18",23865845,23866463,"unknown_circ_001428",1,"+",1,1,1,1,112,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","18__23865846__23866463",1
"chr12",112743867,112757546,"unknown_circ_013830",3,"-",3,3,3,3,92,110,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__112743868__112757546",3
"chrX",67412760,67421552,"unknown_circ_004394",2,"-",2,2,2,2,72,70,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","X__67412761__67421552",2
"chr7",195101,195157,"unknown_circ_013413",1,"+",1,1,1,1,46,96,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","7__195102__195157",1
"chr5",76745584,76759051,"unknown_circ_020946",2,"-",2,2,2,2,82,54,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__76745585__76759051",2
"chr19",32845578,32845738,"unknown_circ_003839",1,"-",1,1,1,1,46,92,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__32845579__32845738",1
"chr15",64495280,64499793,"unknown_circ_017467",1,"-",1,1,1,1,98,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__64495281__64499793",1
"chr2",191763842,191769893,"unknown_circ_015467",2,"+",2,2,2,2,110,122,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__191763843__191769893",2
"chr21",30699641,30702014,"unknown_circ_009015",1,"+",1,1,1,1,82,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","21__30699642__30702014",1
"chr17",35800605,35802753,"unknown_circ_011832",2,"+",2,2,2,2,26,132,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__35800606__35802753",2
"chr22",47189406,47308084,"unknown_circ_026548",1,"+",1,1,1,1,62,36,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","22__47189407__47308084",1
"chr6",26234512,26235106,"unknown_circ_023846",1,"+",1,1,1,1,74,76,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","6__26234513__26235106",1
"chr3",150182024,150182336,"unknown_circ_012600",1,"+",1,1,1,1,64,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__150182025__150182336",1
"chr14",20760141,20770124,"unknown_circ_017715",1,"-",1,1,1,1,20,116,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__20760142__20770124",1
"chr16",58072169,58072458,"unknown_circ_018108",1,"+",1,1,1,1,4,134,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__58072170__58072458",1
"chr22",24431891,24434909,"unknown_circ_011664",1,"+",1,1,1,1,78,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__24431892__24434909",1
"chr5",139862164,139866645,"unknown_circ_027362",1,"+",1,1,1,1,64,16,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__139862165__139866645",1
"chr3",101571581,101576027,"unknown_circ_005559",1,"+",1,1,1,1,26,82,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__101571582__101576027",1
"chr19",38487751,38487795,"unknown_circ_009945",1,"-",1,1,1,1,28,158,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__38487752__38487795",1
"chr10",94234597,94267962,"unknown_circ_024724",1,"-",1,1,1,1,72,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__94234598__94267962",1
"chr10",124615160,124618201,"unknown_circ_007448",1,"-",2,2,2,2,106,118,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__124615161__124618201",1
"chr16",11966589,11966926,"unknown_circ_025433",1,"-",1,1,1,1,20,82,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","16__11966590__11966926",1
"chr9",17388159,17395067,"unknown_circ_006603",1,"+",1,1,1,1,126,10,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__17388160__17395067",1
"chr1",200776503,200801973,"unknown_circ_020148",2,"+",2,2,2,2,80,122,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__200776504__200801973",2
"chrX",62863859,62974556,"unknown_circ_000927",1,"-",1,1,1,1,70,62,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","X__62863860__62974556",1
"chr11",76237505,76248994,"unknown_circ_024676",1,"+",1,1,1,1,88,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__76237506__76248994",1
"chr13",102029050,102031004,"unknown_circ_025990",1,"-",1,1,1,1,42,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__102029051__102031004",1
"chr12",109605700,109609719,"unknown_circ_021149",1,"+",1,1,1,1,66,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__109605701__109609719",1
"chr2",82047672,82049515,"unknown_circ_015321",1,"+",1,1,1,1,78,26,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__82047673__82049515",1
"chr9",127920519,127923185,"unknown_circ_001743",1,"-",1,1,1,1,24,98,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__127920520__127923185",1
"chr9",133359572,133359635,"unknown_circ_012438",1,"-",2,2,2,2,58,122,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","9__133359573__133359635",1
"chr5",5439958,5444439,"unknown_circ_001578",1,"+",1,1,1,1,76,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__5439959__5444439",1
"chr7",26235466,26237352,"unknown_circ_007710",1,"-",1,1,1,1,50,74,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__26235467__26237352",1
"chr9",123593608,123595734,"unknown_circ_000868",5,"-",5,5,5,5,128,124,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","9__123593609__123595734",5
"chr1",212519131,212522584,"unknown_circ_012856",1,"+",1,1,1,1,52,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__212519132__212522584",1
"chr12",51064968,51080465,"unknown_circ_008642",1,"+",1,1,1,1,100,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__51064969__51080465",1
"chr15",43438690,43461875,"unknown_circ_012061",1,"+",1,1,1,1,90,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__43438691__43461875",1
"chr12",109919441,109921786,"unknown_circ_000401",3,"+",4,4,4,4,110,110,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","12__109919442__109921786",3
"chr7",105131986,105148991,"unknown_circ_005040",2,"-",2,2,2,2,98,36,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__105131987__105148991",2
"chr15",65994642,65995346,"unknown_circ_008847",1,"-",1,1,1,1,60,64,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__65994643__65995346",1
"chr20",6004025,6017789,"unknown_circ_019296",1,"+",1,1,1,1,54,20,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","20__6004026__6017789",1
"chr13",28001228,28004758,"unknown_circ_009282",1,"+",1,1,1,1,24,52,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","13__28001229__28004758",1
"chr16",83065614,83102093,"unknown_circ_015129",1,"+",1,1,1,1,58,64,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","16__83065615__83102093",1
"chr2",62099216,62110683,"unknown_circ_014119",1,"-",2,2,2,2,92,128,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__62099217__62110683",1
"chr14",20811266,57171131,"unknown_circ_020644",1,"+",1,1,1,1,132,2,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","14__20811267__57171131",1
"chr11",47446669,47447501,"unknown_circ_023892",1,"-",1,1,1,1,116,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__47446670__47447501",1
"chr12",111947352,111993723,"unknown_circ_015542",2,"-",1.5,2,2,1.5,78,40,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","12__111947353__111993723",2
"chr9",140173920,140174158,"unknown_circ_005881",1,"-",1,1,1,1,128,12,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","9__140173921__140174158",1
"chr2",55040368,55056614,"unknown_circ_002194",3,"+",4,4,4,4,76,102,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","2__55040369__55056614",3
"chr13",99061591,99064288,"unknown_circ_002687",2,"+",2,2,2,2,108,52,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__99061592__99064288",2
"chr1",44785299,44818597,"unknown_circ_004936",1,"-",1,1,1,1,46,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__44785300__44818597",1
"chr19",2454965,2455034,"unknown_circ_025608",1,"-",1,1,1,1,126,48,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","19__2454966__2455034",1
"chr14",55604087,55609467,"unknown_circ_024552",1,"+",0.5,1,1,0.5,4,48,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","14__55604088__55609467",1
"chr12",11273608,11276786,"unknown_circ_007999",1,"-",1,1,1,1,66,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__11273609__11276786",1
"chr16",72557230,72589225,"unknown_circ_025827",1,"-",1,1,1,1,46,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__72557231__72589225",1
