"","x"
"6345","6__44217758__44219621"
"6346","6__44371546__44376369"
"6347","6__33639806__33647910"
"6348","6__33630305__33654881"
"6349","6__33633612__33654881"
"6350","6__33654186__33654881"
"6351","6__33654786__33654881"
"6352","6__33639806__33658886"
"6353","6__33631277__33659705"
"6354","6__75833664__75834989"
"6355","6__10702602__10702722"
"6356","6__11190197__11191438"
"6357","6__11192578__11192679"
"6358","6__11192578__11193925"
"6359","6__126242089__126243980"
"6360","6__35423524__35426217"
"6361","6__36020476__36027124"
"6362","6__36020476__36044385"
"6363","6__52131409__52141996"
"6364","6__52137099__52141996"
"6365","6__52138028__52141996"
"6366","6__52938279__52945896"
"6367","6__52935855__52947416"
"6368","6__90362711__90371297"
"6369","6__90402162__90409446"
"6370","6__90402162__90438858"
"6371","6__90402162__90457189"
"6372","6__90461150__90500120"
"6373","6__90513047__90513273"
"6374","6__17507400__17514185"
"6375","6__56955609__56955692"
"6376","6__56989532__57006893"
"6377","6__99347144__99353546"
"6378","6__99353302__99375698"
"6379","6__100009243__100010824"
"6380","6__101086477__101086697"
"6381","6__101073068__101214581"
"6382","6__101090457__101215221"
"6383","6__101127494__101253756"
"6384","6__105563561__105581463"
"6385","6__131912453__131924344"
"6386","6__131919427__131924344"
"6387","6__24475349__24480187"
"6388","6__24502751__24505213"
"6389","6__133767768__133783902"
"6390","6__133767768__133804253"
"6391","6__107824861__107827631"
"6392","6__137187765__137191141"
"6393","6__110086216__110113867"
"6394","6__138583838__138601301"
"6395","6__111540017__111540245"
"6396","6__142688706__142703156"
"6397","6__142703088__142741241"
"6398","6__142630681__142758672"
"6399","6__41904973__41908323"
"6400","6__170632167__170639638"
"6401","6__42796231__42797910"
"6402","6__42819830__42821476"
"6403","6__43023283__43023934"
"6404","6__43023635__43024183"
"6405","6__43141585__43144405"
"6406","6__43153693__43172853"
"6407","6__43180887__43188649"
"6408","6__43194065__43194133"
"6409","6__304628__311962"
"6410","6__553854__564929"
"6411","6__592469__599225"
"6412","6__75968496__75975054"
"6413","6__2116005__2117790"
"6414","6__76344423__76373234"
"6415","6__76368978__76380436"
"6416","6__44195000__44200165"
"6417","6__83667031__83754378"
"6418","6__108984658__108986092"
"6419","6__150059779__150063706"
"6420","6__150063526__150064851"
"6421","6__151226786__151239804"
"6422","6__151336016__151336829"
"6423","6__150164119__150174296"
"6424","6__150092298__150094305"
"6425","6__160205698__160206528"
"6426","6__111208708__111210186"
"6427","6__99887645__99913012"
"6428","6__99912480__99916494"
"6429","6__13579683__13601181"
"6430","6__2779497__2779726"
"6431","6__2779497__2783795"
"6432","6__43514308__43516197"
"6433","6__43515998__43517671"
"6434","6__43527915__43528040"
"6435","6__43492209__43533473"
"6436","6__43523573__43535091"
"6437","6__43527915__43535091"
"6438","6__43527915__43538421"
"6439","6__43501644__43538731"
"6440","6__43417160__43417272"
"6441","6__42941741__42942776"
"6442","6__3006702__3015877"
"6443","6__3010259__3017219"
"6444","6__44269797__44274768"
"6445","6__44271023__44274768"
"6446","6__44274660__44275131"
"6447","6__44274660__44280000"
"6448","6__7176888__7177006"
"6449","6__7176888__7187756"
"6450","6__7176888__7189555"
"6451","6__7181357__7189555"
"6452","6__7182103__7189555"
"6453","6__7187667__7189555"
"6454","6__7176888__7211181"
"6455","6__7176888__7211942"
"6456","6__7176888__7226889"
"6457","6__7176888__7232140"
"6458","6__16326625__16328701"
"6459","6__16586011__16658132"
"6460","6__16586011__16753578"
"6461","6__16658007__16753578"
"6462","6__17637384__17648136"
"6463","6__17624792__17649531"
"6464","6__17646298__17649531"
"6465","6__17648038__17649531"
"6466","6__17624792__17665616"
"6467","6__17648038__17665616"
"6468","6__17661884__17665616"
"6469","6__17661884__17676001"
"6470","6__45459678__45459851"
"6471","6__170162525__170169809"
"6472","6__158850768__158850929"
"6473","6__158870028__158873300"
"6474","6__158850768__158882761"
"6475","6__168265231__168299147"
"6476","6__168276015__168307969"
"6477","6__149997396__150001593"
"6478","6__74175932__74176329"
"6479","6__74189455__74189849"
"6480","6__74189455__74190528"
"6481","6__86227474__86251761"
"6482","6__136693639__136704919"
"6483","6__136698893__136742937"
"6484","6__136732758__136742937"
"6485","6__138751530__138754817"
"6486","6__135748305__135763852"
"6487","6__135769428__135788772"
"6488","6__139264650__139265759"
"6489","6__41533483__41545819"
"6490","6__41545724__41564980"
"6491","6__41558959__41564980"
"6492","6__17764386__17772290"
"6493","6__17794480__17797051"
"6494","6__43479565__43480301"
"6495","6__44102298__44106254"
"6496","6__44114584__44115237"
"6497","6__44118301__44118366"
"6498","6__44117596__44121925"
"6499","6__43445825__43471444"
"6500","6__3410422__3416089"
"6501","6__36935917__36949448"
"6502","6__42023269__42023752"
"6503","6__42025127__42025251"
"6504","6__20781376__20846409"
"6505","6__47251674__47252168"
"6506","6__57372288__57398317"
"6507","6__57372288__57499035"
"6508","6__43273957__43274255"
"6509","6__79657340__79770535"
"6510","6__79695069__79770535"
"6511","6__79727200__79770535"
"6512","6__79735660__79770535"
"6513","6__79770195__79770535"
"6514","6__97629780__97634566"
"6515","6__97629780__97715878"
"6516","6__89871828__89875284"
"6517","6__121427169__121625979"
"6518","6__146209156__146240627"
"6519","6__159004986__159006457"
"6520","6__158994452__159010814"
"6521","6__159001972__159010814"
"6522","6__159004986__159010814"
"6523","6__158994452__159026379"
"6524","6__159001972__159026379"
"6525","6__159026299__159028375"
"6526","6__159001972__159029782"
"6527","6__159028276__159046786"
"6528","6__160819011__160828227"
"6529","6__160819011__160831878"
"6530","6__160819011__160858243"
"6531","6__160819011__160868850"
"6532","6__160828073__160868850"
"6533","6__144759881__144811335"
"6534","6__144808684__144832259"
"6535","6__144808684__144852338"
"6536","6__144808684__144898424"
"6537","6__144898235__144898424"
"6538","6__144759881__145103259"
"6539","6__145079065__145142154"
"6540","6__145148747__145157677"
"6541","6__128385903__128388937"
"6542","6__128643184__128643455"
"6543","6__128404860__128718833"
"6544","6__154743640__154754641"
"6545","6__154762426__154763424"
"6546","6__154762426__154771392"
"6547","6__110988637__111067404"
"6548","6__74228421__74228571"
"6549","6__74228655__74228951"
"6550","6__74228077__74229239"
"6551","6__74228421__74229779"
"6552","6__74440067__74502525"
"6553","6__74440067__74528258"
"6554","6__38050168__38084515"
"6555","6__147527107__147560406"
"6556","6__147527107__147599340"
"6557","6__147581751__147599340"
"6558","6__147599217__147637543"
"6559","6__147637365__147637543"
"6560","6__147527107__147660374"
"6561","6__18212719__18214012"
"6562","6__43555009__43578460"
"6563","6__136472298__136476896"
"6564","6__43590370__43590541"
"6565","6__43591670__43591805"
"6566","6__116861526__116864563"
"6567","6__169982932__170013752"
"6568","6__169982932__170038756"
"6569","6__170033043__170038756"
"6570","6__169982932__170043882"
"6571","6__170033043__170052104"
"6572","6__170033043__170058454"
"6573","6__169982932__170064382"
"6574","6__28215845__28217612"
"6575","6__87925621__87928449"
"6576","6__34574332__34574681"
"6577","6__136901439__137019820"
"6578","6__136922940__137019820"
"6579","6__136926347__137019820"
"6580","6__136977445__137019820"
"6581","6__137015278__137019820"
"6582","6__137019627__137019820"
"6583","6__137015278__137026271"
"6584","6__11000320__11011042"
"6585","6__36869997__36870210"
"6586","6__110734494__110734669"
"6587","6__155108995__155114110"
"6588","6__155095123__155116273"
"6589","6__155099135__155116273"
"6590","6__155108995__155116273"
"6591","6__47976370__47976850"
"6592","7__91974292__92021606"
"6593","7__91991499__92027173"
"6594","7__1937836__1938026"
"6595","7__1937836__2054277"
"6596","7__2252847__2259091"
"6597","7__102114808__102116717"
"6598","7__87051437__87082451"
"6599","7__104678573__104681470"
"6600","7__104703798__104707254"
"6601","7__97933508__97935828"
"6602","7__97935751__97949441"
"6603","7__97935751__97949610"
"6604","7__139798679__139820329"
"6605","7__139801751__139820329"
"6606","7__141310995__141341708"
"6607","7__73922405__73973985"
"6608","7__73922405__74004257"
"6609","7__74004180__74005346"
"6610","7__73922405__74009378"
"6611","7__73949443__74009378"
"6612","7__105733395__105739728"
"6613","7__105738136__105739728"
"6614","7__105738136__105752657"
"6615","7__156956504__156979715"
"6616","7__156979528__156979715"
"6617","7__73030401__73030507"
"6618","7__72912827__72922801"
"6619","7__72883847__72925182"
"6620","7__5680785__5681007"
"6621","7__36447343__36460353"
"6622","7__36447343__36483471"
"6623","7__44560364__44561841"
"6624","7__44431896__44444182"
"6625","7__73649862__73651772"
"6626","7__73654268__73663448"
"6627","7__151847985__151891653"
"6628","7__151891094__151904513"
"6629","7__151917608__151935911"
"6630","7__151917608__151949175"
"6631","7__152007051__152007160"
"6632","7__151852995__152012423"
"6633","7__152007051__152027824"
"6634","7__90355881__90356126"
"6635","7__139741444__139746807"
"6636","7__139741444__139756953"
"6637","7__139259874__139416814"
"6638","7__139285163__139416814"
"6639","7__139415731__139416814"
"6640","7__128655033__128658211"
"6641","7__40027198__40027857"
"6642","7__40027198__40039099"
"6643","7__40117604__40118450"
"6644","7__99795401__99796580"
"6645","7__17861132__17915413"
"6646","7__17890449__17915413"
"6647","7__17908030__17915413"
"6648","7__17869633__17937069"
"6649","7__17890449__17937069"
"6650","7__17908030__17937069"
"6651","7__17913151__17937069"
"6652","7__1024802__1024959"
"6653","7__87837822__87838767"
"6654","7__87837822__87846506"
"6655","7__80418622__80440017"
"6656","7__5643127__5643661"
"6657","7__117400489__117432835"
"6658","7__74119496__74133260"
"6659","7__87145825__87145981"
"6660","7__6082564__6089676"
"6661","7__6094177__6094335"
"6662","7__100483868__100484821"
"6663","7__140402666__140404763"
"6664","7__76092862__76093026"
"6665","7__107595912__107596075"
"6666","7__129664103__129666152"
"6667","7__92247386__92300849"
"6668","7__102944858__102944937"
"6669","7__20403260__20420454"
"6670","7__20406635__20420454"
"6671","7__20420289__20420454"
"6672","7__24663285__24708279"
"6673","7__138768526__138774505"
"6674","7__44684926__44706450"
"6675","7__44714010__44714867"
"6676","7__44714010__44715748"
"6677","7__44663916__44721447"
"6678","7__44739740__44741214"
"6679","7__116339125__116340338"
"6680","7__116339125__116397828"
"6681","7__156549087__156619438"
"6682","7__156589083__156619438"
"6683","7__156619299__156619438"
"6684","7__156619299__156629579"
"6685","7__2566470__2566555"
"6686","7__158851172__158902610"
"6687","7__27788137__27797752"
"6688","7__29132239__29135833"
"6689","7__29160509__29160687"
"6690","7__50737419__50742355"
"6691","7__50737419__50771605"
"6692","7__51111080__51153001"
"6693","7__51152863__51261286"
"6694","7__51258547__51261286"
"6695","7__30100500__30102358"
"6696","7__30661009__30665935"
"6697","7__30661009__30668285"
"6698","7__142988633__142989791"
"6699","7__142989393__142989791"
"6700","7__99621042__99621930"
"6701","7__2404007__2409317"
"6702","7__99708762__99708944"
"6703","7__100225847__100226995"
"6704","7__100226876__100228675"
"6705","7__100189290__100189525"
"6706","7__100187600__100192164"
"6707","7__6150756__6155154"
"6708","7__6178723__6185879"
"6709","7__100773702__100773935"
"6710","7__100771674__100775350"
"6711","7__100771810__100775350"
"6712","7__100843515__100843796"
"6713","7__100843689__100843796"
"6714","7__100867218__100867471"
"6715","7__8062113__8099878"
"6716","7__11014462__11062606"
"6717","7__129297183__129330386"
"6718","7__129297183__129367205"
"6719","7__148523561__148544397"
"6720","7__149946037__149990508"
"6721","7__151174419__151188100"
"6722","7__72952264__72954382"
"6723","7__73770740__73771807"
"6724","7__73770740__73815897"
"6725","7__73510952__73511519"
"6726","7__73500078__73523366"
"6727","7__158531714__158557544"
"6728","7__158536220__158557544"
"6729","7__158552177__158557544"
"6730","7__158552177__158560465"
"6731","7__158580695__158580784"
"6732","7__158552177__158591763"
"6733","7__6022455__6035264"
"6734","7__35707044__35709938"
"6735","7__35707044__35712888"
"6736","7__35709825__35712888"
"6737","7__22999875__23023664"
"6738","7__23015829__23023664"
"6739","7__23015829__23030758"
"6740","7__33057051__33075600"
"6741","7__5941288__5951553"
"6742","7__138579088__138597206"
"6743","7__138579088__138604184"
"6744","7__138189035__138223548"
"6745","7__138199957__138223548"
"6746","7__138203934__138235925"
"6747","7__138235808__138264277"
"6748","7__138261118__138264277"
"6749","7__158672375__158711560"
"6750","7__158704241__158711560"
"6751","7__75173993__75203206"
"6752","7__75177053__75203206"
"6753","7__75189036__75203206"
"6754","7__75192239__75203206"
"6755","7__75197503__75203206"
"6756","7__75197503__75210614"
"6757","7__75210553__75211467"
"6758","7__77214860__77227218"
"6759","7__75614897__75615559"
"6760","7__75630208__75633173"
"6761","7__111629070__111644186"
"6762","7__117825708__117828459"
"6763","7__131082026__131082135"
"6764","7__131082026__131128461"
"6765","7__131060183__131130662"
"6766","7__131155601__131163436"
"6767","7__129756285__129769416"
"6768","7__56140690__56146201"
"6769","7__133002038__133059756"
"6770","7__133160082__133580488"
"6771","7__150814182__150815719"
"6772","7__150817074__150817232"
"6773","7__150815297__150831655"
"6774","7__152480272__152498816"
"6775","7__76871008__76885826"
"6776","7__75066793__75068502"
"6777","7__75070710__75070925"
"6778","7__75068422__75104454"
"6779","7__108119628__108138021"
"6780","7__104782455__104783777"
"6781","7__47331553__47344601"
"6782","7__47451325__47467974"
"6783","7__47451325__47481653"
"6784","7__23357258__23381808"
"6785","7__23381683__23401360"
"6786","7__23387219__23401360"
"6787","7__22306583__22357656"
"6788","7__6426843__6431672"
"6789","7__6505702__6509385"
"6790","7__23224689__23224917"
"6791","7__6618132__6624891"
"6792","7__6621238__6624891"
"6793","7__6624647__6624891"
"6794","7__16720926__16729531"
"6795","7__16722405__16729531"
"6796","7__45141946__45143855"
"6797","7__45139699__45148886"
"6798","7__44605403__44611335"
"6799","7__44089824__44092540"
"6800","7__6844569__6845668"
"6801","7__6852607__6862991"
"6802","7__6639460__6641771"
"6803","7__55231426__55233130"
"6804","7__55221704__55241736"
"6805","7__55242415__55249171"
"6806","7__75686728__75687396"
"6807","7__75686728__75692910"
"6808","7__76247500__76247617"
"6809","7__56045819__56052571"
"6810","7__100277130__100283104"
"6811","7__100361429__100361819"
"6812","7__129818242__129818367"
"6813","7__129813472__129821559"
"6814","7__129813472__129832663"
"6815","7__129824024__129832663"
"6816","7__5545043__5545261"
"6817","7__135285618__135299021"
"6818","7__135262544__135302430"
"6819","7__135262544__135303351"
"6820","7__135262544__135315218"
"6821","7__135289088__135315218"
"6822","7__135302350__135315218"
"6823","7__135312721__135330344"
"6824","7__148708938__148716289"
"6825","7__154774929__154790494"
"6826","7__138305791__138333882"
"6827","7__138958677__138969320"
"6828","7__138960843__138969320"
"6829","7__140476712__140508795"
"6830","7__140500162__140508795"
"6831","7__140064208__140069482"
"6832","7__140080082__140080190"
"6833","7__5256194__5256818"
"6834","7__44621048__44621422"
"6835","7__99045744__99048418"
"6836","7__6452442__6456552"
"6837","7__6456258__6456552"
"6838","7__6461358__6464466"
"6839","7__6464383__6465745"
"6840","7__6465619__6470238"
"6841","7__6465619__6476164"
"6842","7__6472468__6476164"
"6843","7__23547039__23552701"
"6844","7__107002478__107013205"
"6845","7__6736970__6737442"
"6846","7__6736970__6744854"
"6847","7__5327437__5327616"
"6848","7__5327440__5331452"
"6849","7__5331324__5331452"
"6850","7__5327437__5334565"
"6851","7__86554844__86574362"
"6852","7__97911663__97911765"
"6853","7__97770709__97800986"
"6854","7__97820926__97823884"
"6855","7__794226__794458"
"6856","7__794226__803611"
"6857","7__794226__810255"
"6858","7__780984__814799"
"6859","7__810108__814799"
"6860","7__813685__814799"
"6861","7__872142__881767"
"6862","7__892246__909153"
"6863","7__1510482__1512022"
"6864","7__1518362__1519320"
"6865","7__1526261__1529318"
"6866","7__1510769__1532742"
"6867","7__1527396__1532742"
"6868","7__1520471__1535189"
"6869","7__150764961__150768384"
"6870","7__150774188__150774323"
"6871","7__4780469__4780654"
"6872","7__99690915__99691964"
"6873","7__99695237__99696338"
"6874","7__99672758__99673253"
"6875","7__102181540__102208631"
"6876","7__102207444__102208631"
"6877","7__102180462__102210371"
"6878","7__65751498__65751696"
"6879","7__65751498__65817542"
"6880","7__65429310__65432894"
"6881","7__65432718__65435353"
"6882","7__65429310__65441189"
"6883","7__65439282__65444528"
"6884","7__65444386__65444528"
"6885","7__35009045__35013217"
"6886","7__74524752__74528329"
"6887","7__74528191__74559785"
"6888","7__137569741__137570248"
"6889","7__137570149__137600758"
"6890","7__74433140__74434317"
"6891","7__155457869__155465609"
"6892","7__155457869__155473602"
"6893","7__155465561__155473602"
"6894","7__155503897__155532720"
"6895","7__155503897__155574179"
"6896","7__111127294__111161505"
"6897","7__110526649__111201979"
"6898","7__618893__624205"
"6899","7__618893__751164"
"6900","7__645830__751164"
"6901","7__76062244__76062964"
"6902","7__76062787__76063472"
"6903","7__76063355__76069928"
"6904","7__76069567__76069928"
"6905","7__103136973__103205998"
"6906","7__103301823__103301974"
"6907","7__103301823__103368654"
"6908","7__103338300__103557632"
"6909","7__75616678__75616746"
"6910","7__74239462__74248066"
"6911","7__72361166__72400649"
"6912","7__98487958__98495489"
"6913","7__98497302__98503878"
"6914","7__98522735__98524989"
"6915","7__98513346__98545963"
"6916","7__98533202__98551056"
"6917","7__98550790__98560050"
"6918","7__98559925__98563518"
"6919","7__98559925__98564785"
"6920","7__98533202__98569568"
"6921","7__100410369__100410830"
"6922","7__100410369__100411643"
"6923","7__100411274__100417918"
"6924","7__100417179__100417918"
"6925","7__144288516__144320354"
"6926","7__148851037__148851432"
"6927","7__148851037__148864022"
"6928","7__99217184__99219197"
"6929","7__127326667__127339007"
"6930","7__127326667__127342580"
"6931","7__127342489__127342580"
"6932","7__127344893__127361454"
"6933","7__127447538__127484477"
"6934","7__127484377__127484477"
"6935","7__127447538__127528065"
"6936","7__127484377__127528065"
"6937","7__127447538__127544872"
"6938","7__74812091__74813268"
"6939","7__74812091__74814642"
"6940","7__111926928__111927129"
"6941","7__66582470__66582605"
"6942","7__66648113__66660324"
"6943","7__148963426__148964313"
"6944","7__97860273__97862284"
"6945","7__97857326__97874005"
"6946","7__99773830__99773988"
"6947","7__99701032__99701315"
"6948","7__99701032__99704137"
"6949","7__101713619__101848450"
"6950","8__17159663__17170910"
"6951","8__17400827__17401224"
"6952","8__17400827__17402115"
"6953","8__56982262__56986718"
"6954","8__56986254__56986718"
"6955","8__28588740__28595180"
"6956","8__28570974__28600731"
"6957","8__53580581__53599527"
"6958","8__101273770__101276423"
"6959","8__101299729__101300495"
"6960","8__74585342__74601048"
"6961","8__54656137__54669216"
"6962","8__120814034__120814265"
"6963","8__135521862__135533244"
"6964","8__42214838__42218883"
"6965","8__101716525__101717901"
"6966","8__101718879__101719033"
"6967","8__101716525__101721451"
"6968","8__101721361__101721451"
"6969","8__101718879__101721959"
"6970","8__101721361__101721959"
"6971","8__101721361__101724685"
"6972","8__101716525__101725409"
"6973","8__101721361__101725409"
"6974","8__101721361__101730116"
"6975","8__101721361__101730508"
"6976","8__101727690__101730508"
"6977","8__145622422__145625887"
"6978","8__145619449__145626469"
"6979","8__145620480__145626685"
"6980","8__38271436__38283763"
"6981","8__38282027__38283763"
"6982","8__38271436__38285611"
"6983","8__38314874__38315052"
"6984","8__42259306__42260979"
"6985","8__17793098__17804872"
"6986","8__17808124__17810695"
"6987","8__11666303__11667359"
"6988","8__41905896__41907225"
"6989","8__26439485__26441499"
"6990","8__67986478__68018210"
"6991","8__68015272__68031056"
"6992","8__67986478__68066371"
"6993","8__90777569__90801710"
"6994","8__91029352__91063967"
"6995","8__98827556__98827629"
"6996","8__98827556__98831466"
"6997","8__98831368__98837381"
"6998","8__42183488__42186732"
"6999","8__99538970__99608397"
"7000","8__134274290__134276895"
"7001","8__103281206__103293747"
"7002","8__103283362__103300494"
"7003","8__103312228__103324473"
"7004","8__103298588__103354912"
"7005","8__103305833__103358623"
"7006","8__103357624__103358623"
"7007","8__103297741__103359320"
"7008","8__103312228__103372418"
"7009","8__103357624__103372418"
"7010","8__103372299__103372418"
"7011","8__103357624__103372893"
"7012","8__103372299__103373854"
"7013","8__144641947__144643593"
"7014","8__144641947__144644691"
"7015","8__144662676__144669022"
"7016","8__11157532__11177347"
"7017","8__11162350__11177347"
"7018","8__11174182__11177347"
"7019","8__29959414__29962002"
"7020","8__30557598__30560757"
"7021","8__30560610__30560757"
"7022","8__30557598__30567419"
"7023","8__48882358__48884028"
"7024","8__142146657__142148236"
"7025","8__142160933__142161936"
"7026","8__142160933__142178624"
"7027","8__142175285__142178624"
"7028","8__142160933__142200516"
"7029","8__142195238__142200516"
"7030","8__22411965__22419444"
"7031","8__22332467__22333137"
"7032","8__22332467__22370945"
"7033","8__27382879__27394372"
"7034","8__42720559__42720632"
"7035","8__42716888__42725255"
"7036","8__54967620__54975935"
"7037","8__87386259__87437547"
"7038","8__87447681__87447756"
"7039","8__87414248__87473549"
"7040","8__141549419__141551457"
"7041","8__141582911__141595410"
"7042","8__133806656__133806827"
"7043","8__17532695__17573410"
"7044","8__17570723__17573410"
"7045","8__17512070__17613470"
"7046","8__17601113__17613470"
"7047","8__37967897__37968351"
"7048","8__37971710__37976881"
"7049","8__37971710__37978667"
"7050","8__37978450__37986469"
"7051","8__21826994__21837714"
"7052","8__21853003__21853110"
"7053","8__21826994__21856816"
"7054","8__21856266__21857185"
"7055","8__132956992__132958880"
"7056","8__132958730__132958880"
"7057","8__100146860__100168971"
"7058","8__100168777__100182391"
"7059","8__100182267__100287482"
"7060","8__100205104__100287482"
"7061","8__100286426__100287482"
"7062","8__100479642__100479862"
"7063","8__100454629__100494030"
"7064","8__100443765__100523740"
"7065","8__100396436__100589861"
"7066","8__100796543__100883925"
"7067","8__29927158__29931571"
"7068","8__124031435__124035019"
"7069","8__124034924__124037290"
"7070","8__124033687__124042956"
"7071","8__124035953__124042956"
"7072","8__71039048__71057083"
"7073","8__71036119__71075089"
"7074","8__71050438__71075089"
"7075","8__6272286__6338397"
"7076","8__19276167__19278029"
"7077","8__25156460__25159970"
"7078","8__25126361__25203127"
"7079","8__25230075__25249496"
"7080","8__25265499__25266456"
"7081","8__37623044__37623264"
"7082","8__37623044__37632999"
"7083","8__38194823__38205733"
"7084","8__117668095__117671219"
"7085","8__117669454__117671219"
"7086","8__146054428__146054989"
"7087","8__131164982__131181313"
"7088","8__131164982__131193126"
"7089","8__131124340__131414216"
"7090","8__131226802__131414216"
"7091","8__131370263__131414216"
"7092","8__6605191__6605349"
"7093","8__18622959__18662112"
"7094","8__18430038__18730243"
"7095","8__95768264__95777542"
"7096","8__97307326__97321850"
"7097","8__97318672__97343323"
"7098","8__124089351__124132428"
"7099","8__124335178__124346562"
"7100","8__124338133__124350061"
"7101","8__124346118__124350061"
"7102","8__124346118__124351686"
"7103","8__124335178__124373886"
"7104","8__30332295__30336893"
"7105","8__144459550__144462155"
"7106","8__21937923__21938704"
"7107","8__21959219__21959362"
"7108","8__22463249__22465578"
"7109","8__145651066__145651591"
"7110","8__145658971__145665593"
"7111","8__145665734__145667795"
"7112","8__145655787__145669407"
"7113","8__145737775__145738154"
"7114","8__146017158__146017525"
"7115","8__12955908__12960362"
"7116","8__113392581__113418956"
"7117","8__113347558__113599464"
"7118","8__113363404__113599464"
"7119","8__113349772__113668570"
"7120","8__113649046__113697961"
"7121","8__113841915__113960106"
"7122","8__48308936__48320523"
"7123","8__48508373__48511758"
"7124","8__48626051__48626203"
"7125","8__90921795__90933399"
"7126","8__101936183__101937267"
"7127","8__104442840__104448018"
"7128","8__95518728__95524317"
"7129","8__95543191__95550574"
"7130","8__95549331__95550574"
"7131","8__95531213__95556170"
"7132","8__95549331__95556170"
"7133","8__95556055__95556170"
"7134","8__94798451__94803547"
"7135","8__125332327__125335616"
"7136","8__125332327__125343033"
"7137","8__43037288__43046738"
"7138","8__141262876__141370292"
"7139","8__141370149__141370292"
"7140","8__141034034__141415797"
"7141","8__141407719__141415797"
"7142","8__140998934__141461482"
"7143","8__27514299__27517056"
"7144","8__42914235__42938323"
"7145","8__42919244__42932507"
"7146","8__42287582__42323435"
"7147","8__42317414__42323435"
"7148","8__38873637__38884329"
"7149","8__38912000__38913291"
"7150","8__141678368__141684503"
"7151","8__141684397__141685598"
"7152","8__141710990__141716304"
"7153","8__141712669__141716304"
"7154","8__141799573__141813749"
"7155","8__141803453__141813749"
"7156","8__141828376__141829119"
"7157","8__141762331__141900868"
"7158","8__141771264__141900868"
"7159","8__141799573__141900868"
"7160","8__141828376__141900868"
"7161","8__141889570__141900868"
"7162","8__141935760__141935848"
"7163","8__141889570__141994254"
"7164","8__38803642__38810222"
"7165","8__38793512__38814904"
"7166","8__38803642__38814904"
"7167","8__38808368__38814904"
"7168","8__145487970__145488131"
"7169","8__143381847__143399995"
"7170","8__143293441__143427253"
"7171","8__143412262__143427253"
"7172","8__143425327__143427253"
"7173","8__61653818__61655656"
"7174","8__61653818__61707686"
"7175","8__61653818__61713084"
"7176","8__61653818__61714152"
"7177","8__61653818__61749571"
"7178","8__61653818__61750394"
"7179","8__61653818__61750814"
"7180","8__61653818__61761163"
"7181","8__121644684__121706148"
"7182","8__121705932__121706148"
"7183","8__9564321__9584230"
"7184","8__9577884__9584230"
"7185","8__95897295__95897786"
"7186","8__145001578__145009097"
"7187","8__145008166__145009097"
"7188","8__145000952__145011239"
"7189","8__145111050__145113051"
"7190","8__145151487__145152037"
"7191","8__144885553__144886995"
"7192","8__144770164__144772293"
"7193","8__144771374__144773883"
"7194","8__144772227__144773883"
"7195","8__145540850__145541680"
"7196","8__144922101__144922202"
"7197","8__54882952__54900819"
"7198","8__54912505__54923052"
"7199","8__145678605__145678843"
"7200","8__145677742__145689995"
"7201","8__146114966__146115459"
"7202","8__39079129__39103685"
"7203","8__22136854__22147859"
"7204","8__28983999__29004057"
"7205","8__62593527__62596747"
"7206","8__17092225__17094882"
"7207","8__66637012__66660038"
"7208","8__66657642__66695078"
"7209","8__26220200__26223922"
"7210","8__48685669__48711951"
"7211","8__48711771__48739422"
"7212","8__48748899__48749980"
"7213","8__48740729__48771547"
"7214","8__48730011__48777324"
"7215","8__48685669__48817536"
"7216","8__48839754__48840450"
"7217","8__48839754__48842572"
"7218","8__48690247__48847618"
"7219","8__48740729__48848460"
"7220","8__48809721__48848460"
"7221","8__48826461__48848460"
"7222","8__48685669__48849077"
"7223","8__48848913__48856589"
"7224","8__48846525__48866279"
"7225","8__48848913__48866279"
"7226","8__48843232__48869991"
"7227","8__56879274__56882352"
"7228","9__125751576__125752492"
"7229","9__102782898__102784508"
"7230","9__17330630__17416187"
"7231","9__96233423__96233669"
"7232","9__96233423__96238620"
"7233","9__96238538__96259881"
"7234","9__96238538__96261168"
"7235","9__96233423__96278551"
"7236","9__96277949__96278551"
"7237","9__96233423__96291862"
"7238","9__96233423__96305753"
"7239","9__96289437__96312973"
"7240","9__96233423__96320292"
"7241","9__96233423__96324586"
"7242","9__125616810__125618157"
"7243","9__125616231__125627936"
"7244","9__125622196__125642404"
"7245","9__125617463__125659855"
"7246","9__111665843__111665949"
"7247","9__108125102__108137016"
"7248","9__108128627__108137016"
"7249","9__3248032__3346764"
"7250","9__3330259__3395596"
"7251","9__3346667__3395596"
"7252","9__2028987__2039900"
"7253","9__99271955__99327765"
"7254","9__99284788__99327765"
"7255","9__99314078__99327765"
"7256","9__99324975__99327765"
"7257","9__99537070__99538527"
"7258","9__33026473__33036687"
"7259","9__33303189__33319125"
"7260","9__33311104__33319125"
"7261","9__33311104__33328676"
"7262","9__33351558__33352717"
"7263","9__33351558__33364772"
"7264","9__111954558__112025382"
"7265","9__112025330__112030713"
"7266","9__131741541__131744980"
"7267","9__131742885__131749154"
"7268","9__131742885__131749996"
"7269","9__131745181__131749996"
"7270","9__131752399__131760902"
"7271","9__131742885__131761596"
"7272","9__131742885__131764255"
"7273","9__131742885__131765254"
"7274","9__131742885__131768402"
"7275","9__117185594__117188693"
"7276","9__133729451__133730483"
"7277","9__133729451__133738422"
"7278","9__133729451__133750439"
