"","x"
"7946","4__123856869__124177335"
"7947","4__120166492__120170037"
"7948","4__120177596__120177678"
"7949","4__120166492__120194863"
"7950","4__152021637__152022314"
"7951","4__119718838__119736881"
"7952","4__119736183__119736881"
"7953","4__139106275__139140519"
"7954","4__139104356__139157605"
"7955","4__129812214__129925031"
"7956","4__129913322__129925031"
"7957","4__17503342__17510986"
"7958","4__44691860__44696530"
"7959","4__22390711__22404422"
"7960","4__22403054__22475466"
"7961","4__170038674__170043417"
"7962","4__170076631__170077830"
"7963","4__95373038__95376535"
"7964","4__95506716__95506888"
"7965","4__95494502__95507595"
"7966","4__95506716__95539342"
"7967","4__20709426__20711396"
"7968","4__44724101__44724259"
"7969","4__85555010__85556504"
"7970","4__85660163__85661569"
"7971","4__85599321__85676553"
"7972","4__85630446__85676553"
"7973","4__85656196__85676553"
"7974","4__85617885__85724620"
"7975","4__85638049__85724620"
"7976","4__85693988__85724620"
"7977","4__85781565__85781775"
"7978","4__87593518__87622954"
"7979","4__87693931__87696805"
"7980","4__74270833__74280884"
"7981","4__74275072__74280884"
"7982","4__74280752__74285356"
"7983","4__40892381__40947087"
"7984","4__40936473__40947087"
"7985","4__41015600__41016415"
"7986","4__41145004__41145159"
"7987","4__75040223__75040407"
"7988","4__75040223__75091111"
"7989","4__75040998__75091111"
"7990","4__75065511__75091111"
"7991","4__1696501__1698078"
"7992","4__1696501__1705427"
"7993","4__99956551__99960616"
"7994","4__128564676__128609022"
"7995","4__128590191__128609022"
"7996","4__128732592__128744049"
"7997","4__128851838__128854248"
"7998","4__159076763__159076977"
"7999","4__185580494__185599548"
"8000","4__185320069__185320233"
"8001","4__4301654__4304818"
"8002","4__37851805__37857362"
"8003","4__47877144__47881134"
"8004","4__47877144__47888016"
"8005","4__47886363__47888016"
"8006","4__155468163__155470087"
"8007","4__87869650__87968746"
"8008","4__87967318__87968746"
"8009","4__88005272__88011222"
"8010","4__88005272__88012981"
"8011","4__88005272__88046295"
"8012","4__517248__527770"
"8013","4__56885519__56890780"
"8014","4__17963526__17974508"
"8015","4__1079684__1090627"
"8016","4__891821__907456"
"8017","4__169292763__169327857"
"8018","4__37633007__37636745"
"8019","4__37633007__37640126"
"8020","4__184572137__184577114"
"8021","4__724419__728816"
"8022","4__109780812__109790306"
"8023","4__109858964__109895715"
"8024","4__83867411__83891622"
"8025","4__83891480__83906029"
"8026","4__126367454__126397411"
"8027","4__7776466__7873807"
"8028","4__7840251__7873807"
"8029","4__7870349__7873807"
"8030","4__3142237__3201666"
"8031","4__3144493__3201666"
"8032","4__3117031__3209084"
"8033","4__3190678__3209084"
"8034","4__3188324__3222035"
"8035","4__76885288__76903190"
"8036","4__76902525__76903190"
"8037","4__151509200__151509336"
"8038","4__151242343__151512011"
"8039","4__151336590__151520283"
"8040","4__151509200__151520283"
"8041","4__151656410__151729550"
"8042","4__151719233__151738409"
"8043","4__151719233__151753128"
"8044","4__151727423__151770727"
"8045","4__151749332__151789457"
"8046","4__151771876__151792605"
"8047","4__151388825__151814301"
"8048","4__151749332__151814301"
"8049","4__151752969__151814301"
"8050","4__151357876__151818970"
"8051","4__151719233__151818970"
"8052","5__138614016__138614818"
"8053","5__138614740__138614818"
"8054","5__138614016__138653410"
"8055","5__138614016__138655190"
"8056","5__138614016__138658656"
"8057","5__138614016__138661973"
"8058","5__137278564__137278905"
"8059","5__137320946__137324004"
"8060","5__59934577__59943360"
"8061","5__6616840__6620411"
"8062","5__6622129__6625782"
"8063","5__6623327__6625782"
"8064","5__162940561__162944680"
"8065","5__14293121__14304701"
"8066","5__14280431__14316852"
"8067","5__14286980__14316852"
"8068","5__14290825__14316852"
"8069","5__14290825__14336836"
"8070","5__14304570__14336836"
"8071","5__14316622__14336836"
"8072","5__14330887__14336836"
"8073","5__14381239__14420130"
"8074","5__14405957__14420130"
"8075","5__14316622__14463034"
"8076","5__14419887__14481727"
"8077","5__14492676__14504702"
"8078","5__79755233__79770649"
"8079","5__138117612__138119061"
"8080","5__138117612__138163407"
"8081","5__138145727__138163407"
"8082","5__138147872__138163407"
"8083","5__138160219__138163407"
"8084","5__60200619__60224786"
"8085","5__64747302__64748043"
"8086","5__64747302__64748745"
"8087","5__64747302__64769779"
"8088","5__1320731__1320846"
"8089","5__1320731__1339120"
"8090","5__1321879__1339120"
"8091","5__1324878__1339120"
"8092","5__1325866__1339120"
"8093","5__1335172__1339120"
"8094","5__179675973__179696409"
"8095","5__179665332__179707608"
"8096","5__179675973__179707608"
"8097","5__179688684__179707608"
"8098","5__175388276__175388437"
"8099","5__153413351__153414527"
"8100","5__156786013__156788606"
"8101","5__32379221__32380278"
"8102","5__32379221__32388780"
"8103","5__32364054__32407126"
"8104","5__32388575__32407126"
"8105","5__32390381__32417897"
"8106","5__32415074__32417897"
"8107","5__32419926__32444434"
"8108","5__122506460__122516017"
"8109","5__56542127__56543042"
"8110","5__56542127__56546968"
"8111","5__127471392__127477673"
"8112","5__127474289__127488497"
"8113","5__149900430__149901329"
"8114","5__149912507__149915447"
"8115","5__149915262__149919826"
"8116","5__149918790__149919826"
"8117","5__149749092__149754726"
"8118","5__149743676__149759295"
"8119","5__149769450__149772353"
"8120","5__896780__896909"
"8121","5__896780__901546"
"8122","5__896780__907308"
"8123","5__896780__914692"
"8124","5__230991__231115"
"8125","5__175992339__175992744"
"8126","5__133451012__133474729"
"8127","5__141309743__141318325"
"8128","5__141314059__141318325"
"8129","5__154275652__154275903"
"8130","5__154291287__154292598"
"8131","5__154268881__154297564"
"8132","5__154280899__154297564"
"8133","5__154291287__154307110"
"8134","5__154296558__154307110"
"8135","5__154292459__154308219"
"8136","5__154297491__154315582"
"8137","5__72157635__72161556"
"8138","5__72182897__72184130"
"8139","5__72182897__72185784"
"8140","5__72183905__72185784"
"8141","5__68651476__68651780"
"8142","5__77684661__77717784"
"8143","5__61733101__61747760"
"8144","5__61745754__61747760"
"8145","5__61745754__61789951"
"8146","5__61778928__61789951"
"8147","5__61789825__61802184"
"8148","5__61772510__61811328"
"8149","5__61789825__61811328"
"8150","5__61846194__61857084"
"8151","5__176370336__176370489"
"8152","5__176370336__176378578"
"8153","5__176370336__176385155"
"8154","5__176370336__176397867"
"8155","5__145609280__145609473"
"8156","5__145598548__145616995"
"8157","5__145613013__145616995"
"8158","5__145634506__145634655"
"8159","5__145641073__145643194"
"8160","5__56160561__56168549"
"8161","5__56152427__56168832"
"8162","5__56161167__56171137"
"8163","5__56161656__56171137"
"8164","5__56167737__56171137"
"8165","5__56160561__56176629"
"8166","5__56160561__56177099"
"8167","5__56152427__56183347"
"8168","5__65284463__65310553"
"8169","5__619105__619232"
"8170","5__619105__620376"
"8171","5__619105__624694"
"8172","5__633884__635699"
"8173","5__633884__644540"
"8174","5__619105__648031"
"8175","5__637632__648031"
"8176","5__109106056__109178162"
"8177","5__6737623__6746540"
"8178","5__6748577__6750616"
"8179","5__43292576__43296019"
"8180","5__43292576__43297268"
"8181","5__43294158__43297268"
"8182","5__43295854__43297268"
"8183","5__43624134__43650689"
"8184","5__43609245__43659452"
"8185","5__43675613__43677908"
"8186","5__43609245__43700339"
"8187","5__137895553__137897478"
"8188","5__137895553__137903411"
"8189","5__137897269__137903411"
"8190","5__137904614__137906830"
"8191","5__137893558__137909815"
"8192","5__74639678__74640157"
"8193","5__74639678__74641483"
"8194","5__179393806__179407200"
"8195","5__179467453__179467647"
"8196","5__157218711__157221980"
"8197","5__179956275__179977117"
"8198","5__179976931__179977117"
"8199","5__179956275__179980471"
"8200","5__179976931__179980471"
"8201","5__79965916__80074655"
"8202","5__80363851__80404897"
"8203","5__80366311__80404897"
"8204","5__80381621__80422982"
"8205","5__80388620__80422982"
"8206","5__80390115__80422982"
"8207","5__80419461__80422982"
"8208","5__31405784__31424578"
"8209","5__31409163__31424578"
"8210","5__31421379__31424578"
"8211","5__31429582__31451747"
"8212","5__31448654__31451747"
"8213","5__31437346__31472339"
"8214","5__31437346__31515671"
"8215","5__126140468__126147590"
"8216","5__33455692__33461169"
"8217","5__58284320__58289292"
"8218","5__58271484__58489362"
"8219","5__58476421__58489362"
"8220","5__58284320__58511794"
"8221","5__58289199__58511794"
"8222","5__58476421__58511794"
"8223","5__58489326__58511794"
"8224","5__1063959__1064090"
"8225","5__1078816__1085588"
"8226","5__1093648__1093770"
"8227","5__1078816__1094363"
"8228","5__133496678__133509713"
"8229","5__37301539__37303516"
"8230","5__37298970__37318187"
"8231","5__37314300__37318187"
"8232","5__37318090__37324209"
"8233","5__37301539__37327878"
"8234","5__37301539__37328522"
"8235","5__37326003__37328522"
"8236","5__37329292__37330234"
"8237","5__37331787__37333735"
"8238","5__37331787__37341344"
"8239","5__37352839__37358253"
"8240","5__37298970__37364086"
"8241","5__142779221__142780417"
"8242","5__38493708__38527396"
"8243","5__38496484__38530768"
"8244","5__38523521__38530768"
"8245","5__64942882__64948372"
"8246","5__134002513__134015418"
"8247","5__134010305__134018172"
"8248","5__134022480__134033747"
"8249","5__134033589__134033747"
"8250","5__134032816__134039622"
"8251","5__134033589__134039622"
"8252","5__134028292__134044578"
"8253","5__134032816__134044578"
"8254","5__134028292__134053863"
"8255","5__134033589__134053863"
"8256","5__40728447__40728578"
"8257","5__167915607__167919852"
"8258","5__167915607__167921007"
"8259","5__167915607__167924353"
"8260","5__167927596__167945067"
"8261","5__167824729__167826572"
"8262","5__167880973__167882525"
"8263","5__145834619__145838900"
"8264","5__135483521__135496796"
"8265","5__135483521__135499080"
"8266","5__135489281__135499080"
"8267","5__149391818__149417090"
"8268","5__172336670__172341841"
"8269","5__172351008__172353572"
"8270","5__172359439__172362313"
"8271","5__137676873__137677102"
"8272","5__138356860__138356981"
"8273","5__138356860__138386735"
"8274","5__138699448__138700432"
"8275","5__137713409__137717279"
"8276","5__137717205__137756651"
"8277","5__175777616__175782752"
"8278","5__179132680__179133332"
"8279","5__179132680__179136060"
"8280","5__179132680__179137066"
"8281","5__179134133__179137066"
"8282","5__179136874__179143295"
"8283","5__179136874__179147561"
"8284","5__179132680__179150020"
"8285","5__111519713__111602027"
"8286","5__180235648__180236076"
"8287","5__140960311__140963182"
"8288","5__140961879__140963182"
"8289","5__138979957__138994551"
"8290","5__138994171__138994551"
"8291","5__138979957__139003046"
"8292","5__40764616__40775605"
"8293","5__40764616__40777688"
"8294","5__77406031__77461496"
"8295","5__93964516__93966448"
"8296","5__93978978__94027961"
"8297","5__94025178__94027961"
"8298","5__145522975__145532790"
"8299","5__145522975__145547828"
"8300","5__118842513__118850741"
"8301","5__68470078__68470236"
"8302","5__68470704__68470940"
"8303","5__68470704__68471364"
"8304","5__68550429__68558131"
"8305","5__68553870__68558131"
"8306","5__112128143__112151290"
"8307","5__112162805__112162944"
"8308","5__110432777__110448852"
"8309","5__156525869__156531760"
"8310","5__127727711__127730967"
"8311","5__127782174__127800614"
"8312","5__10394865__10407314"
"8313","5__10407214__10415781"
"8314","5__10397405__10417516"
"8315","5__10400896__10417516"
"8316","5__10414545__10417516"
"8317","5__10415600__10417516"
"8318","5__10414545__10426634"
"8319","5__10415600__10426634"
"8320","5__16762154__16762746"
"8321","5__16683989__16764505"
"8322","5__16683989__16780717"
"8323","5__36152873__36153144"
"8324","5__36166621__36168549"
"8325","5__57751366__57754919"
"8326","5__77805607__77806221"
"8327","5__80756874__80762860"
"8328","5__80785069__80809536"
"8329","5__80785069__80911376"
"8330","5__86627165__86649052"
"8331","5__102494850__102509676"
"8332","5__70844509__70845433"
"8333","5__70343833__70356757"
"8334","5__107684100__107703654"
"8335","5__142416761__142437312"
"8336","5__142434004__142437312"
"8337","5__134153186__134153404"
"8338","5__134153186__134154694"
"8339","5__151166133__151166276"
"8340","5__151166133__151170623"
"8341","5__151169884__151170623"
"8342","5__151166133__151175136"
"8343","5__151166133__151176989"
"8344","5__151176788__151178874"
"8345","5__151176788__151179561"
"8346","5__177558238__177569993"
"8347","5__137593328__137593640"
"8348","5__136969726__136975666"
"8349","5__122881111__122893258"
"8350","5__122881111__122927108"
"8351","5__108103794__108103939"
"8352","5__50058982__50093067"
"8353","5__50092972__50093067"
"8354","5__74981032__74998635"
"8355","5__136403404__136476383"
"8356","5__78734833__78752841"
"8357","5__78742876__78752841"
"8358","5__36211946__36217986"
"8359","5__39376099__39388954"
"8360","5__96058343__96066564"
"8361","5__96058343__96071944"
"8362","5__1474072__1501718"
"8363","5__65449291__65449424"
"8364","5__65449291__65455162"
"8365","5__65449291__65470869"
"8366","5__98204199__98208259"
"8367","5__14741936__14749415"
"8368","5__14716815__14751348"
"8369","5__14741936__14751348"
"8370","5__14713653__14758707"
"8371","5__14716815__14758707"
"8372","5__154173660__154179319"
"8373","5__154173660__154179602"
"8374","5__56209701__56210793"
"8375","5__149215826__149225477"
"8376","5__72347176__72364606"
"8377","5__72351892__72364606"
"8378","5__72370569__72370680"
"8379","5__72285254__72373320"
"8380","5__72370569__72373320"
"8381","5__72373165__72373320"
"8382","5__72370569__72374139"
"8383","5__72370569__72377809"
"8384","5__72370569__72378652"
"8385","5__176519322__176522441"
"8386","5__179249958__179260782"
"8387","5__179260587__179260782"
"8388","5__179225165__179225277"
"8389","5__179225928__179226121"
"8390","5__179225928__179227259"
"8391","5__179227184__179227259"
"8392","5__36115117__36118018"
"8393","5__36953720__36955739"
"8394","5__36955574__36958333"
"8395","5__36953720__36976504"
"8396","5__36953720__36986403"
"8397","5__37014785__37038840"
"8398","5__76745585__76760634"
"8399","5__76758920__76760634"
"8400","5__52899282__52899360"
"8401","5__95084037__95088054"
"8402","5__95072593__95119667"
"8403","5__95084037__95119667"
"8404","5__95087943__95119667"
"8405","5__95103750__95119667"
"8406","5__95119501__95119667"
"8407","5__95072593__95124562"
"8408","5__95084037__95124562"
"8409","5__95103750__95124562"
"8410","5__95119501__95124562"
"8411","5__38991051__39003724"
"8412","5__78908834__78919312"
"8413","5__78915435__78975493"
"8414","5__72865322__72866536"
"8415","5__74046404__74047318"
"8416","5__172507588__172513629"
"8417","5__174919098__174919270"
"8418","5__174919098__174939199"
"8419","5__174937112__174943666"
"8420","5__174939114__174943666"
"8421","5__149826365__149826526"
"8422","5__125903951__125906551"
"8423","5__125903951__125912903"
"8424","5__125896775__125929096"
"8425","5__125911112__125929096"
"8426","5__176618885__176639196"
"8427","5__176694563__176710929"
"8428","5__124036707__124036962"
"8429","5__122751704__122754209"
"8430","5__179043127__179043219"
"8431","5__179044990__179048398"
"8432","5__176758563__176764525"
"8433","5__176758563__176764786"
"8434","5__176758563__176765606"
"8435","5__118280254__118280344"
"8436","5__118445846__118456834"
"8437","5__118482944__118511032"
"8438","5__118576114__118580271"
"8439","5__94204038__94248681"
"8440","5__94224584__94248681"
"8441","5__54965056__54965707"
"8442","5__453485__459574"
"8443","5__170818309__170819820"
"8444","5__170817055__170819982"
"8445","5__170818309__170819982"
"8446","5__170827157__170827929"
"8447","5__170819714__170837888"
"8448","5__176938578__176938928"
"8449","5__176938578__176939877"
"8450","5__176938578__176940083"
"8451","5__176938578__176941838"
"8452","5__176939781__176941838"
"8453","5__176938578__176943194"
"8454","5__176938578__176942822"
"8455","5__176939497__176942990"
"8456","5__176938578__176943448"
"8457","5__176938578__176943836"
"8458","5__68874539__68875691"
"8459","5__93720073__93732214"
"8460","5__93805666__93872832"
"8461","5__145197457__145205763"
"8462","5__843715__847730"
"8463","5__814876__848775"
"8464","5__825279__848775"
"8465","5__176910868__176915249"
"8466","5__150496688__150502572"
"8467","5__150496688__150512748"
"8468","5__179296769__179315312"
"8469","5__179296769__179331812"
"8470","5__177631816__177636448"
"8471","5__37153842__37196098"
"8472","5__37213661__37245700"
"8473","5__37238959__37245700"
"8474","5__37238959__37245947"
"8475","5__94833120__94845391"
"8476","5__94833120__94852454"
"8477","5__94833120__94858011"
"8478","5__74109665__74137504"
"8479","5__74130251__74137504"
"8480","5__180664609__180665239"
"8481","5__180665099__180666177"
"8482","5__180664609__180666582"
"8483","5__180665099__180666582"
"8484","5__180666067__180666582"
"8485","5__180666487__180668639"
"8486","5__180664609__180669345"
"8487","5__180668492__180669345"
"8488","5__170336665__170351554"
"8489","5__170667932__170669824"
"8490","5__81605976__81608670"
"8491","5__150406993__150408554"
"8492","5__52145199__52177853"
"8493","5__73128163__73136585"
"8494","5__73136305__73136585"
"8495","5__131006156__131013565"
"8496","5__131006156__131054753"
"8497","5__70294551__70297970"
"8498","5__70297525__70297970"
"8499","5__304292__311517"
"8500","6__41046768__41051931"
"8501","6__82901504__82920627"
"8502","6__82920531__82921289"
"8503","6__82935194__82941559"
"8504","6__170846322__170858201"
"8505","6__111680025__111701422"
"8506","6__111708968__111709116"
"8507","6__111708968__111714175"
"8508","6__13639795__13644961"
"8509","6__13639795__13657508"
"8510","6__53138018__53141054"
"8511","6__42541472__42559967"
"8512","6__42571326__42573597"
"8513","6__42541472__42574389"
"8514","6__42600290__42604932"
"8515","6__42561929__42610219"
"8516","6__42559889__42619809"
"8517","6__42612211__42620383"
"8518","6__42618022__42620383"
"8519","6__42625762__42626562"
"8520","6__42579909__42631157"
"8521","6__42625762__42633250"
"8522","6__122733782__122744102"
"8523","6__108222574__108224202"
"8524","6__167344532__167366036"
"8525","6__43013974__43014845"
"8526","6__42174539__42176685"
"8527","6__42174539__42179655"
"8528","6__42174539__42181930"
"8529","6__42174539__42182082"
"8530","6__157150361__157150555"
"8531","6__157150361__157256710"
"8532","6__157256600__157406039"
"8533","6__157405796__157431695"
"8534","6__157431606__157454341"
"8535","6__157454162__157454341"
"8536","6__157150361__157488319"
"8537","6__157405796__157488319"
"8538","6__157431606__157488319"
"8539","6__157454162__157488319"
"8540","6__157469758__157488319"
"8541","6__157488174__157510914"
"8542","6__149893421__149900109"
"8543","6__35021876__35052035"
"8544","6__35248833__35254176"
"8545","6__35248833__35255622"
"8546","6__35261528__35262346"
"8547","6__34789430__34789732"
"8548","6__34789430__34791125"
"8549","6__34789430__34804125"
"8550","6__34801994__34823480"
"8551","6__34823394__34824186"
"8552","6__34835002__34835393"
"8553","6__37280694__37284982"
"8554","6__83933479__83963457"
"8555","6__84108086__84108235"
"8556","6__126314903__126334247"
"8557","6__170892593__170892835"
"8558","6__158502141__158502542"
"8559","6__25420342__25435832"
"8560","6__25605040__25606501"
"8561","6__131276245__131277639"
"8562","6__71185113__71212494"
"8563","6__83835219__83862086"
"8564","6__80878592__81053529"
"8565","6__80912819__81053529"
"8566","6__105259186__105281048"
"8567","6__105280917__105291173"
"8568","6__105280917__105297121"
"8569","6__105280917__105300246"
"8570","6__161455291__161471011"
"8571","6__159186773__159188544"
"8572","6__159186773__159190450"
"8573","6__35604791__35610620"
"8574","6__36177993__36190042"
"8575","6__44217758__44219621"
"8576","6__44371546__44376369"
"8577","6__33639806__33647910"
"8578","6__33630305__33654881"
"8579","6__33633612__33654881"
"8580","6__33654186__33654881"
"8581","6__33654786__33654881"
"8582","6__33639806__33658886"
"8583","6__33631277__33659705"
"8584","6__75833664__75834989"
"8585","6__10702602__10702722"
"8586","6__11190197__11191438"
"8587","6__11192578__11192679"
"8588","6__11192578__11193925"
"8589","6__118832461__118887479"
"8590","6__126242089__126243980"
"8591","6__35423524__35426217"
"8592","6__36020476__36027124"
"8593","6__36020476__36044385"
"8594","6__52137099__52138714"
"8595","6__52131409__52141996"
"8596","6__52137099__52141996"
"8597","6__52138028__52141996"
"8598","6__52938279__52945896"
"8599","6__52935855__52947416"
"8600","6__90362711__90371297"
"8601","6__90402162__90409446"
"8602","6__90399589__90424470"
"8603","6__90402162__90438858"
"8604","6__90402162__90457189"
"8605","6__90461150__90500120"
"8606","6__90503481__90513273"
"8607","6__90513047__90513273"
"8608","6__55659077__55659225"
"8609","6__17507400__17514185"
"8610","6__56955609__56955692"
"8611","6__56989532__57006893"
"8612","6__99323291__99353546"
"8613","6__99347144__99353546"
"8614","6__99353302__99375698"
"8615","6__100009243__100010824"
"8616","6__101037824__101086697"
"8617","6__101086477__101086697"
"8618","6__101073068__101214581"
"8619","6__101090457__101215221"
"8620","6__101127494__101253756"
"8621","6__101246589__101253756"
"8622","6__105563561__105581463"
"8623","6__131912453__131924344"
"8624","6__131919427__131924344"
"8625","6__24475349__24480187"
"8626","6__24502751__24505213"
"8627","6__133767768__133783902"
"8628","6__133767768__133804253"
"8629","6__107824861__107827631"
"8630","6__137187765__137191141"
"8631","6__110086216__110113867"
"8632","6__138583838__138601301"
"8633","6__111540017__111540245"
"8634","6__142688706__142703156"
"8635","6__142703088__142741241"
"8636","6__142630681__142758672"
"8637","6__167708005__167709749"
"8638","6__41904973__41908323"
"8639","6__170626458__170632347"
"8640","6__170626458__170639638"
"8641","6__170632167__170639638"
"8642","6__170697375__170704667"
"8643","6__42789756__42797910"
"8644","6__42790534__42797910"
"8645","6__42796231__42797910"
"8646","6__42819830__42821476"
"8647","6__42975673__42975998"
"8648","6__42975673__42977187"
"8649","6__43023283__43023934"
"8650","6__43023635__43023934"
"8651","6__43023635__43024183"
"8652","6__43141585__43144405"
"8653","6__43153693__43172853"
"8654","6__43180887__43181305"
"8655","6__43180887__43188649"
"8656","6__43194065__43194133"
"8657","6__304628__311962"
"8658","6__553854__564929"
"8659","6__592469__599225"
"8660","6__629835__637861"
"8661","6__75968496__75975054"
"8662","6__1930337__2117790"
"8663","6__2116005__2117790"
"8664","6__2116005__2124965"
"8665","6__76331248__76344527"
"8666","6__76344423__76373234"
"8667","6__76368978__76380436"
"8668","6__44195000__44200165"
"8669","6__83667031__83754378"
"8670","6__134493800__134495218"
"8671","6__108984658__108986092"
"8672","6__150059779__150063706"
"8673","6__150063526__150064851"
"8674","6__151226786__151239804"
"8675","6__151257940__151281551"
"8676","6__151336016__151336829"
"8677","6__150164119__150174296"
"8678","6__150092298__150094305"
"8679","6__160205698__160206528"
"8680","6__111208708__111210186"
"8681","6__111208708__111211559"
"8682","6__99887645__99913012"
"8683","6__99912480__99916494"
"8684","6__42235892__42237586"
"8685","6__13579683__13584457"
"8686","6__13579683__13601181"
"8687","6__2779497__2779726"
"8688","6__2779497__2783795"
"8689","6__43514308__43516197"
"8690","6__43515998__43517671"
"8691","6__43527915__43528040"
"8692","6__43492209__43533473"
"8693","6__43515345__43535091"
"8694","6__43523573__43535091"
"8695","6__43527915__43535091"
"8696","6__43527915__43538421"
"8697","6__43501644__43538731"
"8698","6__43417160__43417272"
"8699","6__42941741__42942776"
"8700","6__3006702__3015877"
"8701","6__3010259__3017219"
"8702","6__44269797__44274768"
"8703","6__44271023__44274768"
"8704","6__44274660__44275131"
"8705","6__44274660__44280000"
"8706","6__7176888__7177006"
"8707","6__7176888__7187756"
"8708","6__7176888__7189555"
"8709","6__7181357__7189555"
"8710","6__7182103__7189555"
"8711","6__7187667__7189555"
"8712","6__7176888__7211181"
"8713","6__7176888__7211942"
"8714","6__7176888__7226889"
"8715","6__7176888__7232140"
"8716","6__7176888__7247454"
"8717","6__16326625__16328701"
"8718","6__16486203__16586138"
"8719","6__16586011__16658132"
"8720","6__16326625__16753578"
"8721","6__16586011__16753578"
"8722","6__16658007__16753578"
"8723","6__16658007__16754322"
"8724","6__17637384__17648136"
"8725","6__17624792__17649531"
"8726","6__17646298__17649531"
"8727","6__17648038__17649531"
"8728","6__17624792__17665616"
"8729","6__17648038__17665616"
"8730","6__17661884__17665616"
"8731","6__17665470__17669259"
"8732","6__17669524__17675264"
"8733","6__17661884__17676001"
"8734","6__45459678__45459851"
"8735","6__170162525__170169809"
"8736","6__158850768__158850929"
"8737","6__158850768__158873300"
"8738","6__158870028__158873300"
"8739","6__158834097__158882761"
"8740","6__158850768__158882761"
"8741","6__158870028__158882761"
"8742","6__158870028__158901007"
"8743","6__158910620__158915878"
"8744","6__158327160__158331057"
"8745","6__168265231__168299147"
"8746","6__168276015__168307969"
"8747","6__149997396__150001593"
"8748","6__74175932__74176329"
"8749","6__74189455__74189849"
"8750","6__74189455__74190528"
"8751","6__74190398__74191967"
"8752","6__86227474__86251761"
"8753","6__88366621__88367736"
"8754","6__136693639__136704919"
"8755","6__136698893__136742937"
"8756","6__136732758__136742937"
"8757","6__138751530__138754817"
"8758","6__135748305__135763852"
"8759","6__135769428__135788772"
"8760","6__139264650__139265759"
"8761","6__42902213__42903408"
"8762","6__41533483__41545819"
"8763","6__41545724__41564980"
"8764","6__41558959__41564980"
"8765","6__17764386__17772290"
"8766","6__17794480__17797051"
"8767","6__43479565__43480301"
"8768","6__10749435__10755465"
"8769","6__44102298__44106254"
"8770","6__44114584__44115237"
"8771","6__44118301__44118366"
"8772","6__44117596__44121925"
"8773","6__43445825__43471444"
"8774","6__3284086__3298452"
"8775","6__3410422__3416089"
"8776","6__28251553__28264722"
"8777","6__36935917__36937890"
"8778","6__36935917__36949448"
"8779","6__42023269__42023752"
"8780","6__42025127__42025251"
"8781","6__42034050__42036345"
"8782","6__5368783__5369415"
"8783","6__5404775__5431405"
"8784","6__20781376__20846409"
"8785","6__47251674__47252168"
"8786","6__57372288__57398317"
"8787","6__57372288__57499035"
"8788","6__43273957__43274255"
"8789","6__79707131__79711841"
"8790","6__79707131__79713575"
"8791","6__79657340__79770535"
"8792","6__79695069__79770535"
"8793","6__79700585__79770535"
"8794","6__79727200__79770535"
"8795","6__79735660__79770535"
"8796","6__79770195__79770535"
"8797","6__97629780__97634566"
"8798","6__97629780__97715878"
"8799","6__89871828__89875284"
"8800","6__121427169__121625979"
"8801","6__125366357__125398004"
"8802","6__146209156__146240627"
"8803","6__146240484__146254314"
"8804","6__159004986__159005076"
"8805","6__159004986__159006457"
"8806","6__158994452__159010814"
"8807","6__159001972__159010814"
"8808","6__159004986__159010814"
"8809","6__159006336__159010814"
"8810","6__159010704__159010814"
"8811","6__158994452__159026379"
"8812","6__159001972__159026379"
"8813","6__159026299__159028375"
"8814","6__159001972__159029782"
"8815","6__159026299__159029782"
"8816","6__159004986__159044639"
"8817","6__159028276__159046786"
"8818","6__160819011__160828227"
"8819","6__160819011__160831878"
"8820","6__160819011__160858243"
"8821","6__160819011__160868850"
"8822","6__160828073__160868850"
"8823","6__144759881__144811335"
"8824","6__144808684__144832259"
"8825","6__144808684__144852338"
"8826","6__144808684__144898424"
"8827","6__144898235__144898424"
"8828","6__144759881__145103259"
"8829","6__145079065__145142154"
"8830","6__145148747__145157677"
"8831","6__128385903__128388937"
"8832","6__128385903__128505870"
"8833","6__128643184__128643455"
"8834","6__128404860__128718833"
"8835","6__154743640__154754641"
"8836","6__154762426__154763424"
"8837","6__154751606__154771392"
"8838","6__154762426__154771392"
"8839","6__110988637__111067404"
"8840","6__74227753__74228333"
"8841","6__74228421__74228571"
"8842","6__74228421__74228951"
"8843","6__74228655__74228951"
"8844","6__74228077__74229239"
"8845","6__74228421__74229239"
"8846","6__74228421__74229779"
"8847","6__74432974__74446231"
"8848","6__74440067__74502525"
"8849","6__74440067__74528258"
"8850","6__38050168__38084515"
"8851","6__147527107__147560406"
"8852","6__147581751__147588303"
"8853","6__147527107__147599340"
"8854","6__147581751__147599340"
"8855","6__147599217__147637543"
"8856","6__147637365__147637543"
"8857","6__147527107__147660374"
"8858","6__18212719__18214012"
"8859","6__43555009__43578460"
"8860","6__136472298__136476896"
"8861","6__43590370__43590541"
"8862","6__43591670__43591805"
"8863","6__116861526__116861625"
"8864","6__116861526__116864563"
"8865","6__38545376__38565897"
"8866","6__38560352__38565897"
"8867","6__169982932__170013752"
"8868","6__170002315__170013752"
"8869","6__169982932__170038756"
"8870","6__170033043__170038756"
"8871","6__169982932__170043882"
"8872","6__169982932__170052104"
"8873","6__170002315__170052104"
"8874","6__170033043__170052104"
"8875","6__170033043__170058454"
"8876","6__169982932__170064382"
"8877","6__28215845__28217612"
"8878","6__105405974__105406161"
"8879","6__87925621__87928449"
"8880","6__87928314__87928449"
"8881","6__87926017__87953329"
