"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr1",197621364,197643299,"circular_RNA/1",0,"-",197621364,197621364,"0,0,0",4,"81,70,120,50","0,6065,19802,21885",1,"circRNA","DENND1B","NM_001195215","7,6,5,4","chr1:197616244-197621364|chr1:197643299-197684160","1__197621365__197643299",1
"chr1",197621364,197684204,"circular_RNA/3",0,"-",197621364,197621364,"0,0,0",5,"81,70,120,50,44","0,6065,19802,21885,62796",3,"circRNA","DENND1B","NM_001195215","7,6,5,4,3","chr1:197616244-197621364|chr1:197684204-197741997","1__197621365__197684204",3
"chr1",197641166,197643299,"circular_RNA/1",0,"-",197641166,197641166,"0,0,0",2,"120,50","0,2083",1,"circRNA","DENND1B","NM_001195215","5,4","chr1:197627499-197641166|chr1:197643299-197684160","1__197641167__197643299",1
"chr1",197684160,197704926,"circular_RNA/2",0,"-",197684160,197684160,"0,0,0",2,"44,211","0,20555",2,"circRNA","DENND1B","NM_001300858","4,3","chr1:197643299-197684160|chr1:197704926-197741997","1__197684161__197704926",2
"chr1",198201682,198233365,"circular_RNA/1",0,"+",198201682,198201682,"0,0,0",4,"85,141,63,111","0,20487,30022,31572",1,"circRNA","NEK7","NM_133494","2,3,4,5","chr1:198126406-198201682|chr1:198233365-198247090","1__198201683__198233365",1
"chr1",198222169,198233365,"circular_RNA/1",0,"+",198222169,198222169,"0,0,0",3,"141,63,111","0,9535,11085",1,"circRNA","NEK7","NM_133494","3,4,5","chr1:198201767-198222169|chr1:198233365-198247090","1__198222170__198233365",1
"chr1",198231704,198266370,"circular_RNA/1",0,"+",198231704,198231704,"0,0,0",6,"63,111,109,108,95,114","0,1550,15386,16379,30370,34552",1,"circRNA","NEK7","NM_133494","4,5,6,7,8,9","chr1:198222310-198231704|chr1:198266370-198288541","1__198231705__198266370",1
"chr1",198247090,198266370,"circular_RNA/3",0,"+",198247090,198247090,"0,0,0",4,"109,108,95,114","0,993,14984,19166",3,"circRNA","NEK7","NM_133494","6,7,8,9","chr1:198233365-198247090|chr1:198266370-198288541","1__198247091__198266370",3
"chr1",200337792,200340293,"circular_RNA/1",0,"-",200337792,200337792,"0,0,0",2,"207,120","0,2381",1,"circRNA","LINC00862","NR_040064","4,3","chr1:200312538-200337792|chr1:200340293-200342220","1__200337793__200340293",1
"chr1",200544718,200583533,"circular_RNA/1",0,"-",200544718,200544718,"0,0,0",19,"101,130,94,127,153,148,161,103,185,64,148,173,116,117,108,31,53,99,88","0,4663,5610,10510,13626,14534,16489,18076,22646,24459,24765,26305,27635,28248,29692,30273,31155,33239,38727",1,"circRNA","KIF14","NM_014875","22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4","chr1:200539133-200544718|chr1:200583533-200584482","1__200544719__200583533",1
"chr1",200549381,200561368,"circular_RNA/1",0,"-",200549381,200549381,"0,0,0",6,"130,94,127,153,148,161","0,947,5847,8963,9871,11826",1,"circRNA","KIF14","NM_001305792","19,18,17,16,15,14","chr1:200544819-200549381|chr1:200561368-200562794","1__200549382__200561368",1
"chr1",200549381,200567549,"circular_RNA/1",0,"-",200549381,200549381,"0,0,0",8,"130,94,127,153,148,161,103,185","0,947,5847,8963,9871,11826,13413,17983",1,"circRNA","KIF14","NM_001305792","19,18,17,16,15,14,13,12","chr1:200544819-200549381|chr1:200567549-200569177","1__200549382__200567549",1
"chr1",200569177,200578056,"circular_RNA/1",0,"-",200569177,200569177,"0,0,0",9,"64,148,173,116,117,108,31,53,99","0,306,1846,3176,3789,5233,5814,6696,8780",1,"circRNA","KIF14","NM_001305792","11,10,9,8,7,6,5,4,3","chr1:200567549-200569177|chr1:200578056-200584482","1__200569178__200578056",1
"chr1",200619552,200635879,"circular_RNA/1",0,"-",200619552,200619552,"0,0,0",4,"252,90,168,815","0,8602,13494,15512",1,"circRNA","DDX59","NM_001320181","5,4,3,2","chr1:200618354-200619552|chr1:200635879-200638894","1__200619553__200635879",1
"chr1",200635064,200635879,"circular_RNA/1",0,"-",200635064,200635064,"0,0,0",1,"815","0",1,"circRNA","DDX59","NM_001320181","2","chr1:200633214-200635064|chr1:200635879-200638894","1__200635065__200635879",1
"chr1",200729966,200730226,"circular_RNA/6",0,"+",200729966,200729966,"0,0,0",1,"260","0",6,"circRNA","CAMSAP2","NM_001297707","2","chr1:200709094-200729966|chr1:200730226-200776503","1__200729967__200730226",6
"chr1",200729966,200776665,"circular_RNA/3",0,"+",200729966,200729966,"0,0,0",2,"260,162","0,46537",3,"circRNA","CAMSAP2","NM_001297707","2,3","chr1:200709094-200729966|chr1:200776665-200784688","1__200729967__200776665",3
"chr1",200729966,200784772,"circular_RNA/6",0,"+",200729966,200729966,"0,0,0",3,"260,162,84","0,46537,54722",6,"circRNA","CAMSAP2","NM_001297707","2,3,4","chr1:200709094-200729966|chr1:200784772-200797700","1__200729967__200784772",6
"chr1",200776503,200784772,"circular_RNA/1",0,"+",200776503,200776503,"0,0,0",2,"162,84","0,8185",1,"circRNA","CAMSAP2","NM_001297707","3,4","chr1:200730226-200776503|chr1:200784772-200797700","1__200776504__200784772",1
"chr1",200776503,200801973,"circular_RNA/1",0,"+",200776503,200776503,"0,0,0",5,"162,84,33,142,140","0,8185,21197,24824,25330",1,"circRNA","CAMSAP2","NM_001297707","3,4,5,6,7","chr1:200730226-200776503|chr1:200801973-200811121","1__200776504__200801973",1
"chr1",201750139,201750437,"circular_RNA/1",0,"+",201750139,201750139,"0,0,0",1,"298","0",1,"circRNA","NAV1","NM_020443","5","chr1:201749687-201750139|chr1:201750437-201751303","1__201750140__201750437",1
"chr1",201786215,201786413,"circular_RNA/2",0,"+",201786215,201786215,"0,0,0",1,"198","0",2,"circRNA","NAV1","NM_020443","29","chr1:201782386-201786215|chr1:201786413-201788964","1__201786216__201786413",2
"chr1",201816406,201817722,"circular_RNA/4",0,"+",201816406,201816406,"0,0,0",3,"62,87,202","0,273,1114",4,"circRNA","IPO9","NM_018085","2,3,4","chr1:201798500-201816406|chr1:201817722-201821231","1__201816407__201817722",4
"chr1",201816406,201828122,"circular_RNA/1",0,"+",201816406,201816406,"0,0,0",12,"62,87,202,89,87,120,101,59,152,99,107,140","0,273,1114,4825,5732,7316,7544,7845,8504,9817,11168,11576",1,"circRNA","IPO9","NM_018085","2,3,4,5,6,7,8,9,10,11,12,13","chr1:201798500-201816406|chr1:201828122-201832575","1__201816407__201828122",1
"chr1",201821231,201828122,"circular_RNA/1",0,"+",201821231,201821231,"0,0,0",9,"89,87,120,101,59,152,99,107,140","0,907,2491,2719,3020,3679,4992,6343,6751",1,"circRNA","IPO9","NM_018085","5,6,7,8,9,10,11,12,13","chr1:201817722-201821231|chr1:201828122-201832575","1__201821232__201828122",1
"chr1",201821231,201837924,"circular_RNA/1",0,"+",201821231,201821231,"0,0,0",12,"89,87,120,101,59,152,99,107,140,160,227,149","0,907,2491,2719,3020,3679,4992,6343,6751,11344,14629,16544",1,"circRNA","IPO9","NM_018085","5,6,7,8,9,10,11,12,13,14,15,16","chr1:201817722-201821231|chr1:201837924-201838717","1__201821232__201837924",1
"chr1",201822138,201826322,"circular_RNA/1",0,"+",201822138,201822138,"0,0,0",6,"87,120,101,59,152,99","0,1584,1812,2113,2772,4085",1,"circRNA","IPO9","NM_018085","6,7,8,9,10,11","chr1:201821320-201822138|chr1:201826322-201827574","1__201822139__201826322",1
"chr1",201823722,201828122,"circular_RNA/2",0,"+",201823722,201823722,"0,0,0",7,"120,101,59,152,99,107,140","0,228,529,1188,2501,3852,4260",2,"circRNA","IPO9","NM_018085","7,8,9,10,11,12,13","chr1:201822225-201823722|chr1:201828122-201832575","1__201823723__201828122",2
"chr1",201965274,201966682,"circular_RNA/1",0,"+",201965274,201965274,"0,0,0",2,"263,236","0,1172",1,"circRNA","RNPEP","NM_001319183","3,4","chr1:201958172-201965274|chr1:201966682-201969029","1__201965275__201966682",1
"chr1",201981084,201983152,"circular_RNA/1",0,"+",201981084,201981084,"0,0,0",6,"222,93,120,90,117,196","0,387,683,990,1225,1872",1,"circRNA","ELF3","NM_001114309","3,4,5,6,7,8","chr1:201980427-201981084|chr1:201983152-201984336","1__201981085__201983152",1
"chr1",202385914,202398057,"circular_RNA/1",0,"+",202385914,202385914,"0,0,0",5,"131,119,160,145,75","0,5833,8779,10253,12068",1,"circRNA","PPP1R12B","NM_001331029","2,3,4,5,6","chr1:202318270-202385914|chr1:202398057-202399858","1__202385915__202398057",1
"chr1",202396167,202418299,"circular_RNA/2",0,"+",202396167,202396167,"0,0,0",10,"145,75,80,140,113,204,83,126,183,183","0,1815,3691,4440,7616,10781,13666,15407,18006,21949",2,"circRNA","PPP1R12B","NM_001331029","5,6,7,8,9,10,11,12,13,14","chr1:202394853-202396167|chr1:202418299-202457660","1__202396168__202418299",2
"chr1",202397982,202400747,"circular_RNA/1",0,"+",202397982,202397982,"0,0,0",3,"75,80,140","0,1876,2625",1,"circRNA","PPP1R12B","NM_001331029","6,7,8","chr1:202396312-202397982|chr1:202400747-202403783","1__202397983__202400747",1
"chr1",202397982,202403896,"circular_RNA/1",0,"+",202397982,202397982,"0,0,0",4,"75,80,140,113","0,1876,2625,5801",1,"circRNA","PPP1R12B","NM_001331029","6,7,8,9","chr1:202396312-202397982|chr1:202403896-202406948","1__202397983__202403896",1
"chr1",202397982,202418299,"circular_RNA/1",0,"+",202397982,202397982,"0,0,0",9,"75,80,140,113,204,83,126,183,183","0,1876,2625,5801,8966,11851,13592,16191,20134",1,"circRNA","PPP1R12B","NM_001331029","6,7,8,9,10,11,12,13,14","chr1:202396312-202397982|chr1:202418299-202457660","1__202397983__202418299",1
"chr1",202711518,202715110,"circular_RNA/2",0,"-",202711518,202711518,"0,0,0",3,"115,151,125","0,264,3467",2,"circRNA","KDM5B","NM_006618","18,17,16","chr1:202710850-202711518|chr1:202715110-202715269","1__202711519__202715110",2
"chr1",202711518,202718267,"circular_RNA/1",0,"-",202711518,202711518,"0,0,0",5,"115,151,125,182,195","0,264,3467,3751,6554",1,"circRNA","KDM5B","NM_006618","18,17,16,15,14","chr1:202710850-202711518|chr1:202718267-202719786","1__202711519__202718267",1
"chr1",202724398,202729701,"circular_RNA/1",0,"-",202724398,202724398,"0,0,0",4,"182,159,120,159","0,1087,3120,5144",1,"circRNA","KDM5B","NM_006618","11,10,9,8","chr1:202722195-202724398|chr1:202729701-202731826","1__202724399__202729701",1
"chr1",202724398,202733273,"circular_RNA/1",0,"-",202724398,202724398,"0,0,0",6,"182,159,120,159,110,97","0,1087,3120,5144,7428,8778",1,"circRNA","KDM5B","NM_006618","11,10,9,8,7,6","chr1:202722195-202724398|chr1:202733273-202736053","1__202724399__202733273",1
"chr1",202724398,202736188,"circular_RNA/1",0,"-",202724398,202724398,"0,0,0",7,"182,159,120,159,110,97,135","0,1087,3120,5144,7428,8778,11655",1,"circRNA","KDM5B","NM_006618","11,10,9,8,7,6,5","chr1:202722195-202724398|chr1:202736188-202742245","1__202724399__202736188",1
"chr1",202742245,202746222,"circular_RNA/1",0,"-",202742245,202742245,"0,0,0",3,"171,123,78","0,1495,3899",1,"circRNA","KDM5B","NM_006618","4,3,2","chr1:202736188-202742245|chr1:202746222-202777229","1__202742246__202746222",1
"chr1",203680004,203691817,"circular_RNA/3",0,"+",203680004,203680004,"0,0,0",7,"232,180,88,107,192,214,212","0,1083,2288,3294,9672,10320,11601",3,"circRNA","ATP2B4","NM_001001396","12,13,14,15,16,17,18","chr1:203678670-203680004|chr1:203691817-203693008","1__203680005__203691817",3
"chr1",203689676,203691817,"circular_RNA/1",0,"+",203689676,203689676,"0,0,0",3,"192,214,212","0,648,1929",1,"circRNA","ATP2B4","NM_001001396","16,17,18","chr1:203683405-203689676|chr1:203691817-203693008","1__203689677__203691817",1
"chr1",203772084,203807192,"circular_RNA/1",0,"+",203772084,203772084,"0,0,0",10,"60,199,120,124,204,117,81,111,63,99","0,13969,15613,25342,26494,26823,27166,28704,30834,35009",1,"circRNA","ZC3H11A","NM_001350261","4,5,6,7,8,9,10,11,12,13","chr1:203770756-203772084|chr1:203807192-203809433","1__203772085__203807192",1
"chr1",203786053,203809502,"circular_RNA/1",0,"+",203786053,203786053,"0,0,0",10,"199,120,124,204,117,81,111,63,99,69","0,1644,11373,12525,12854,13197,14735,16865,21040,23380",1,"circRNA","ZC3H11A","NM_001319238","5,6,7,8,9,10,11,12,13,14","chr1:203772144-203786053|chr1:203809502-203816311","1__203786054__203809502",1
"chr1",204082042,204086835,"circular_RNA/3",0,"+",204082042,204082042,"0,0,0",6,"220,112,87,173,69,115","0,1406,1604,3592,4207,4678",3,"circRNA","SOX13","NM_005686","2,3,4,5,6,7","chr1:204042839-204082042|chr1:204086835-204091027","1__204082043__204086835",3
"chr1",204082042,204092932,"circular_RNA/1",0,"+",204082042,204082042,"0,0,0",11,"220,112,87,173,69,115,86,163,110,97,144","0,1406,1604,3592,4207,4678,8985,9322,9939,10197,10746",1,"circRNA","SOX13","NM_005686","2,3,4,5,6,7,8,9,10,11,12","chr1:204042839-204082042|chr1:204092932-204093768","1__204082043__204092932",1
"chr1",204083448,204085807,"circular_RNA/2",0,"+",204083448,204083448,"0,0,0",3,"112,87,173","0,198,2186",2,"circRNA","SOX13","NM_005686","3,4,5","chr1:204082262-204083448|chr1:204085807-204086249","1__204083449__204085807",2
"chr1",204085634,204086835,"circular_RNA/2",0,"+",204085634,204085634,"0,0,0",3,"173,69,115","0,615,1086",2,"circRNA","SOX13","NM_005686","5,6,7","chr1:204083733-204085634|chr1:204086835-204091027","1__204085635__204086835",2
"chr1",204197210,204237440,"circular_RNA/1",0,"-",204197210,204197210,"0,0,0",18,"146,134,168,174,107,130,140,112,96,150,81,69,517,483,143,101,73,105","0,645,854,2330,13292,13602,16781,17532,19282,20738,21101,22463,29270,31175,33223,36859,39392,40125",1,"circRNA","PLEKHA6","NM_014935","21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4","chr1:204192713-204197210|chr1:204237440-204242753","1__204197211__204237440",1
"chr1",204210502,204210942,"circular_RNA/1",0,"-",204210502,204210502,"0,0,0",2,"107,130","0,310",1,"circRNA","PLEKHA6","NM_014935","17,16","chr1:204199714-204210502|chr1:204210942-204213991","1__204210503__204210942",1
"chr1",204216492,204219742,"circular_RNA/1",0,"-",204216492,204216492,"0,0,0",4,"96,150,81,69","0,1456,1819,3181",1,"circRNA","PLEKHA6","NM_014935","13,12,11,10","chr1:204214854-204216492|chr1:204219742-204226480","1__204216493__204219742",1
"chr1",204408062,204418424,"circular_RNA/1",0,"-",204408062,204408062,"0,0,0",10,"137,130,93,108,181,95,94,189,143,112","0,1257,2536,3591,4482,5133,5396,7021,8501,10250",1,"circRNA","PIK3C2B","NM_001377334","23,22,21,20,19,18,17,16,15,14","chr1:204403736-204408062|chr1:204418424-204418977","1__204408063__204418424",1
"chr1",204437997,204439014,"circular_RNA/6",0,"-",204437997,204437997,"0,0,0",1,"1017","0",6,"circRNA","PIK3C2B","NM_001377334","2","chr1:204434447-204437997|chr1:204439014-204463483","1__204437998__204439014",6
"chr1",204458943,204459878,"circular_RNA/1",0,"-",204458943,204458943,"0,0,0",2,"116,683","0,252",1,"circRNA","PIK3C2B","NM_001377335","3,2","chr1:204439014-204458943|chr1:204459878-204463483","1__204458944__204459878",1
"chr1",204494611,204501374,"circular_RNA/1",0,"+",204494611,204494611,"0,0,0",4,"113,75,134,56","0,876,5200,6707",1,"circRNA","MDM4","NM_001204171","2,3,4,5","chr1:204485637-204494611|chr1:204501374-204506557","1__204494612__204501374",1
"chr1",205084124,205084985,"circular_RNA/1",0,"-",205084124,205084124,"0,0,0",1,"861","0",1,"ciRNA","RBBP5","NM_001193272","2","chr1:205084089-205084985","1__205084125__205084985",1
"chr1",205238077,205239012,"circular_RNA/1",0,"+",205238077,205238077,"0,0,0",1,"935","0",1,"circRNA","TMCC2","NM_014858","3","chr1:205211172-205238077|chr1:205239012-205240247","1__205238078__205239012",1
"chr1",205693053,205698749,"circular_RNA/3",0,"-",205693053,205693053,"0,0,0",3,"56,106,50","0,3774,5646",3,"circRNA","NUCKS1","NM_022731","4,3,2","chr1:205689781-205693053|chr1:205698749-205719084","1__205693054__205698749",3
"chr1",205696827,205698749,"circular_RNA/2",0,"-",205696827,205696827,"0,0,0",2,"106,50","0,1872",2,"circRNA","NUCKS1","NM_022731","3,2","chr1:205693109-205696827|chr1:205698749-205719084","1__205696828__205698749",2
"chr1",206574779,206579933,"circular_RNA/1",0,"+",206574779,206574779,"0,0,0",3,"225,102,198","0,3828,4956",1,"circRNA","SRGAP2","NM_001377445","5,6,7","chr1:206567030-206574779|chr1:206579933-206589248","1__206574780__206579933",1
"chr1",206589248,206603572,"circular_RNA/1",0,"+",206589248,206589248,"0,0,0",4,"85,28,25,61","0,3476,5352,14263",1,"circRNA","SRGAP2","NM_001300952","8,9,10,11","chr1:206579933-206589248|chr1:206603572-206610314","1__206589249__206603572",1
"chr1",206769066,206773662,"circular_RNA/1",0,"-",206769066,206769066,"0,0,0",6,"121,96,90,150,104,46","0,1383,3290,3750,4020,4550",1,"circRNA","EIF2D","NM_006893","13,12,11,10,9,8","chr1:206767142-206769066|chr1:206773662-206775689","1__206769067__206773662",1
"chr1",207200838,207201024,"circular_RNA/2",0,"-",207200838,207200838,"0,0,0",1,"186","0",2,"circRNA","C1orf116","NM_023938","2","chr1:207198409-207200838|chr1:207201024-207205923","1__207200839__207201024",2
"chr1",207495726,207500182,"circular_RNA/1",0,"+",207495726,207495726,"0,0,0",4,"186,192,100,86","0,2177,3240,4370",1,"circRNA","CD55","NM_001300902","2,3,4,5","chr1:207495210-207495726|chr1:207500182-207504452","1__207495727__207500182",1
"chr1",207930358,207933069,"circular_RNA/2",0,"+",207930358,207930358,"0,0,0",3,"189,103,86","0,526,2625",2,"circRNA","CD46","NM_002389","2,3,4","chr1:207925654-207930358|chr1:207933069-207934593","1__207930359__207933069",2
"chr1",207930358,207940540,"circular_RNA/1",0,"+",207930358,207930358,"0,0,0",5,"189,103,86,198,183","0,526,2625,4235,9999",1,"circRNA","CD46","NM_002389","2,3,4,5,6","chr1:207925654-207930358|chr1:207940540-207940951","1__207930359__207940540",1
"chr1",207930358,207943707,"circular_RNA/3",0,"+",207930358,207930358,"0,0,0",8,"189,103,86,198,183,45,45,42","0,526,2625,4235,9999,10593,10765,13307",3,"circRNA","CD46","NM_002389","2,3,4,5,6,7,8,9","chr1:207925654-207930358|chr1:207943707-207956636","1__207930359__207943707",3
"chr1",207943665,207959027,"circular_RNA/2",0,"+",207943665,207943665,"0,0,0",4,"42,39,36,64","0,12971,14750,15298",2,"circRNA","CD46","NM_002389","9,10,11,12","chr1:207941168-207943665|chr1:207959027-207963597","1__207943666__207959027",2
"chr1",207989273,207990759,"circular_RNA/3",0,"-",207989273,207989273,"0,0,0",2,"152,176","0,1310",3,"circRNA","MIR29B2CHG","NR_135298","3,2","chr1:207979442-207989273|chr1:207990759-207995548","1__207989274__207990759",3
"chr1",207989273,207992491,"circular_RNA/2",0,"-",207989273,207989273,"0,0,0",3,"152,176,185","0,1310,3033",2,"circRNA","MIR29B2CHG","NR_135299","4,3,2","chr1:207979442-207989273|chr1:207992491-207995548","1__207989274__207992491",2
"chr1",207990583,207992491,"circular_RNA/1",0,"-",207990583,207990583,"0,0,0",2,"176,185","0,1723",1,"circRNA","MIR29B2CHG","NR_135299","3,2","chr1:207989425-207990583|chr1:207992491-207995548","1__207990584__207992491",1
"chr1",208213133,208213336,"circular_RNA/1",0,"-",208213133,208213133,"0,0,0",1,"203","0",1,"ciRNA","PLXNA2","NM_025179","23","chr1:208213112-208213336","1__208213134__208213336",1
"chr1",208266130,208270228,"circular_RNA/2",0,"-",208266130,208266130,"0,0,0",3,"115,97,154","0,3243,3944",2,"circRNA","PLXNA2","NM_025179","9,8,7","chr1:208257925-208266130|chr1:208270228-208272190","1__208266131__208270228",2
"chr1",208383624,208391347,"circular_RNA/3",0,"-",208383624,208383624,"0,0,0",2,"183,1268","0,6455",3,"circRNA","PLXNA2","NM_025179","3,2","chr1:208315808-208383624|chr1:208391347-208416987","1__208383625__208391347",3
"chr1",211433449,211469095,"circular_RNA/1",0,"+",211433449,211433449,"0,0,0",8,"57,78,53,162,125,79,219,78","0,11124,14102,16149,18009,19130,29070,35568",1,"circRNA","RCOR3","NM_001136225","2,3,4,5,6,7,8,9","chr1:211433068-211433449|chr1:211469095-211477424","1__211433450__211469095",1
"chr1",211433449,211477482,"circular_RNA/1",0,"+",211433449,211433449,"0,0,0",9,"57,78,53,162,125,79,219,78,58","0,11124,14102,16149,18009,19130,29070,35568,43975",1,"circRNA","RCOR3","NM_001136225","2,3,4,5,6,7,8,9,10","chr1:211433068-211433449|chr1:211477482-211486061","1__211433450__211477482",1
"chr1",211444573,211449760,"circular_RNA/1",0,"+",211444573,211444573,"0,0,0",3,"78,53,162","0,2978,5025",1,"circRNA","RCOR3","NM_001136225","3,4,5","chr1:211433506-211444573|chr1:211449760-211451458","1__211444574__211449760",1
"chr1",211526580,211529810,"circular_RNA/1",0,"+",211526580,211526580,"0,0,0",3,"219,58,102","0,1171,3128",1,"circRNA","TRAF5","NM_004619","2,3,4","chr1:211500015-211526580|chr1:211529810-211533253","1__211526581__211529810",1
"chr1",211529708,211534504,"circular_RNA/1",0,"+",211529708,211529708,"0,0,0",4,"102,165,78,75","0,3545,4335,4721",1,"circRNA","TRAF5","NM_004619","4,5,6,7","chr1:211527809-211529708|chr1:211534504-211538717","1__211529709__211534504",1
"chr1",211564957,211570173,"circular_RNA/1",0,"+",211564957,211564957,"0,0,0",3,"82,150,65","0,211,5151",1,"circRNA","LINC00467","NR_026761","2,3,4","chr1:211556267-211564957|chr1:211570173-211599552","1__211564958__211570173",1
"chr1",211846824,211847065,"circular_RNA/1",0,"-",211846824,211846824,"0,0,0",1,"241","0",1,"circRNA","NEK2","NM_001204182","3","chr1:211844626-211846824|chr1:211847065-211847637","1__211846825__211847065",1
"chr1",211952259,211966532,"circular_RNA/1",0,"-",211952259,211952259,"0,0,0",4,"127,274,96,119","0,4311,8714,14154",1,"circRNA","LPGAT1","NM_001375842","6,5,4,3","chr1:211924409-211952259|chr1:211966532-212002400","1__211952260__211966532",1
"chr1",211956570,211966532,"circular_RNA/1",0,"-",211956570,211956570,"0,0,0",3,"274,96,119","0,4403,9843",1,"circRNA","LPGAT1","NM_001375842","5,4,3","chr1:211952386-211956570|chr1:211966532-212002400","1__211956571__211966532",1
"chr1",212179980,212184763,"circular_RNA/1",0,"-",212179980,212179980,"0,0,0",3,"123,200,47","0,611,4736",1,"circRNA","INTS7","NM_001199809","6,5,4","chr1:212161345-212179980|chr1:212184763-212190227","1__212179981__212184763",1
"chr1",212179980,212193610,"circular_RNA/2",0,"-",212179980,212179980,"0,0,0",5,"123,200,47,138,147","0,611,4736,10247,13483",2,"circRNA","INTS7","NM_001199811","7,6,5,4,3","chr1:212161345-212179980|chr1:212193610-212194424","1__212179981__212193610",2
"chr1",212179980,212194554,"circular_RNA/1",0,"-",212179980,212179980,"0,0,0",5,"123,200,47,138,130","0,611,4736,10247,14444",1,"circRNA","INTS7","NM_001199809","6,5,4,3,2","chr1:212161345-212179980|chr1:212194554-212208685","1__212179981__212194554",1
"chr1",212218001,212220759,"circular_RNA/14",0,"+",212218001,212218001,"0,0,0",3,"99,62,121","0,2491,2637",14,"circRNA","DTL","NM_001286229","2,3,4","chr1:212209284-212218001|chr1:212220759-212236225","1__212218002__212220759",14
"chr1",212220492,212220759,"circular_RNA/1",0,"+",212220492,212220492,"0,0,0",2,"62,121","0,146",1,"circRNA","DTL","NM_001286229","3,4","chr1:212218100-212220492|chr1:212220759-212236225","1__212220493__212220759",1
"chr1",212236225,212238371,"circular_RNA/2",0,"+",212236225,212236225,"0,0,0",2,"66,113","0,2033",2,"circRNA","DTL","NM_001286229","5,6","chr1:212220759-212236225|chr1:212238371-212240153","1__212236226__212238371",2
"chr1",212236225,212245555,"circular_RNA/1",0,"+",212236225,212236225,"0,0,0",5,"66,113,74,105,113","0,2033,3928,5715,9217",1,"circRNA","DTL","NM_001286229","5,6,7,8,9","chr1:212220759-212236225|chr1:212245555-212251514","1__212236226__212245555",1
"chr1",212241565,212254092,"circular_RNA/1",0,"+",212241565,212241565,"0,0,0",5,"104,105,113,90,136","0,375,3877,9949,12391",1,"circRNA","DTL","NM_001286230","8,9,10,11,12","chr1:212240227-212241565|chr1:212254092-212273593","1__212241566__212254092",1
"chr1",212502476,212506940,"circular_RNA/4",0,"+",212502476,212502476,"0,0,0",2,"197,102","0,4362",4,"circRNA","PPP2R5A","NM_006243","2,3","chr1:212459633-212502476|chr1:212506940-212515529","1__212502477__212506940",4
"chr1",212502476,212515622,"circular_RNA/2",0,"+",212502476,212502476,"0,0,0",3,"197,102,93","0,4362,13053",2,"circRNA","PPP2R5A","NM_006243","2,3,4","chr1:212459633-212502476|chr1:212515622-212519144","1__212502477__212515622",2
"chr1",212515529,212522584,"circular_RNA/1",0,"+",212515529,212515529,"0,0,0",5,"93,131,60,109,54","0,3615,5159,6201,7001",1,"circRNA","PPP2R5A","NM_006243","4,5,6,7,8","chr1:212506940-212515529|chr1:212522584-212529967","1__212515530__212522584",1
"chr1",212548534,212553379,"circular_RNA/1",0,"-",212548534,212548534,"0,0,0",3,"108,145,143","0,2369,4702",1,"circRNA","PACC1","NM_001377478","6,5,4","chr1:212538718-212548534|chr1:212553379-212558615","1__212548535__212553379",1
"chr1",212957704,212960979,"circular_RNA/2",0,"-",212957704,212957704,"0,0,0",2,"131,79","0,3196",2,"circRNA","NSL1","NM_001042549","3,2","chr1:212955768-212957704|chr1:212960979-212964871","1__212957705__212960979",2
"chr1",213037066,213046160,"circular_RNA/4",0,"+",213037066,213037066,"0,0,0",2,"145,141","0,8953",4,"circRNA","FLVCR1","NM_014053","2,3","chr1:213032532-213037066|chr1:213046160-213056712","1__213037067__213046160",4
"chr1",213037066,213058738,"circular_RNA/5",0,"+",213037066,213037066,"0,0,0",4,"145,141,68,104","0,8953,19646,21568",5,"circRNA","FLVCR1","NM_014053","2,3,4,5","chr1:213032532-213037066|chr1:213058738-213061232","1__213037067__213058738",5
"chr1",213037066,213061936,"circular_RNA/1",0,"+",213037066,213037066,"0,0,0",6,"145,141,68,104,111,106","0,8953,19646,21568,24166,24764",1,"circRNA","FLVCR1","NM_014053","2,3,4,5,6,7","chr1:213032532-213037066|chr1:213061936-213062487","1__213037067__213061936",1
"chr1",213046019,213056780,"circular_RNA/1",0,"+",213046019,213046019,"0,0,0",2,"141,68","0,10693",1,"circRNA","FLVCR1","NM_014053","3,4","chr1:213037211-213046019|chr1:213056780-213058634","1__213046020__213056780",1
"chr1",213056712,213062599,"circular_RNA/1",0,"+",213056712,213056712,"0,0,0",5,"68,104,111,106,112","0,1922,4520,5118,5775",1,"circRNA","FLVCR1","NM_014053","4,5,6,7,8","chr1:213046160-213056712|chr1:213062599-213068327","1__213056713__213062599",1
"chr1",213058634,213061936,"circular_RNA/1",0,"+",213058634,213058634,"0,0,0",3,"104,111,106","0,2598,3196",1,"circRNA","FLVCR1","NM_014053","5,6,7","chr1:213056780-213058634|chr1:213061936-213062487","1__213058635__213061936",1
"chr1",213139063,213139687,"circular_RNA/3",0,"+",213139063,213139063,"0,0,0",2,"57,75","0,549",3,"circRNA","VASH2","NM_001136474","5,6","chr1:213134596-213139063|chr1:213139687-213145921","1__213139064__213139687",3
