"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr4:52729603|52758017","chr4",52729603,52758017,17,"9_11_3",39,0.466,"exon","ENSG00000109184,","+","SRR1636985.551145,SRR1636985.995055,SRR1636985.6946063,SRR1636986.6831323,SRR1636986.9195048,SRR1636986.13947321,SRR1636986.18347157,SRR1636986.20537629,SRR1636986.22448251,SRR1636986.15222697,SRR1636986.16890563,SRR1636985.6722990,SRR1636985.8234012,SRR1636985.2074863,SRR1636985.8234012,SRR1636986.1951586,SRR1636986.4788495,","4__52729603__52758017",17
"chr4:52729603|52765544","chr4",52729603,52765544,2,"1_2_0",37,0.098,"exon","ENSG00000109184,","+","SRR1636986.16127611,SRR1636986.13687756,","4__52729603__52765544",2
"chr4:52729603|52780244","chr4",52729603,52780244,1,"1_1_0",35,0.054,"exon","ENSG00000109184,","+","SRR1636986.1869499,","4__52729603__52780244",1
"chr4:52740437|52758017","chr4",52740437,52758017,2,"2_1_0",55,0.068,"exon","ENSG00000109184,","+","SRR1636986.14899909,SRR1636986.17808036,","4__52740437__52758017",2
"chr4:52740437|52765544","chr4",52740437,52765544,1,"1_1_0",53,0.036,"exon","ENSG00000109184,","+","SRR1636986.11912550,","4__52740437__52765544",1
"chr4:54011500|54011749","chr4",54011500,54011749,3,"3_2_0",1,0.857,"exon","ENSG00000184178,","-","SRR1636986.8756435,SRR1636986.3563498,SRR1636986.93312,","4__54011500__54011749",3
"chr4:54139993|54179930","chr4",54139993,54179930,1,"1_1_0",1,0.667,"exon","ENSG00000184178,","-","SRR1636985.3719417,","4__54139993__54179930",1
"chr4:54245240|54266006","chr4",54245240,54266006,1,"0_1_1",4,0.333,"exon","ENSG00000145216,","+","SRR1636985.3473101,","4__54245240__54266006",1
"chr4:54248445|54257306","chr4",54248445,54257306,1,"1_1_0",5,0.286,"exon","ENSG00000145216,","+","SRR1636986.20076149,","4__54248445__54257306",1
"chr4:54249940|54256040","chr4",54249940,54256040,9,"4_2_5",18,0.5,"exon","ENSG00000145216,","+","SRR1636986.22951015,SRR1636985.7370500,SRR1636986.10146102,SRR1636986.19771556,SRR1636985.735693,SRR1636985.12835552,SRR1636986.13230856,SRR1636986.19771556,SRR1636986.22306788,","4__54249940__54256040",9
"chr4:54249940|54257306","chr4",54249940,54257306,1,"1_1_0",8,0.2,"exon","ENSG00000145216,","+","SRR1636986.16001943,","4__54249940__54257306",1
"chr4:54249940|54294350","chr4",54249940,54294350,3,"1_3_0",8,0.429,"exon","ENSG00000145216,","+","SRR1636985.6646957,SRR1636986.321109,SRR1636986.20670076,","4__54249940__54294350",3
"chr4:54265897|54294350","chr4",54265897,54294350,2,"2_2_0",11,0.267,"exon","ENSG00000145216,","+","SRR1636986.17206530,SRR1636986.10796747,","4__54265897__54294350",2
"chr4:54280782|54294350","chr4",54280782,54294350,5,"4_1_1",6,0.625,"exon","ENSG00000145216,","+","SRR1636985.9069728,SRR1636985.3259098,SRR1636985.6230891,SRR1636986.531777,SRR1636986.18899624,","4__54280782__54294350",5
"chr4:54280788|54294350","chr4",54280788,54294350,1,"1_1_0",7,0.222,"exon","ENSG00000145216,","+","SRR1636986.13965364,","4__54280788__54294350",1
"chr4:54292039|54294350","chr4",54292039,54294350,4,"3_2_0",18,0.308,"exon","ENSG00000145216,","+","SRR1636985.5270000,SRR1636986.10613236,SRR1636986.23460764,SRR1636986.23460764,","4__54292039__54294350",4
"chr4:56277781|56284152","chr4",56277781,56284152,16,"8_10_0",65,0.33,"exon","ENSG00000134851,","+","SRR1636985.8786378,SRR1636986.840363,SRR1636986.4963884,SRR1636986.7742286,SRR1636986.15223640,SRR1636986.19531812,SRR1636986.20119179,SRR1636986.23036721,SRR1636985.1441114,SRR1636985.2986715,SRR1636985.8864163,SRR1636985.12313749,SRR1636986.14515927,SRR1636986.16893451,SRR1636985.1441114,SRR1636986.12175730,","4__56277781__56284152",16
"chr4:56277781|56284331","chr4",56277781,56284331,1,"1_1_0",10,0.167,"exon","ENSG00000134851,","+","SRR1636986.9336168,","4__56277781__56284331",1
"chr4:56283239|56284152","chr4",56283239,56284152,1,"1_1_0",107,0.018,"exon","ENSG00000134851,","+","SRR1636986.13253073,","4__56283239__56284152",1
"chr4:56304449|56376209","chr4",56304449,56376209,1,"1_1_0",1,0.667,"exon","ENSG00000134852,","-","SRR1636986.6893495,","4__56304449__56376209",1
"chr4:56336884|56376232","chr4",56336884,56376232,1,"1_1_0",1,0.667,"exon","ENSG00000134852,","-","SRR1636985.3671065,","4__56336884__56376232",1
"chr4:56355541|56376232","chr4",56355541,56376232,2,"2_2_0",4,0.5,"exon","ENSG00000134852,","-","SRR1636986.6526250,SRR1636986.19278239,","4__56355541__56376232",2
"chr4:56759718|56759946","chr4",56759718,56759946,1,"1_1_0",1,0.667,"exon","ENSG00000090989,","+","SRR1636985.1476820,","4__56759718__56759946",1
"chr4:56877578|56884023","chr4",56877578,56884023,1,"1_1_0",2,0.5,"exon","ENSG00000174799,","+","SRR1636986.15226114,","4__56877578__56884023",1
"chr4:57244314|57250507","chr4",57244314,57250507,1,"1_1_0",2,0.5,"exon","ENSG00000157426,","-","SRR1636986.13549459,","4__57244314__57250507",1
"chr4:57340220|57340557","chr4",57340220,57340557,2,"1_2_0",5,0.444,"exon","ENSG00000174780,","+","SRR1636986.11622712,SRR1636986.22803532,","4__57340220__57340557",2
"chr4:57362744|57366861","chr4",57362744,57366861,1,"1_1_0",0,1,"intron","ENSG00000174780,","+","SRR1636986.6964680,","4__57362744__57366861",1
"chr4:57776796|57777702","chr4",57776796,57777702,2,"1_2_0",5,0.444,"exon","ENSG00000084093,","+","SRR1636986.5548767,SRR1636986.15796572,","4__57776796__57777702",2
"chr4:57871412|57871885","chr4",57871412,57871885,1,"1_1_0",0,1,"exon","ENSG00000047315,","+","SRR1636985.8712455,","4__57871412__57871885",1
"chr4:57999087|58007752","chr4",57999087,58007752,1,"1_1_0",0,1,"intron","ENSG00000245067,","+","SRR1636986.7774434,","4__57999087__58007752",1
"chr4:68355685|68374823","chr4",68355685,68374823,1,"1_1_0",0,1,"exon","ENSG00000145241,","-","SRR1636986.11316053,","4__68355685__68374823",1
"chr4:68494789|68562425","chr4",68494789,68562425,1,"1_1_0",1,0.667,"exon","ENSG00000033178,","-","SRR1636985.3066406,","4__68494789__68562425",1
"chr4:68497426|68510496","chr4",68497426,68510496,1,"1_1_0",1,0.667,"exon","ENSG00000033178,","-","SRR1636986.12786742,","4__68497426__68510496",1
"chr4:68539415|68562425","chr4",68539415,68562425,1,"1_1_0",4,0.333,"exon","ENSG00000033178,","-","SRR1636986.230647,","4__68539415__68562425",1
"chr4:68611545|68620973","chr4",68611545,68620973,1,"1_1_0",2,0.5,"intron","ENSG00000248049,","+","SRR1636985.11354362,","4__68611545__68620973",1
"chr4:71691841|71698990","chr4",71691841,71698990,2,"2_1_0",7,0.364,"exon","ENSG00000132463,","-","SRR1636986.15249316,SRR1636986.22802205,","4__71691841__71698990",2
"chr4:71808540|71835741","chr4",71808540,71835741,1,"1_1_0",0,1,"exon","ENSG00000173542,","+","SRR1636985.5942602,","4__71808540__71835741",1
"chr4:71824591|71841003","chr4",71824591,71841003,1,"1_1_0",2,0.5,"exon","ENSG00000173542,","+","SRR1636985.12831431,","4__71824591__71841003",1
"chr4:73950966|73958017","chr4",73950966,73958017,5,"4_5_0",5,0.667,"exon","ENSG00000132466,","-","SRR1636985.3538225,SRR1636985.12122000,SRR1636986.11155264,SRR1636986.21427511,SRR1636986.18614035,","4__73950966__73958017",5
"chr4:73950966|73962989","chr4",73950966,73962989,1,"1_1_0",6,0.25,"exon","ENSG00000132466,","-","SRR1636985.1541258,","4__73950966__73962989",1
"chr4:73956384|73958017","chr4",73956384,73958017,4,"3_3_0",12,0.4,"exon","ENSG00000132466,","-","SRR1636986.2836135,SRR1636986.5517996,SRR1636986.23218667,SRR1636985.12269397,","4__73956384__73958017",4
"chr4:73979509|73984567","chr4",73979509,73984567,1,"1_1_0",11,0.154,"exon","ENSG00000132466,","-","SRR1636986.5486032,","4__73979509__73984567",1
"chr4:73979509|73991029","chr4",73979509,73991029,1,"1_1_0",11,0.154,"exon","ENSG00000132466,","-","SRR1636986.6520654,","4__73979509__73991029",1
"chr4:73984405|73991029","chr4",73984405,73991029,6,"2_3_0",10,0.545,"exon","ENSG00000132466,","-","SRR1636986.20703763,SRR1636985.1191723,SRR1636986.9780633,SRR1636986.14795417,SRR1636986.4810521,SRR1636986.14795417,","4__73984405__73991029",6
"chr4:74029019|74058056","chr4",74029019,74058056,1,"1_1_0",0,1,"intron","ENSG00000132466,","-","SRR1636986.8360041,","4__74029019__74058056",1
"chr4:74043097|74056791","chr4",74043097,74056791,1,"1_1_0",8,0.2,"intron","ENSG00000132466,","-","SRR1636986.18950656,","4__74043097__74056791",1
"chr4:74043097|74058056","chr4",74043097,74058056,1,"1_1_0",8,0.2,"intron","ENSG00000132466,","-","SRR1636985.2120564,","4__74043097__74058056",1
"chr4:74100078|74100807","chr4",74100078,74100807,1,"1_1_0",0,1,"intron","ENSG00000132466,","-","SRR1636986.13194456,","4__74100078__74100807",1
"chr4:75040199|75067087","chr4",75040199,75067087,1,"1_1_0",2,0.5,"intron","ENSG00000163738,","+","SRR1636986.406513,","4__75040199__75067087",1
"chr4:75040223|75046583","chr4",75040223,75046583,1,"1_1_0",3,0.4,"exon","ENSG00000163738,","+","SRR1636985.10726995,","4__75040223__75046583",1
"chr4:75040223|75067087","chr4",75040223,75067087,5,"4_3_1",2,0.833,"exon","ENSG00000163738,","+","SRR1636985.8360137,SRR1636986.3269202,SRR1636986.8181447,SRR1636985.8360137,SRR1636986.13898004,","4__75040223__75067087",5
"chr4:75040223|75091111","chr4",75040223,75091111,5,"5_4_0",0,1,"exon","ENSG00000163738,","+","SRR1636986.12819344,SRR1636986.14075486,SRR1636986.20713075,SRR1636986.21215998,SRR1636986.12655287,","4__75040223__75091111",5
"chr4:75040223|75147267","chr4",75040223,75147267,2,"2_2_0",0,1,"exon","ENSG00000163738,","+","SRR1636985.598315,SRR1636985.4926775,","4__75040223__75147267",2
"chr4:75065511|75091111","chr4",75065511,75091111,1,"1_1_0",5,0.286,"exon","ENSG00000163738,","+","SRR1636985.6319229,","4__75065511__75091111",1
"chr4:75091019|75107237","chr4",75091019,75107237,1,"1_1_0",4,0.333,"intron","ENSG00000163738,","+","SRR1636986.11649058,","4__75091019__75107237",1
"chr4:76573823|76581054","chr4",76573823,76581054,3,"3_2_0",90,0.062,"exon","ENSG00000138757,","-","SRR1636986.4098646,SRR1636985.2841346,SRR1636986.8176441,","4__76573823__76581054",3
"chr4:76580250|76581054","chr4",76580250,76581054,1,"1_1_0",116,0.017,"exon","ENSG00000138757,","-","SRR1636986.9598099,","4__76580250__76581054",1
"chr4:76584027|76587233","chr4",76584027,76587233,4,"3_3_0",55,0.127,"exon","ENSG00000138757,","-","SRR1636985.296377,SRR1636985.10582258,SRR1636986.4784174,SRR1636986.4784174,","4__76584027__76587233",4
"chr4:76587115|76588025","chr4",76587115,76588025,1,"1_1_0",16,0.111,"intron","ENSG00000138757,","-","SRR1636986.19973363,","4__76587115__76588025",1
"chr4:76691592|76692290","chr4",76691592,76692290,1,"1_1_0",12,0.143,"exon","ENSG00000138768,","+","SRR1636986.3394586,","4__76691592__76692290",1
"chr4:76691592|76695949","chr4",76691592,76695949,2,"1_2_0",8,0.333,"exon","ENSG00000138768,","+","SRR1636986.7585550,SRR1636985.1597630,","4__76691592__76695949",2
"chr4:76711303|76711950","chr4",76711303,76711950,3,"3_3_0",6,0.5,"exon","ENSG00000138768,","+","SRR1636986.8635408,SRR1636986.23059219,SRR1636986.16562360,","4__76711303__76711950",3
"chr4:76846888|76857388","chr4",76846888,76857388,1,"1_1_0",2,0.5,"exon","ENSG00000138744,","-","SRR1636986.4181378,","4__76846888__76857388",1
"chr4:76881219|76903190","chr4",76881219,76903190,1,"1_1_0",1,0.667,"exon","ENSG00000198301,","-","SRR1636985.9274415,","4__76881219__76903190",1
"chr4:76885288|76888487","chr4",76885288,76888487,1,"1_1_0",0,1,"exon","ENSG00000198301,","-","SRR1636986.17788025,","4__76885288__76888487",1
"chr4:76885288|76903190","chr4",76885288,76903190,2,"1_2_0",1,0.8,"exon","ENSG00000198301,","-","SRR1636986.2487325,SRR1636986.7815423,","4__76885288__76903190",2
"chr4:76898799|76903190","chr4",76898799,76903190,1,"1_1_0",1,0.667,"exon","ENSG00000198301,","-","SRR1636985.9198974,","4__76898799__76903190",1
"chr4:77036497|77053872","chr4",77036497,77053872,1,"1_1_0",6,0.25,"exon","ENSG00000138750,","-","SRR1636986.6951931,","4__77036497__77053872",1
"chr4:77045802|77065626","chr4",77045802,77065626,5,"3_2_1",2,0.833,"exon","ENSG00000138750,","-","SRR1636986.4706659,SRR1636986.15380082,SRR1636986.17576144,SRR1636985.7647986,SRR1636986.3560261,","4__77045802__77065626",5
"chr4:77051809|77065626","chr4",77051809,77065626,2,"2_1_0",6,0.4,"exon","ENSG00000138750,","-","SRR1636986.18069530,SRR1636986.12739023,","4__77051809__77065626",2
"chr4:77054300|77066844","chr4",77054300,77066844,1,"1_1_0",3,0.4,"intron","ENSG00000138750,","-","SRR1636986.7516033,","4__77054300__77066844",1
"chr4:77055328|77065626","chr4",77055328,77065626,25,"17_11_0",8,0.862,"exon","ENSG00000138750,","-","SRR1636985.4779722,SRR1636985.11780216,SRR1636986.17637124,SRR1636985.5382758,SRR1636985.6404244,SRR1636985.8223981,SRR1636985.9950016,SRR1636986.914048,SRR1636986.16632718,SRR1636985.3233944,SRR1636985.9592086,SRR1636986.1027999,SRR1636986.14746876,SRR1636986.17128365,SRR1636986.18435922,SRR1636985.1549582,SRR1636985.2015780,SRR1636986.316909,SRR1636986.4406039,SRR1636986.4897350,SRR1636986.5854983,SRR1636986.9037552,SRR1636986.11812809,SRR1636986.14692357,SRR1636986.18435922,","4__77055328__77065626",25
"chr4:77065302|77065626","chr4",77065302,77065626,10,"5_7_0",32,0.385,"exon","ENSG00000138750,","-","SRR1636985.12287233,SRR1636986.14241927,SRR1636985.11872528,SRR1636986.13806851,SRR1636985.1115852,SRR1636986.9810924,SRR1636986.13086759,SRR1636985.7722895,SRR1636986.2148912,SRR1636986.14707351,","4__77065302__77065626",10
"chr4:77651957|77663079","chr4",77651957,77663079,1,"1_1_0",2,0.5,"exon","ENSG00000138771,","+","SRR1636986.20519313,","4__77651957__77663079",1
"chr4:77659914|77663079","chr4",77659914,77663079,4,"4_2_0",12,0.4,"exon","ENSG00000138771,","+","SRR1636985.4526416,SRR1636986.11157534,SRR1636985.2783782,SRR1636985.4414254,","4__77659914__77663079",4
"chr4:77926754|77941823","chr4",77926754,77941823,2,"1_1_0",9,0.308,"exon","ENSG00000138758,","+","SRR1636986.19287391,SRR1636986.19287391,","4__77926754__77941823",2
"chr4:77940318|77941823","chr4",77940318,77941823,1,"1_1_0",7,0.222,"exon","ENSG00000138758,","+","SRR1636986.4506339,","4__77940318__77941823",1
"chr4:77969459|77987558","chr4",77969459,77987558,2,"2_2_0",12,0.25,"exon","ENSG00000118816,","-","SRR1636986.1469483,SRR1636986.18377501,","4__77969459__77987558",2
"chr4:77969602|77979788","chr4",77969602,77979788,2,"0_1_1",17,0.19,"exon","ENSG00000118816,","-","SRR1636985.9479620,SRR1636985.9479620,","4__77969602__77979788",2
"chr4:77969602|77987558","chr4",77969602,77987558,2,"2_2_0",14,0.222,"exon","ENSG00000118816,","-","SRR1636985.9659188,SRR1636986.19938728,","4__77969602__77987558",2
"chr4:77976303|77987558","chr4",77976303,77987558,9,"7_7_0",19,0.486,"exon","ENSG00000118816,","-","SRR1636985.9280233,SRR1636986.4551003,SRR1636986.8440105,SRR1636986.10879284,SRR1636985.9280233,SRR1636986.731378,SRR1636986.905603,SRR1636986.13277058,SRR1636986.3889815,","4__77976303__77987558",9
"chr4:77977115|77987558","chr4",77977115,77987558,1,"1_1_0",31,0.061,"exon","ENSG00000118816,","-","SRR1636986.8755648,","4__77977115__77987558",1
"chr4:77977402|77987558","chr4",77977402,77987558,1,"1_1_0",23,0.08,"exon","ENSG00000118816,","-","SRR1636986.22741907,","4__77977402__77987558",1
"chr4:77979660|77987558","chr4",77979660,77987558,4,"4_2_0",31,0.205,"exon","ENSG00000118816,","-","SRR1636986.20532787,SRR1636986.13866908,SRR1636985.12610658,SRR1636985.4824052,","4__77979660__77987558",4
"chr4:78663295|78697546","chr4",78663295,78697546,1,"1_1_0",2,0.5,"exon","ENSG00000138767,","-","SRR1636986.9340368,","4__78663295__78697546",1
"chr4:78694235|78697546","chr4",78694235,78697546,13,"6_9_1",5,0.839,"exon","ENSG00000138767,","-","SRR1636985.10291268,SRR1636985.13244356,SRR1636986.22833999,SRR1636986.7138534,SRR1636986.11502255,SRR1636986.19619296,SRR1636985.551275,SRR1636985.9747136,SRR1636986.7363907,SRR1636986.10706920,SRR1636986.14428513,SRR1636985.5141583,SRR1636986.14121134,","4__78694235__78697546",13
"chr4:79500181|79507504","chr4",79500181,79507504,1,"1_1_0",2,0.5,"exon","ENSG00000138772,","+","SRR1636985.4339976,","4__79500181__79507504",1
"chr4:79516535|79525553","chr4",79516535,79525553,1,"1_1_0",5,0.286,"exon","ENSG00000138772,","+","SRR1636985.5176894,","4__79516535__79525553",1
"chr4:79747191|79754841","chr4",79747191,79754841,3,"3_2_0",4,0.6,"exon","ENSG00000138756,","+","SRR1636986.2934429,SRR1636986.17208840,SRR1636986.21322702,","4__79747191__79754841",3
"chr4:79747191|79772210","chr4",79747191,79772210,1,"1_1_0",4,0.333,"exon","ENSG00000138756,","+","SRR1636986.5306450,","4__79747191__79772210",1
"chr4:82056309|82070106","chr4",82056309,82070106,1,"1_1_0",0,1,"exon","ENSG00000138669,","-","SRR1636986.3419271,","4__82056309__82070106",1
"chr4:82348593|82380668","chr4",82348593,82380668,1,"1_1_0",0,1,"exon","ENSG00000138670,","-","SRR1636986.3141983,","4__82348593__82380668",1
"chr4:82366897|82377942","chr4",82366897,82377942,1,"1_1_0",6,0.25,"exon","ENSG00000138670,","-","SRR1636986.4842226,","4__82366897__82377942",1
"chr4:82377069|82377272","chr4",82377069,82377272,1,"1_1_0",0,1,"exon","ENSG00000138670,","-","SRR1636986.8379838,","4__82377069__82377272",1
"chr4:82377805|82380668","chr4",82377805,82380668,4,"3_3_0",1,0.889,"exon","ENSG00000138670,","-","SRR1636986.7715940,SRR1636986.4439295,SRR1636985.10452090,SRR1636986.14174726,","4__82377805__82380668",4
"chr4:83153868|83168086","chr4",83153868,83168086,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR1636986.14834901,","4__83153868__83168086",1
"chr4:83369073|83376007","chr4",83369073,83376007,2,"2_1_0",6,0.4,"exon","ENSG00000145293,","+","SRR1636986.5847237,SRR1636985.7593995,","4__83369073__83376007",2
"chr4:83745708|83748785","chr4",83745708,83748785,3,"3_2_0",2,0.75,"exon","ENSG00000138674,","-","SRR1636986.560956,SRR1636986.12964748,SRR1636986.10959274,","4__83745708__83748785",3
"chr4:83769957|83803093","chr4",83769957,83803093,1,"1_1_0",16,0.111,"exon","ENSG00000138674,","-","SRR1636986.21010661,","4__83769957__83803093",1
"chr4:83776056|83796975","chr4",83776056,83796975,1,"1_1_0",11,0.154,"exon","ENSG00000138674,","-","SRR1636985.8717502,","4__83776056__83796975",1
"chr4:83783749|83791577","chr4",83783749,83791577,1,"1_1_0",13,0.133,"intron","ENSG00000138674,","-","SRR1636985.6860355,","4__83783749__83791577",1
"chr4:83787961|83788469","chr4",83787961,83788469,3,"3_2_0",19,0.24,"exon","ENSG00000138674,","-","SRR1636986.5163018,SRR1636985.4987373,SRR1636986.14033342,","4__83787961__83788469",3
"chr4:83791478|83803093","chr4",83791478,83803093,2,"2_2_0",19,0.174,"exon","ENSG00000138674,","-","SRR1636986.3058044,SRR1636985.10218190,","4__83791478__83803093",2
"chr4:83793097|83796975","chr4",83793097,83796975,6,"5_4_1",14,0.462,"exon","ENSG00000138674,","-","SRR1636985.10711672,SRR1636985.10631759,SRR1636986.3992332,SRR1636986.21271480,SRR1636986.8039556,SRR1636986.12537626,","4__83793097__83796975",6
"chr4:83795764|83796975","chr4",83795764,83796975,2,"1_2_0",13,0.235,"exon","ENSG00000138674,","-","SRR1636986.23412073,SRR1636986.16528510,","4__83795764__83796975",2
"chr4:83799883|83802075","chr4",83799883,83802075,2,"2_1_0",26,0.133,"exon","ENSG00000138674,","-","SRR1636986.10837534,SRR1636985.11493754,","4__83799883__83802075",2
"chr4:83799883|83803090","chr4",83799883,83803090,5,"2_3_2",19,0.345,"exon","ENSG00000138674,","-","SRR1636985.8615816,SRR1636986.11819311,SRR1636986.1033155,SRR1636986.2409915,SRR1636985.6406958,","4__83799883__83803090",5
"chr4:83799883|83803093","chr4",83799883,83803093,12,"7_7_0",19,0.558,"exon","ENSG00000138674,","-","SRR1636986.10436726,SRR1636986.12226599,SRR1636986.21343768,SRR1636985.7507899,SRR1636985.12264859,SRR1636986.8759212,SRR1636986.21343768,SRR1636985.10205528,SRR1636985.2881434,SRR1636986.2367958,SRR1636986.7921634,SRR1636986.17253128,","4__83799883__83803093",12
"chr4:83867411|83867627","chr4",83867411,83867627,1,"1_1_0",5,0.286,"exon","ENSG00000189308,","-","SRR1636986.5377759,","4__83867411__83867627",1
"chr4:83891480|83900159","chr4",83891480,83900159,5,"1_1_1",4,0.714,"exon","ENSG00000189308,","-","SRR1636985.4595377,SRR1636985.343145,SRR1636985.8281904,SRR1636985.343145,SRR1636985.8281904,","4__83891480__83900159",5
"chr4:84015831|84029103","chr4",84015831,84029103,1,"1_1_0",6,0.25,"exon","ENSG00000145287,","-","SRR1636985.6537644,","4__84015831__84029103",1
"chr4:84036418|84188927","chr4",84036418,84188927,1,"1_1_0",3,0.4,"intergenic_region","n/a","-","SRR1636986.6362124,","4__84036418__84188927",1
"chr4:84188739|84200267","chr4",84188739,84200267,1,"1_1_0",1,0.667,"exon","ENSG00000173085,","-","SRR1636986.19413916,","4__84188739__84200267",1
"chr4:84361016|84365194","chr4",84361016,84365194,1,"1_1_0",1,0.667,"intron","ENSG00000163312,","-","SRR1636985.1443232,","4__84361016__84365194",1
"chr4:85642562|85645747","chr4",85642562,85645747,1,"1_1_0",4,0.333,"exon","ENSG00000163625,","-","SRR1636985.7318144,","4__85642562__85645747",1
"chr4:87553975|87556524","chr4",87553975,87556524,1,"1_1_0",2,0.5,"intron","ENSG00000163629,","+","SRR1636985.1959926,","4__87553975__87556524",1
"chr4:87693931|87696805","chr4",87693931,87696805,2,"1_2_0",0,1,"exon","ENSG00000163629,","+","SRR1636986.2465099,SRR1636985.4022223,","4__87693931__87696805",2
"chr4:87967318|87968746","chr4",87967318,87968746,10,"7_7_0",8,0.714,"exon","ENSG00000172493,","+","SRR1636985.2667207,SRR1636985.6306689,SRR1636985.6966548,SRR1636986.2270133,SRR1636986.18089971,SRR1636986.20210610,SRR1636985.3731616,SRR1636986.5916554,SRR1636985.12011677,SRR1636986.22667059,","4__87967318__87968746",10
"chr4:87967318|87968834","chr4",87967318,87968834,4,"3_2_0",4,0.667,"exon","ENSG00000172493,","+","SRR1636985.10511915,SRR1636985.8938124,SRR1636986.9053801,SRR1636986.16853079,","4__87967318__87968834",4
"chr4:87967318|88012981","chr4",87967318,88012981,2,"2_1_1",6,0.4,"exon","ENSG00000172493,","+","SRR1636986.10711081,SRR1636986.14233456,","4__87967318__88012981",2
"chr4:88080610|88116842","chr4",88080610,88116842,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR1636985.8858894,","4__88080610__88116842",1
"chr4:88084631|88116842","chr4",88084631,88116842,1,"1_1_0",0,1,"exon","ENSG00000145332,","-","SRR1636986.22704730,","4__88084631__88116842",1
"chr4:88091231|88116842","chr4",88091231,88116842,2,"2_2_0",4,0.5,"exon","ENSG00000145332,","-","SRR1636986.13361161,SRR1636986.16159727,","4__88091231__88116842",2
"chr4:88106403|88116842","chr4",88106403,88116842,1,"1_1_0",4,0.333,"exon","ENSG00000145332,","-","SRR1636986.14433243,","4__88106403__88116842",1
"chr4:88116476|88116842","chr4",88116476,88116842,15,"11_12_1",6,0.833,"exon","ENSG00000145332,","-","SRR1636985.8471498,SRR1636985.10798680,SRR1636986.3780724,SRR1636986.6749113,SRR1636986.14029236,SRR1636986.19625956,SRR1636986.2425215,SRR1636986.8648002,SRR1636986.13219416,SRR1636985.2339836,SRR1636985.8842648,SRR1636986.42442,SRR1636986.2630340,SRR1636986.4482360,SRR1636986.6896264,","4__88116476__88116842",15
"chr4:88362981|88372887","chr4",88362981,88372887,1,"1_1_0",3,0.4,"exon","ENSG00000170502,","+","SRR1636986.13594918,","4__88362981__88372887",1
"chr4:88964385|88964609","chr4",88964385,88964609,1,"1_1_0",6,0.25,"exon","ENSG00000118762,","+","SRR1636986.5460155,","4__88964385__88964609",1
"chr4:88986526|88987031","chr4",88986526,88987031,1,"1_1_0",6,0.25,"exon","ENSG00000118762,","+","SRR1636986.19759179,","4__88986526__88987031",1
"chr4:89414163|89415482","chr4",89414163,89415482,1,"1_1_0",0,1,"exon","ENSG00000138646,","+","SRR1636986.21487161,","4__89414163__89415482",1
"chr4:89570991|89576455","chr4",89570991,89576455,1,"1_1_0",0,1,"exon","ENSG00000138641,","+","SRR1636986.1254732,","4__89570991__89576455",1
"chr4:89570991|89579642","chr4",89570991,89579642,1,"1_1_0",0,1,"exon","ENSG00000138641,","+","SRR1636986.14151368,","4__89570991__89579642",1
"chr4:89648966|89680052","chr4",89648966,89680052,1,"1_1_0",0,1,"exon","ENSG00000138640,","-","SRR1636986.14951030,","4__89648966__89680052",1
"chr4:89668782|89671788","chr4",89668782,89671788,1,"1_1_0",1,0.667,"exon","ENSG00000138640,","-","SRR1636986.16806396,","4__89668782__89671788",1
"chr4:89702316|89726203","chr4",89702316,89726203,2,"2_1_1",1,0.8,"exon","ENSG00000138640,","-","SRR1636985.2860682,SRR1636986.23435492,","4__89702316__89726203",2
"chr4:91229395|91234198","chr4",91229395,91234198,6,"4_3_0",2,0.857,"exon","ENSG00000184305,","+","SRR1636986.5143777,SRR1636986.17600815,SRR1636985.101262,SRR1636985.1337979,SRR1636985.3438795,SRR1636985.10558591,","4__91229395__91234198",6
"chr4:91541009|91645142","chr4",91541009,91645142,1,"1_1_0",1,0.667,"intron","ENSG00000184305,","+","SRR1636986.3021560,","4__91541009__91645142",1
"chr4:91645065|91648448","chr4",91645065,91648448,5,"3_4_1",2,0.833,"exon","ENSG00000184305,","+","SRR1636985.1865265,SRR1636985.3841265,SRR1636986.13854108,SRR1636986.1625115,SRR1636986.12194718,","4__91645065__91648448",5
"chr4:91645065|91661549","chr4",91645065,91661549,1,"1_1_0",2,0.5,"intron","ENSG00000184305,","+","SRR1636986.8004523,","4__91645065__91661549",1
"chr4:95191879|95201931","chr4",95191879,95201931,1,"1_1_0",1,0.667,"exon","ENSG00000163104,","+","SRR1636986.5516940,","4__95191879__95201931",1
"chr4:95441244|95445026","chr4",95441244,95445026,1,"1_1_0",0,1,"intron","ENSG00000163110,","+","SRR1636986.22881997,","4__95441244__95445026",1
"chr4:95444875|95507595","chr4",95444875,95507595,1,"1_1_0",7,0.222,"exon","ENSG00000163110,","+","SRR1636986.11034364,","4__95444875__95507595",1
"chr4:95494502|95507595","chr4",95494502,95507595,5,"1_0_4",6,0.625,"exon","ENSG00000163110,","+","SRR1636986.20525853,SRR1636985.3701579,SRR1636986.16037043,SRR1636986.7821167,SRR1636986.16037043,","4__95494502__95507595",5
