"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr6:90432674|90435115","chr6",90432674,90435115,1,"1_1_0",97,0.02,"exon","ENSG00000112159,","-","SRR2048277.15591484,","6__90432674__90435115",1
"chr6:90452869|90460251","chr6",90452869,90460251,3,"3_2_0",72,0.077,"exon","ENSG00000112159,","-","SRR2048277.5930700,SRR2048278.11625573,SRR2048278.11940221,","6__90452869__90460251",3
"chr6:90461150|90463341","chr6",90461150,90463341,9,"6_6_0",145,0.11,"exon","ENSG00000112159,","-","SRR2048277.217223,SRR2048277.613205,SRR2048277.2107630,SRR2048277.2818512,SRR2048277.3207006,SRR2048277.6841819,SRR2048277.10464896,SRR2048277.14925692,SRR2048278.12818436,","6__90461150__90463341",9
"chr6:90461150|90472249","chr6",90461150,90472249,4,"3_3_0",96,0.077,"exon","ENSG00000112159,","-","SRR2048277.5987689,SRR2048278.7766661,SRR2048277.273560,SRR2048277.5707551,","6__90461150__90472249",4
"chr6:90556281|90566918","chr6",90556281,90566918,2,"2_1_0",22,0.154,"exon","ENSG00000118412,","+","SRR2048278.11516514,SRR2048277.11188385,","6__90556281__90566918",2
"chr6:90556281|90581107","chr6",90556281,90581107,1,"1_1_0",22,0.083,"exon","ENSG00000118412,","+","SRR2048277.11733914,","6__90556281__90581107",1
"chr6:90571845|90578801","chr6",90571845,90578801,1,"1_1_0",24,0.077,"exon","ENSG00000118412,","+","SRR2048277.546029,","6__90571845__90578801",1
"chr6:90916288|90981660","chr6",90916288,90981660,5,"4_4_1",19,0.345,"exon","ENSG00000112182,","-","SRR2048277.9348505,SRR2048278.3430302,SRR2048278.6176832,SRR2048278.17055890,SRR2048278.4249597,","6__90916288__90981660",5
"chr6:90959408|90981660","chr6",90959408,90981660,1,"1_1_0",9,0.182,"intron","ENSG00000112182,","-","SRR2048277.8422217,","6__90959408__90981660",1
"chr6:93973578|94068129","chr6",93973578,94068129,1,"0_1_1",166,0.012,"exon","ENSG00000135333,","-","SRR2048278.9283991,","6__93973578__94068129",1
"chr6:94039980|94041957","chr6",94039980,94041957,1,"1_1_0",2,0.5,"intron","ENSG00000135333,","-","SRR2048278.12634285,","6__94039980__94041957",1
"chr6:94066435|94068129","chr6",94066435,94068129,8,"3_5_0",129,0.11,"exon","ENSG00000135333,","-","SRR2048277.4121655,SRR2048277.6462994,SRR2048277.12335009,SRR2048278.7525115,SRR2048278.11424425,SRR2048277.5218324,SRR2048278.265616,SRR2048278.1349773,","6__94066435__94068129",8
"chr6:94120219|94120888","chr6",94120219,94120888,1,"1_1_0",162,0.012,"exon","ENSG00000135333,","-","SRR2048278.6991432,","6__94120219__94120888",1
"chr6:94120219|94124485","chr6",94120219,94124485,1,"1_0_1",111,0.018,"exon","ENSG00000135333,","-","SRR2048278.16961772,","6__94120219__94124485",1
"chr6:97277451|97279774","chr6",97277451,97279774,1,"1_1_0",14,0.125,"intron","ENSG00000112218,","-","SRR2048278.11872406,","6__97277451__97279774",1
"chr6:97626319|97634566","chr6",97626319,97634566,2,"2_2_0",53,0.07,"exon","ENSG00000146263,","-","SRR2048277.3320146,SRR2048277.13190227,","6__97626319__97634566",2
"chr6:97720580|97726774","chr6",97720580,97726774,1,"1_1_0",33,0.057,"exon","ENSG00000146263,","-","SRR2048277.14231606,","6__97720580__97726774",1
"chr6:99202175|99228418","chr6",99202175,99228418,1,"0_1_1",0,1,"intergenic_region","n/a","-","SRR2048277.4918455,","6__99202175__99228418",1
"chr6:99323291|99353546","chr6",99323291,99353546,1,"1_1_0",39,0.049,"exon","ENSG00000112234,","-","SRR2048278.9902598,","6__99323291__99353546",1
"chr6:99353302|99374936","chr6",99353302,99374936,1,"1_0_1",57,0.034,"exon","ENSG00000112234,","-","SRR2048277.3035740,","6__99353302__99374936",1
"chr6:99771320|99790909","chr6",99771320,99790909,1,"1_1_0",6,0.25,"exon","ENSG00000146267,","-","SRR2048278.9652665,","6__99771320__99790909",1
"chr6:99823816|99825361","chr6",99823816,99825361,1,"1_1_0",14,0.125,"exon","ENSG00000132423,","-","SRR2048277.15884907,","6__99823816__99825361",1
"chr6:99823816|99828217","chr6",99823816,99828217,1,"1_1_0",11,0.154,"exon","ENSG00000132423,","-","SRR2048277.1968253,","6__99823816__99828217",1
"chr6:99823816|99831700","chr6",99823816,99831700,1,"1_1_0",10,0.167,"exon","ENSG00000132423,","-","SRR2048278.3217038,","6__99823816__99831700",1
"chr6:99912480|99958106","chr6",99912480,99958106,3,"3_3_0",8,0.429,"exon","ENSG00000123552,","-","SRR2048277.110909,SRR2048277.5188188,SRR2048278.16798855,","6__99912480__99958106",3
"chr6:101163338|101173579","chr6",101163338,101173579,3,"2_2_1",86,0.065,"exon","ENSG00000112249,","-","SRR2048277.15965517,SRR2048278.6574064,SRR2048278.13303744,","6__101163338__101173579",3
"chr6:101163338|101296583","chr6",101163338,101296583,2,"1_2_0",76,0.05,"exon","ENSG00000112249,","-","SRR2048278.16309155,SRR2048278.5541111,","6__101163338__101296583",2
"chr6:101214441|101215221","chr6",101214441,101215221,2,"2_1_0",150,0.026,"exon","ENSG00000112249,","-","SRR2048278.8034734,SRR2048277.13769356,","6__101214441__101215221",2
"chr6:101214441|101296583","chr6",101214441,101296583,2,"2_2_0",80,0.048,"exon","ENSG00000112249,","-","SRR2048277.583988,SRR2048278.9614913,","6__101214441__101296583",2
"chr6:101246589|101253756","chr6",101246589,101253756,5,"4_4_0",115,0.08,"exon","ENSG00000112249,","-","SRR2048277.7178033,SRR2048277.11102397,SRR2048278.2936209,SRR2048277.14267401,SRR2048278.7162375,","6__101246589__101253756",5
"chr6:101246589|101296583","chr6",101246589,101296583,1,"1_1_0",145,0.014,"exon","ENSG00000112249,","-","SRR2048278.13106341,","6__101246589__101296583",1
"chr6:105192035|105219949","chr6",105192035,105219949,1,"1_1_0",32,0.059,"exon","ENSG00000085382,","-","SRR2048277.6962713,","6__105192035__105219949",1
"chr6:105198216|105213331","chr6",105198216,105213331,1,"1_1_0",12,0.143,"intron","ENSG00000085382,","-","SRR2048277.12126796,","6__105198216__105213331",1
"chr6:105219068|105259268","chr6",105219068,105259268,1,"1_1_0",31,0.061,"exon","ENSG00000085382,","-","SRR2048277.8751535,","6__105219068__105259268",1
"chr6:105280917|105291173","chr6",105280917,105291173,14,"9_9_1",56,0.333,"exon","ENSG00000085382,","-","SRR2048277.436413,SRR2048277.1744582,SRR2048277.2558924,SRR2048277.5387223,SRR2048277.10649640,SRR2048277.12287750,SRR2048277.16029520,SRR2048278.174752,SRR2048278.4756769,SRR2048278.7748620,SRR2048278.8454530,SRR2048278.15599290,SRR2048278.18060681,SRR2048278.7482580,","6__105280917__105291173",14
"chr6:105280917|105297121","chr6",105280917,105297121,1,"1_1_0",44,0.043,"exon","ENSG00000085382,","-","SRR2048277.2275312,","6__105280917__105297121",1
"chr6:105280917|105300246","chr6",105280917,105300246,5,"4_3_1",35,0.222,"exon","ENSG00000085382,","-","SRR2048277.6086506,SRR2048277.6294155,SRR2048277.8014764,SRR2048277.16247090,SRR2048278.16884762,","6__105280917__105300246",5
"chr6:105290508|105291173","chr6",105290508,105291173,2,"1_1_1",29,0.121,"intron","ENSG00000085382,ENSG00000227535,","-","SRR2048278.11527421,SRR2048278.13843470,","6__105290508__105291173",2
"chr6:105585645|105602366","chr6",105585645,105602366,1,"1_1_0",0,1,"exon","ENSG00000203808,","+","SRR2048278.9351486,","6__105585645__105602366",1
"chr6:105771540|105781380","chr6",105771540,105781380,2,"2_2_0",60,0.062,"exon","ENSG00000085377,","-","SRR2048278.1412505,SRR2048278.13371940,","6__105771540__105781380",2
"chr6:107100084|107111060","chr6",107100084,107111060,1,"1_1_0",34,0.056,"exon","ENSG00000130348,","+","SRR2048278.7918585,","6__107100084__107111060",1
"chr6:107419755|107420500","chr6",107419755,107420500,4,"4_2_0",13,0.381,"exon","ENSG00000178409,","-","SRR2048277.14068604,SRR2048277.15854590,SRR2048278.3649405,SRR2048278.11830697,","6__107419755__107420500",4
"chr6:107824861|107827631","chr6",107824861,107827631,18,"6_8_3",30,0.545,"exon","ENSG00000112320,","+","SRR2048277.2595349,SRR2048277.7296333,SRR2048277.7414928,SRR2048277.8929089,SRR2048277.11193620,SRR2048278.12238881,SRR2048277.59853,SRR2048277.290003,SRR2048277.1219544,SRR2048277.10991994,SRR2048277.14690058,SRR2048277.15244973,SRR2048278.1625605,SRR2048278.4129524,SRR2048278.7189162,SRR2048278.7602994,SRR2048278.9082460,SRR2048278.13139886,","6__107824861__107827631",18
"chr6:108225833|108246136","chr6",108225833,108246136,1,"1_1_0",14,0.125,"exon","ENSG00000025796,","-","SRR2048277.14155102,","6__108225833__108246136",1
"chr6:108250619|108252518","chr6",108250619,108252518,2,"1_2_0",7,0.364,"intron","ENSG00000025796,","-","SRR2048278.7478930,SRR2048278.15847941,","6__108250619__108252518",2
"chr6:109446744|109446890","chr6",109446744,109446890,1,"1_1_0",0,1,"intron","ENSG00000183137,","+","SRR2048278.14164093,","6__109446744__109446890",1
"chr6:109461624|109468140","chr6",109461624,109468140,3,"2_2_0",22,0.214,"exon","ENSG00000183137,","+","SRR2048278.1514401,SRR2048278.14132172,SRR2048278.14404263,","6__109461624__109468140",3
"chr6:109466422|109468140","chr6",109466422,109468140,1,"1_1_0",5,0.286,"exon","ENSG00000183137,","+","SRR2048277.10129588,","6__109466422__109468140",1
"chr6:110531910|110534363","chr6",110531910,110534363,1,"1_1_0",56,0.034,"exon","ENSG00000168438,","+","SRR2048277.16728951,","6__110531910__110534363",1
"chr6:110538905|110541072","chr6",110538905,110541072,1,"1_1_0",29,0.065,"exon","ENSG00000168438,","+","SRR2048278.13631941,","6__110538905__110541072",1
"chr6:111067329|111095140","chr6",111067329,111095140,2,"1_1_1",3,0.571,"exon","ENSG00000155111,","-","SRR2048277.2075383,SRR2048278.1668400,","6__111067329__111095140",2
"chr6:111208708|111211559","chr6",111208708,111211559,5,"2_2_0",154,0.061,"exon","ENSG00000123505,","+","SRR2048277.4326017,SRR2048277.788298,SRR2048277.8299891,SRR2048277.10485634,SRR2048277.11280380,","6__111208708__111211559",5
"chr6:111208708|111214865","chr6",111208708,111214865,4,"3_2_0",262,0.03,"exon","ENSG00000123505,","+","SRR2048277.6962215,SRR2048278.10876129,SRR2048278.11225523,SRR2048278.13540770,","6__111208708__111214865",4
"chr6:111208708|111217233","chr6",111208708,111217233,1,"1_1_0",77,0.025,"intergenic_region","n/a","+","SRR2048278.2833914,","6__111208708__111217233",1
"chr6:111345386|111347750","chr6",111345386,111347750,3,"2_2_0",26,0.188,"exon","ENSG00000197498,","+","SRR2048277.3585019,SRR2048277.9487637,SRR2048278.3997298,","6__111345386__111347750",3
"chr6:111346606|111347750","chr6",111346606,111347750,3,"2_2_0",47,0.113,"exon","ENSG00000197498,","+","SRR2048278.6985419,SRR2048278.3440079,SRR2048278.4355138,","6__111346606__111347750",3
"chr6:111493898|111498868","chr6",111493898,111498868,2,"1_2_0",17,0.19,"exon","ENSG00000112394,","+","SRR2048277.1331226,SRR2048277.3731594,","6__111493898__111498868",2
"chr6:111493898|111527938","chr6",111493898,111527938,3,"2_3_0",24,0.2,"exon","ENSG00000112394,","+","SRR2048278.4549540,SRR2048278.15107458,SRR2048277.2155442,","6__111493898__111527938",3
"chr6:111594533|111665654","chr6",111594533,111665654,1,"1_0_1",11,0.154,"intergenic_region","n/a","+","SRR2048277.10564042,","6__111594533__111665654",1
"chr6:111708968|111795682","chr6",111708968,111795682,1,"1_1_0",21,0.087,"intron","ENSG00000009413,","-","SRR2048278.9164747,","6__111708968__111795682",1
"chr6:111912461|111913297","chr6",111912461,111913297,1,"1_1_0",18,0.1,"exon","ENSG00000056972,","-","SRR2048277.14391433,","6__111912461__111913297",1
"chr6:112075637|112075880","chr6",112075637,112075880,1,"1_1_0",0,1,"exon","ENSG00000010810,","-","SRR2048278.7239149,","6__112075637__112075880",1
"chr6:112130137|112167832","chr6",112130137,112167832,1,"1_1_0",11,0.154,"intron","ENSG00000010810,","-","SRR2048278.7848251,","6__112130137__112167832",1
"chr6:116592439|116594820","chr6",116592439,116594820,2,"2_1_0",14,0.222,"intron","ENSG00000111817,","-","SRR2048278.8703996,SRR2048278.15924267,","6__116592439__116594820",2
"chr6:116720361|116720825","chr6",116720361,116720825,1,"1_1_0",37,0.051,"exon","ENSG00000111817,","+","SRR2048277.2487580,","6__116720361__116720825",1
"chr6:116966877|116982009","chr6",116966877,116982009,3,"3_3_0",14,0.3,"exon","ENSG00000153975,","-","SRR2048277.4471433,SRR2048277.8602008,SRR2048277.12729121,","6__116966877__116982009",3
"chr6:117010483|117013555","chr6",117010483,117013555,3,"2_2_0",24,0.2,"exon","ENSG00000196911,","+","SRR2048277.12267020,SRR2048277.924927,SRR2048277.16185121,","6__117010483__117013555",3
"chr6:117010483|117026323","chr6",117010483,117026323,2,"2_1_0",24,0.143,"exon","ENSG00000196911,","+","SRR2048277.4899965,SRR2048277.12713732,","6__117010483__117026323",2
"chr6:117013218|117047785","chr6",117013218,117047785,3,"2_3_1",27,0.182,"exon","ENSG00000196911,","+","SRR2048277.1401573,SRR2048278.13038717,SRR2048278.15433754,","6__117013218__117047785",3
"chr6:117013456|117047785","chr6",117013456,117047785,1,"1_1_0",10,0.167,"exon","ENSG00000196911,","+","SRR2048277.9682729,","6__117013456__117047785",1
"chr6:117037382|117045538","chr6",117037382,117045538,1,"1_1_0",16,0.111,"exon","ENSG00000196911,","+","SRR2048277.11432939,","6__117037382__117045538",1
"chr6:117465330|117474398","chr6",117465330,117474398,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR2048278.14511223,","6__117465330__117474398",1
"chr6:117853423|117866760","chr6",117853423,117866760,2,"1_1_0",19,0.174,"exon","ENSG00000164465,","+","SRR2048278.1119776,SRR2048278.16032783,","6__117853423__117866760",2
"chr6:118588158|118606501","chr6",118588158,118606501,1,"1_1_0",63,0.031,"exon","ENSG00000196376,","+","SRR2048277.16022318,","6__118588158__118606501",1
"chr6:118886692|118887479","chr6",118886692,118887479,1,"1_1_0",31,0.061,"exon","ENSG00000111860,","-","SRR2048277.15952676,","6__118886692__118887479",1
"chr6:119177534|119188195","chr6",119177534,119188195,1,"0_1_1",35,0.054,"intron","ENSG00000111877,","-","SRR2048277.7322762,","6__119177534__119188195",1
"chr6:121491551|121563485","chr6",121491551,121563485,1,"1_1_0",14,0.125,"exon","ENSG00000146350,","-","SRR2048277.14174952,","6__121491551__121563485",1
"chr6:121560216|121655577","chr6",121560216,121655577,1,"1_1_0",19,0.095,"exon","ENSG00000146350,","-","SRR2048278.1920667,","6__121560216__121655577",1
"chr6:125317721|125366590","chr6",125317721,125366590,1,"1_1_0",43,0.044,"exon","ENSG00000146373,","+","SRR2048278.9443911,","6__125317721__125366590",1
"chr6:125330320|125379252","chr6",125330320,125379252,1,"1_1_0",40,0.048,"exon","ENSG00000146373,","+","SRR2048278.1387788,","6__125330320__125379252",1
"chr6:125366357|125367807","chr6",125366357,125367807,1,"1_0_1",40,0.048,"exon","ENSG00000146373,","+","SRR2048278.651312,","6__125366357__125367807",1
"chr6:125366357|125379252","chr6",125366357,125379252,2,"2_2_0",70,0.054,"exon","ENSG00000146373,","+","SRR2048277.16716572,SRR2048278.4254577,","6__125366357__125379252",2
"chr6:125397803|125404069","chr6",125397803,125404069,2,"2_0_1",53,0.07,"exon","ENSG00000146373,","+","SRR2048278.15985690,SRR2048278.10868796,","6__125397803__125404069",2
"chr6:125613987|125621805","chr6",125613987,125621805,2,"2_2_0",72,0.053,"exon","ENSG00000111906,","-","SRR2048277.8092712,SRR2048278.4154770,","6__125613987__125621805",2
"chr6:126314903|126361991","chr6",126314903,126361991,1,"1_1_0",38,0.05,"intergenic_region","n/a","+","SRR2048277.7664534,","6__126314903__126361991",1
"chr6:126400708|126422671","chr6",126400708,126422671,1,"1_1_0",0,1,"intergenic_region","n/a","+","SRR2048277.15263503,","6__126400708__126422671",1
"chr6:126519611|126525578","chr6",126519611,126525578,1,"1_1_0",8,0.2,"intergenic_region","n/a","+","SRR2048277.9160385,","6__126519611__126525578",1
"chr6:127601376|127608152","chr6",127601376,127608152,1,"1_1_0",21,0.087,"exon","ENSG00000118518,","+","SRR2048277.9966861,","6__127601376__127608152",1
"chr6:128385903|128388937","chr6",128385903,128388937,2,"0_2_2",95,0.04,"exon","ENSG00000152894,","-","SRR2048277.3617923,SRR2048278.27420,","6__128385903__128388937",2
"chr6:128643184|128643455","chr6",128643184,128643455,1,"1_1_0",43,0.044,"exon","ENSG00000152894,","-","SRR2048278.1511680,","6__128643184__128643455",1
"chr6:128730439|128732479","chr6",128730439,128732479,2,"0_2_2",2,0.667,"intron","ENSG00000152894,","-","SRR2048278.6141568,SRR2048278.18346814,","6__128730439__128732479",2
"chr6:130343372|130392272","chr6",130343372,130392272,2,"1_1_1",24,0.143,"exon","ENSG00000198945,","+","SRR2048277.3857677,SRR2048277.15138881,","6__130343372__130392272",2
"chr6:130343372|130407395","chr6",130343372,130407395,1,"1_1_0",19,0.095,"exon","ENSG00000198945,","+","SRR2048277.9711641,","6__130343372__130407395",1
"chr6:130343372|130442103","chr6",130343372,130442103,2,"1_1_1",18,0.182,"exon","ENSG00000198945,","+","SRR2048278.1263518,SRR2048278.14793440,","6__130343372__130442103",2
"chr6:131247745|131277639","chr6",131247745,131277639,3,"1_1_0",57,0.095,"exon","ENSG00000079819,","-","SRR2048278.1054196,SRR2048278.9908406,SRR2048278.17443606,","6__131247745__131277639",3
"chr6:131276245|131277639","chr6",131276245,131277639,4,"2_2_0",70,0.103,"exon","ENSG00000079819,","-","SRR2048277.4715902,SRR2048277.11959645,SRR2048277.12949944,SRR2048278.11780760,","6__131276245__131277639",4
"chr6:131466425|131490413","chr6",131466425,131490413,1,"1_1_0",5,0.286,"exon","ENSG00000118507,","+","SRR2048277.6077763,","6__131466425__131490413",1
"chr6:131466425|131520713","chr6",131466425,131520713,1,"1_1_0",1,0.667,"exon","ENSG00000118507,","+","SRR2048277.11497957,","6__131466425__131520713",1
"chr6:131481199|131490413","chr6",131481199,131490413,1,"1_1_0",8,0.2,"exon","ENSG00000118507,","+","SRR2048277.4873384,","6__131481199__131490413",1
"chr6:132203485|132207864","chr6",132203485,132207864,1,"1_1_0",28,0.067,"exon","ENSG00000197594,","+","SRR2048277.2854258,","6__132203485__132207864",1
"chr6:132783367|132783559","chr6",132783367,132783559,1,"1_1_0",7,0.222,"intron","ENSG00000079950,","-","SRR2048278.3651042,","6__132783367__132783559",1
"chr6:132791090|132793514","chr6",132791090,132793514,1,"1_1_0",64,0.03,"exon","ENSG00000079950,","-","SRR2048277.8371322,","6__132791090__132793514",1
"chr6:133591007|133595951","chr6",133591007,133595951,5,"4_3_0",31,0.244,"intron","ENSG00000112319,","+","SRR2048277.3971623,SRR2048277.10535943,SRR2048278.12814823,SRR2048278.196777,SRR2048278.16689190,","6__133591007__133595951",5
"chr6:133620492|133622834","chr6",133620492,133622834,1,"1_0_1",1,0.667,"intron","ENSG00000112319,","+","SRR2048278.6512895,","6__133620492__133622834",1
"chr6:133782252|133789869","chr6",133782252,133789869,2,"1_1_0",56,0.067,"exon","ENSG00000112319,","+","SRR2048278.2331018,SRR2048278.15607404,","6__133782252__133789869",2
"chr6:133782252|133804253","chr6",133782252,133804253,4,"3_3_1",51,0.136,"exon","ENSG00000112319,","+","SRR2048278.76699,SRR2048278.11873447,SRR2048278.14550624,SRR2048278.10397149,","6__133782252__133804253",4
"chr6:133782252|133827333","chr6",133782252,133827333,1,"1_1_0",44,0.043,"exon","ENSG00000112319,","+","SRR2048278.1957047,","6__133782252__133827333",1
"chr6:133782252|133846392","chr6",133782252,133846392,1,"1_1_0",41,0.047,"exon","ENSG00000112319,","+","SRR2048277.4622661,","6__133782252__133846392",1
"chr6:133846292|133849528","chr6",133846292,133849528,2,"1_1_0",7,0.364,"intron","ENSG00000112319,ENSG00000227954,","+","SRR2048277.8833976,SRR2048277.15246215,","6__133846292__133849528",2
"chr6:135303596|135323980","chr6",135303596,135323980,1,"1_1_0",168,0.012,"exon","ENSG00000112339,","-","SRR2048278.730679,","6__135303596__135323980",1
"chr6:135360711|135363264","chr6",135360711,135363264,9,"7_1_1",117,0.133,"exon","ENSG00000112339,","-","SRR2048277.4200106,SRR2048277.13284159,SRR2048277.16510527,SRR2048277.16670925,SRR2048278.4870074,SRR2048278.5913765,SRR2048278.12702004,SRR2048278.15105532,SRR2048278.17099222,","6__135360711__135363264",9
"chr6:135360711|135371785","chr6",135360711,135371785,1,"1_1_0",206,0.01,"exon","ENSG00000112339,","-","SRR2048277.1468079,","6__135360711__135371785",1
"chr6:135639657|135774574","chr6",135639657,135774574,1,"1_1_0",12,0.143,"exon","ENSG00000135541,","-","SRR2048277.10327172,","6__135639657__135774574",1
"chr6:135667813|135716034","chr6",135667813,135716034,1,"1_1_0",16,0.111,"intron","ENSG00000135541,","-","SRR2048277.6872850,","6__135667813__135716034",1
"chr6:135715914|135732682","chr6",135715914,135732682,2,"2_2_0",30,0.118,"exon","ENSG00000135541,","-","SRR2048277.1283212,SRR2048278.11988722,","6__135715914__135732682",2
"chr6:135715914|135778851","chr6",135715914,135778851,2,"2_2_0",18,0.182,"exon","ENSG00000135541,","-","SRR2048278.9260525,SRR2048278.11927961,","6__135715914__135778851",2
"chr6:135784263|135813429","chr6",135784263,135813429,2,"2_2_0",14,0.222,"exon","ENSG00000135541,","-","SRR2048277.7462427,SRR2048277.16262568,","6__135784263__135813429",2
"chr6:136597166|136597646","chr6",136597166,136597646,1,"1_1_0",291,0.007,"exon","ENSG00000029363,","-","SRR2048277.2635060,","6__136597166__136597646",1
"chr6:136990421|137019820","chr6",136990421,137019820,1,"1_1_0",10,0.167,"exon","ENSG00000197442,","-","SRR2048278.17346076,","6__136990421__137019820",1
"chr6:137015278|137019820","chr6",137015278,137019820,4,"3_4_0",20,0.286,"exon","ENSG00000197442,","-","SRR2048277.11515289,SRR2048277.12716632,SRR2048278.14767607,SRR2048278.4723779,","6__137015278__137019820",4
"chr6:137191028|137195098","chr6",137191028,137195098,1,"1_0_1",4,0.333,"intron","ENSG00000112357,","+","SRR2048277.2217529,","6__137191028__137195098",1
"chr6:138528179|138566728","chr6",138528179,138566728,1,"1_1_0",32,0.059,"exon","ENSG00000112379,","+","SRR2048278.10413682,","6__138528179__138566728",1
"chr6:138768138|138768330","chr6",138768138,138768330,1,"1_1_0",17,0.105,"exon","ENSG00000135540,","-","SRR2048277.6627334,","6__138768138__138768330",1
"chr6:138794443|138817508","chr6",138794443,138817508,1,"1_1_0",22,0.083,"exon","ENSG00000135540,","-","SRR2048278.8793684,","6__138794443__138817508",1
"chr6:139264650|139265759","chr6",139264650,139265759,13,"2_7_2",53,0.329,"exon","ENSG00000135597,","-","SRR2048277.14923041,SRR2048278.6214953,SRR2048278.6484685,SRR2048278.10997336,SRR2048277.3831516,SRR2048277.6134245,SRR2048277.7306838,SRR2048277.15209624,SRR2048277.16211025,SRR2048278.2723927,SRR2048278.5323447,SRR2048278.16208091,SRR2048278.16551470,","6__139264650__139265759",13
"chr6:142723131|142729406","chr6",142723131,142729406,1,"1_1_0",4,0.333,"exon","ENSG00000112414,","+","SRR2048277.9212422,","6__142723131__142729406",1
"chr6:143228148|143239212","chr6",143228148,143239212,1,"0_1_1",1,0.667,"intron","ENSG00000010818,","-","SRR2048278.12256853,","6__143228148__143239212",1
"chr6:143486219|143605362","chr6",143486219,143605362,1,"1_1_0",13,0.133,"exon","ENSG00000146416,","+","SRR2048278.3375991,","6__143486219__143605362",1
"chr6:143741871|143743756","chr6",143741871,143743756,1,"1_1_0",17,0.105,"intergenic_region","n/a","-","SRR2048277.7510958,","6__143741871__143743756",1
"chr6:143743681|143746199","chr6",143743681,143746199,2,"1_1_1",9,0.308,"intergenic_region","n/a","-","SRR2048278.1573996,SRR2048278.4450848,","6__143743681__143746199",2
"chr6:143806289|143825279","chr6",143806289,143825279,1,"1_1_0",36,0.053,"exon","ENSG00000229036,","+","SRR2048277.4666385,","6__143806289__143825279",1
"chr6:144012054|144033320","chr6",144012054,144033320,2,"1_1_0",45,0.082,"intron","ENSG00000112419,","+","SRR2048277.442469,SRR2048277.7271560,","6__144012054__144033320",2
"chr6:144085212|144098520","chr6",144085212,144098520,1,"1_0_1",50,0.038,"intron","ENSG00000112419,","+","SRR2048278.14670520,","6__144085212__144098520",1
"chr6:144086398|144086935","chr6",144086398,144086935,1,"1_1_0",90,0.022,"exon","ENSG00000112419,","+","SRR2048277.7320815,","6__144086398__144086935",1
"chr6:144086398|144098520","chr6",144086398,144098520,2,"1_1_1",110,0.035,"exon","ENSG00000112419,","+","SRR2048278.3202749,SRR2048278.13170422,","6__144086398__144098520",2
"chr6:144095196|144098520","chr6",144095196,144098520,1,"1_1_0",92,0.021,"exon","ENSG00000112419,","+","SRR2048278.17486524,","6__144095196__144098520",1
"chr6:144743014|144750877","chr6",144743014,144750877,1,"1_1_0",104,0.019,"exon","ENSG00000152818,","+","SRR2048277.14792913,","6__144743014__144750877",1
"chr6:144772506|144780490","chr6",144772506,144780490,1,"1_1_0",66,0.029,"exon","ENSG00000152818,","+","SRR2048277.12608929,","6__144772506__144780490",1
"chr6:144803345|144898424","chr6",144803345,144898424,1,"1_1_0",62,0.031,"exon","ENSG00000152818,","+","SRR2048278.16816962,","6__144803345__144898424",1
"chr6:144808684|144814592","chr6",144808684,144814592,7,"5_5_1",86,0.14,"exon","ENSG00000152818,","+","SRR2048277.4172524,SRR2048277.9112528,SRR2048278.2713142,SRR2048278.4031577,SRR2048278.6768040,SRR2048278.11729385,SRR2048278.7732362,","6__144808684__144814592",7
"chr6:144811207|144852338","chr6",144811207,144852338,1,"1_1_0",74,0.026,"exon","ENSG00000152818,","+","SRR2048278.3300935,","6__144811207__144852338",1
"chr6:144835045|144844324","chr6",144835045,144844324,2,"1_2_0",35,0.103,"exon","ENSG00000152818,","+","SRR2048278.16816110,SRR2048278.15006043,","6__144835045__144844324",2
"chr6:144999542|145021379","chr6",144999542,145021379,3,"1_1_0",35,0.146,"exon","ENSG00000152818,","+","SRR2048277.9374608,SRR2048277.14461626,SRR2048277.16181949,","6__144999542__145021379",3
"chr6:145956381|146042291","chr6",145956381,146042291,3,"1_1_0",3,0.667,"intron","ENSG00000112425,","-","SRR2048277.9097875,SRR2048277.11905352,SRR2048277.14543103,","6__145956381__146042291",3
"chr6:146125508|146127557","chr6",146125508,146127557,3,"2_1_1",31,0.162,"exon","ENSG00000118496,","-","SRR2048277.10059236,SRR2048277.15063627,SRR2048277.9678874,","6__146125508__146127557",3
"chr6:146209156|146216113","chr6",146209156,146216113,5,"4_5_0",46,0.179,"exon","ENSG00000146414,","-","SRR2048277.4161781,SRR2048277.5056721,SRR2048277.5635281,SRR2048278.14505654,SRR2048277.8033338,","6__146209156__146216113",5
"chr6:147672969|147709176","chr6",147672969,147709176,1,"1_1_0",3,0.4,"intergenic_region","n/a","+","SRR2048278.2186342,","6__147672969__147709176",1
"chr6:148789681|148795358","chr6",148789681,148795358,1,"0_1_1",17,0.105,"exon","ENSG00000111961,","+","SRR2048278.12364401,","6__148789681__148795358",1
"chr6:148789681|148808851","chr6",148789681,148808851,1,"1_1_0",12,0.143,"exon","ENSG00000111961,","+","SRR2048278.12856912,","6__148789681__148808851",1
"chr6:149691045|149700654","chr6",149691045,149700654,2,"2_2_0",46,0.08,"exon","ENSG00000055208,","+","SRR2048277.10237207,SRR2048278.17076246,","6__149691045__149700654",2
