"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr9:103261047|103312442","chr9",103261047,103312442,4,"1_1_2",109,0.068,"exon","ENSG00000251349,ENSG00000241697,","+","SRR3479243.12759263,SRR3479243.3847341,SRR3479243.8046399,SRR3479243.28898458,","9__103261047__103312442",4
"chr9:103261047|103323802","chr9",103261047,103323802,3,"1_1_2",106,0.054,"exon","ENSG00000251349,ENSG00000241697,","+","SRR3479243.8510085,SRR3479243.13041576,SRR3479243.21045278,","9__103261047__103323802",3
"chr9:103310026|103323802","chr9",103310026,103323802,1,"1_1_0",94,0.021,"exon","ENSG00000251349,ENSG00000241697,","+","SRR3479243.23225624,","9__103310026__103323802",1
"chr9:108097844|108098922","chr9",108097844,108098922,1,"1_0_1",11,0.154,"intron","ENSG00000070214,","+","SRR3479243.21526203,","9__108097844__108098922",1
"chr9:108125102|108137016","chr9",108125102,108137016,2,"1_2_0",69,0.055,"exon","ENSG00000070214,","+","SRR3479243.22057261,SRR3479243.25754651,","9__108125102__108137016",2
"chr9:108246662|108301632","chr9",108246662,108301632,1,"1_1_0",5,0.286,"exon","ENSG00000106701,","+","SRR3479243.16139422,","9__108246662__108301632",1
"chr9:108335936|108370232","chr9",108335936,108370232,1,"1_1_0",24,0.077,"exon","ENSG00000106692,","+","SRR3479243.18654875,","9__108335936__108370232",1
"chr9:108467878|108484902","chr9",108467878,108484902,3,"3_1_1",275,0.021,"exon","ENSG00000095209,","+","SRR3479243.1734581,SRR3479243.8836928,SRR3479243.26742337,","9__108467878__108484902",3
"chr9:108467878|108536307","chr9",108467878,108536307,1,"1_1_0",284,0.007,"exon","ENSG00000095209,","+","SRR3479243.18102954,","9__108467878__108536307",1
"chr9:110062422|110074018","chr9",110062422,110074018,3,"2_1_3",105,0.054,"exon","ENSG00000119318,","+","SRR3479243.191181,SRR3479243.473574,SRR3479243.13444135,","9__110062422__110074018",3
"chr9:110062422|110087285","chr9",110062422,110087285,6,"3_5_2",129,0.085,"exon","ENSG00000119318,","+","SRR3479243.5949588,SRR3479243.15101188,SRR3479243.15106353,SRR3479243.17142766,SRR3479243.20548465,SRR3479243.22827801,","9__110062422__110087285",6
"chr9:110068660|110074018","chr9",110068660,110074018,2,"2_0_1",325,0.012,"exon","ENSG00000119318,","+","SRR3479243.26404598,SRR3479243.18355230,","9__110068660__110074018",2
"chr9:110086171|110087285","chr9",110086171,110087285,1,"1_1_0",268,0.007,"exon","ENSG00000119318,","+","SRR3479243.13069841,","9__110086171__110087285",1
"chr9:111753006|111776378","chr9",111753006,111776378,1,"1_1_0",121,0.016,"intergenic_region","n/a","-","SRR3479243.7284070,","9__111753006__111776378",1
"chr9:111795587|111822732","chr9",111795587,111822732,1,"1_0_1",104,0.019,"exon","ENSG00000106771,","-","SRR3479243.29674522,","9__111795587__111822732",1
"chr9:111795587|111855871","chr9",111795587,111855871,2,"2_1_0",157,0.025,"exon","ENSG00000106771,","-","SRR3479243.29437969,SRR3479243.30974298,","9__111795587__111855871",2
"chr9:111798486|111819602","chr9",111798486,111819602,1,"1_1_0",156,0.013,"exon","ENSG00000106771,","-","SRR3479243.18973711,","9__111798486__111819602",1
"chr9:111812563|111812972","chr9",111812563,111812972,15,"9_9_1",366,0.076,"exon","ENSG00000106771,","-","SRR3479243.1793256,SRR3479243.2447057,SRR3479243.6217746,SRR3479243.8680885,SRR3479243.11032354,SRR3479243.17558154,SRR3479243.18726099,SRR3479243.19987647,SRR3479243.24926272,SRR3479243.25491146,SRR3479243.26091472,SRR3479243.27902013,SRR3479243.28156281,SRR3479243.30763855,SRR3479243.18332642,","9__111812563__111812972",15
"chr9:111812563|111819602","chr9",111812563,111819602,1,"1_1_0",157,0.013,"exon","ENSG00000106771,","-","SRR3479243.5749369,","9__111812563__111819602",1
"chr9:111812563|111826847","chr9",111812563,111826847,8,"6_5_2",124,0.114,"exon","ENSG00000106771,","-","SRR3479243.6163953,SRR3479243.8023234,SRR3479243.9503745,SRR3479243.11579958,SRR3479243.20657357,SRR3479243.20994593,SRR3479243.30604444,SRR3479243.28239687,","9__111812563__111826847",8
"chr9:111812563|111849622","chr9",111812563,111849622,2,"1_1_0",84,0.045,"exon","ENSG00000106771,","-","SRR3479243.29086286,SRR3479243.29370285,","9__111812563__111849622",2
"chr9:111819471|111826847","chr9",111819471,111826847,2,"2_2_0",261,0.015,"exon","ENSG00000106771,","-","SRR3479243.11717351,SRR3479243.30841210,","9__111819471__111826847",2
"chr9:111819471|111835718","chr9",111819471,111835718,2,"2_1_0",251,0.016,"exon","ENSG00000106771,","-","SRR3479243.5984792,SRR3479243.1755995,","9__111819471__111835718",2
"chr9:111843119|111849622","chr9",111843119,111849622,1,"0_1_1",87,0.022,"exon","ENSG00000106771,","-","SRR3479243.7889207,","9__111843119__111849622",1
"chr9:111843119|111855871","chr9",111843119,111855871,1,"1_1_0",192,0.01,"exon","ENSG00000106771,","-","SRR3479243.15863652,","9__111843119__111855871",1
"chr9:111843119|111870850","chr9",111843119,111870850,2,"2_2_0",82,0.047,"exon","ENSG00000106771,","-","SRR3479243.2709734,SRR3479243.18339127,","9__111843119__111870850",2
"chr9:111849453|111870850","chr9",111849453,111870850,1,"1_1_0",61,0.032,"exon","ENSG00000106771,","-","SRR3479243.17676511,","9__111849453__111870850",1
"chr9:111868788|111870850","chr9",111868788,111870850,13,"7_7_4",131,0.166,"exon","ENSG00000106771,","-","SRR3479243.651829,SRR3479243.827736,SRR3479243.2558730,SRR3479243.6131103,SRR3479243.12883706,SRR3479243.14445497,SRR3479243.22187724,SRR3479243.26171365,SRR3479243.944366,SRR3479243.21240020,SRR3479243.22658640,SRR3479243.23193487,SRR3479243.27244840,","9__111868788__111870850",13
"chr9:112025330|112030713","chr9",112025330,112030713,3,"1_0_3",15,0.286,"exon","ENSG00000095203,","-","SRR3479243.28448515,SRR3479243.29137,SRR3479243.22331189,","9__112025330__112030713",3
"chr9:112025330|112042201","chr9",112025330,112042201,1,"0_1_1",18,0.1,"exon","ENSG00000095203,","-","SRR3479243.10078460,","9__112025330__112042201",1
"chr9:112182704|112211135","chr9",112182704,112211135,1,"1_0_1",75,0.026,"exon","ENSG00000070159,","-","SRR3479243.19986946,","9__112182704__112211135",1
"chr9:112589997|112629851","chr9",112589997,112629851,1,"1_0_1",9,0.182,"intron","ENSG00000243444,ENSG00000157654,ENSG00000241978,","+","SRR3479243.1450460,","9__112589997__112629851",1
"chr9:112704966|112705661","chr9",112704966,112705661,2,"2_2_0",19,0.174,"exon","ENSG00000157654,","+","SRR3479243.2058288,SRR3479243.27168794,","9__112704966__112705661",2
"chr9:112898407|112900819","chr9",112898407,112900819,4,"4_4_0",75,0.096,"exon","ENSG00000157654,ENSG00000241978,","+","SRR3479243.5626823,SRR3479243.17793365,SRR3479243.21842623,SRR3479243.30995322,","9__112898407__112900819",4
"chr9:112898407|112918777","chr9",112898407,112918777,1,"1_1_0",50,0.038,"exon","ENSG00000157654,ENSG00000241978,","+","SRR3479243.30151266,","9__112898407__112918777",1
"chr9:113703701|113735838","chr9",113703701,113735838,2,"2_1_1",60,0.062,"exon","ENSG00000198121,","-","SRR3479243.5820399,SRR3479243.11063011,","9__113703701__113735838",2
"chr9:113703701|113773970","chr9",113703701,113773970,1,"1_1_0",37,0.051,"intron","ENSG00000198121,","-","SRR3479243.19083012,","9__113703701__113773970",1
"chr9:113734353|113735838","chr9",113734353,113735838,24,"10_7_9",41,0.539,"exon","ENSG00000198121,","-","SRR3479243.6663425,SRR3479243.7679854,SRR3479243.9715016,SRR3479243.11234983,SRR3479243.11547884,SRR3479243.14198639,SRR3479243.17915746,SRR3479243.21512073,SRR3479243.23311791,SRR3479243.24125515,SRR3479243.25685626,SRR3479243.26158854,SRR3479243.28628997,SRR3479243.29285113,SRR3479243.29867000,SRR3479243.30966296,SRR3479243.2047846,SRR3479243.3817708,SRR3479243.5587479,SRR3479243.8006513,SRR3479243.9673012,SRR3479243.25596234,SRR3479243.27089992,SRR3479243.28138190,","9__113734353__113735838",24
"chr9:113734353|113773970","chr9",113734353,113773970,3,"1_3_0",19,0.24,"intron","ENSG00000198121,","-","SRR3479243.29104165,SRR3479243.32194,SRR3479243.16296510,","9__113734353__113773970",3
"chr9:113771428|113773970","chr9",113771428,113773970,2,"0_2_1",12,0.25,"intron","ENSG00000198121,","-","SRR3479243.8844413,SRR3479243.21859034,","9__113771428__113773970",2
"chr9:113771428|113798481","chr9",113771428,113798481,1,"0_1_1",9,0.182,"intron","ENSG00000198121,","-","SRR3479243.16303510,","9__113771428__113798481",1
"chr9:114148657|114154104","chr9",114148657,114154104,17,"2_8_11",128,0.21,"exon","ENSG00000136813,","-","SRR3479243.1812853,SRR3479243.2019316,SRR3479243.3347604,SRR3479243.4734463,SRR3479243.7172942,SRR3479243.9014055,SRR3479243.9824184,SRR3479243.12947680,SRR3479243.13979898,SRR3479243.16508577,SRR3479243.17639342,SRR3479243.20827763,SRR3479243.21249779,SRR3479243.24012945,SRR3479243.29191240,SRR3479243.30483573,SRR3479243.7943015,","9__114148657__114154104",17
"chr9:114173260|114176931","chr9",114173260,114176931,2,"2_1_1",242,0.016,"exon","ENSG00000136813,","-","SRR3479243.7381413,SRR3479243.16281228,","9__114173260__114176931",2
"chr9:114195513|114206774","chr9",114195513,114206774,1,"1_1_0",442,0.005,"exon","ENSG00000136813,","-","SRR3479243.22406383,","9__114195513__114206774",1
"chr9:114202652|114206774","chr9",114202652,114206774,4,"4_4_0",418,0.019,"exon","ENSG00000136813,","-","SRR3479243.8650750,SRR3479243.18011291,SRR3479243.18597116,SRR3479243.22365058,","9__114202652__114206774",4
"chr9:114289548|114296633","chr9",114289548,114296633,7,"5_2_1",26,0.35,"exon","ENSG00000173258,","+","SRR3479243.1853836,SRR3479243.2588738,SRR3479243.25825731,SRR3479243.4798478,SRR3479243.21090044,SRR3479243.23955025,SRR3479243.26317427,","9__114289548__114296633",7
"chr9:114549073|114550227","chr9",114549073,114550227,2,"1_1_0",2,0.667,"intron","ENSG00000165181,","+","SRR3479243.13525603,SRR3479243.18087198,","9__114549073__114550227",2
"chr9:114676885|114678116","chr9",114676885,114678116,2,"1_0_2",36,0.1,"exon","ENSG00000148154,","+","SRR3479243.13449611,SRR3479243.3978552,","9__114676885__114678116",2
"chr9:114685129|114693637","chr9",114685129,114693637,1,"1_1_0",127,0.016,"exon","ENSG00000148154,","+","SRR3479243.11300195,","9__114685129__114693637",1
"chr9:114860750|114875148","chr9",114860750,114875148,1,"1_0_1",41,0.047,"exon","ENSG00000106868,","-","SRR3479243.19731563,","9__114860750__114875148",1
"chr9:114873934|114875148","chr9",114873934,114875148,1,"1_1_0",40,0.048,"exon","ENSG00000106868,","-","SRR3479243.12167136,","9__114873934__114875148",1
"chr9:114911524|114919893","chr9",114911524,114919893,1,"1_1_0",36,0.053,"exon","ENSG00000106868,","-","SRR3479243.12624477,","9__114911524__114919893",1
"chr9:114919780|114993693","chr9",114919780,114993693,1,"1_0_1",64,0.03,"intergenic_region","n/a","-","SRR3479243.4441781,","9__114919780__114993693",1
"chr9:115013209|115015068","chr9",115013209,115015068,3,"3_3_0",123,0.047,"exon","ENSG00000119314,","-","SRR3479243.7358609,SRR3479243.8670180,SRR3479243.21646804,","9__115013209__115015068",3
"chr9:115013209|115060196","chr9",115013209,115060196,1,"1_1_0",109,0.018,"exon","ENSG00000119314,","-","SRR3479243.11926790,","9__115013209__115060196",1
"chr9:115024715|115060196","chr9",115024715,115060196,2,"2_2_0",129,0.03,"exon","ENSG00000119314,","-","SRR3479243.11280651,SRR3479243.30771207,","9__115024715__115060196",2
"chr9:115024715|115092754","chr9",115024715,115092754,1,"1_0_1",67,0.029,"exon","ENSG00000119314,","-","SRR3479243.2294910,","9__115024715__115092754",1
"chr9:115038124|115060196","chr9",115038124,115060196,1,"1_1_0",106,0.019,"exon","ENSG00000119314,","-","SRR3479243.16103246,","9__115038124__115060196",1
"chr9:115131014|115131697","chr9",115131014,115131697,1,"1_1_0",4,0.333,"intergenic_region","n/a","-","SRR3479243.22750131,","9__115131014__115131697",1
"chr9:115166275|115171301","chr9",115166275,115171301,2,"2_1_0",98,0.039,"exon","ENSG00000119471,","+","SRR3479243.5123966,SRR3479243.9798214,","9__115166275__115171301",2
"chr9:115166275|115181238","chr9",115166275,115181238,2,"2_1_1",103,0.037,"exon","ENSG00000119471,","+","SRR3479243.1775728,SRR3479243.10097883,","9__115166275__115181238",2
"chr9:115336337|115337531","chr9",115336337,115337531,9,"8_4_0",8,0.692,"exon","ENSG00000165185,","+","SRR3479243.16628494,SRR3479243.22336502,SRR3479243.25888235,SRR3479243.27299878,SRR3479243.27372965,SRR3479243.670585,SRR3479243.7450422,SRR3479243.14921258,SRR3479243.29224342,","9__115336337__115337531",9
"chr9:115407930|115423293","chr9",115407930,115423293,1,"1_1_0",37,0.051,"exon","ENSG00000165185,","+","SRR3479243.9328639,","9__115407930__115423293",1
"chr9:115579985|115613225","chr9",115579985,115613225,1,"1_1_0",134,0.015,"exon","ENSG00000148158,","+","SRR3479243.6385202,","9__115579985__115613225",1
"chr9:116018394|116019465","chr9",116018394,116019465,2,"2_2_0",22,0.154,"exon","ENSG00000136868,","+","SRR3479243.501720,SRR3479243.30460774,","9__116018394__116019465",2
"chr9:116750601|116779064","chr9",116750601,116779064,1,"1_1_0",38,0.05,"exon","ENSG00000157657,","+","SRR3479243.21876399,","9__116750601__116779064",1
"chr9:117185594|117187304","chr9",117185594,117187304,1,"1_0_1",12,0.143,"exon","ENSG00000095397,","-","SRR3479243.22749987,","9__117185594__117187304",1
"chr9:117399270|117401006","chr9",117399270,117401006,1,"1_1_0",44,0.043,"exon","ENSG00000157693,","+","SRR3479243.4247546,","9__117399270__117401006",1
"chr9:119188334|119204832","chr9",119188334,119204832,1,"0_1_1",11,0.154,"exon","ENSG00000148219,","-","SRR3479243.5608494,","9__119188334__119204832",1
"chr9:123210173|123234156","chr9",123210173,123234156,1,"1_1_0",142,0.014,"exon","ENSG00000136861,","-","SRR3479243.1556411,","9__123210173__123234156",1
"chr9:123215734|123313180","chr9",123215734,123313180,1,"1_1_0",189,0.01,"exon","ENSG00000136861,","-","SRR3479243.15725978,","9__123215734__123313180",1
"chr9:123230138|123234156","chr9",123230138,123234156,1,"1_1_0",196,0.01,"exon","ENSG00000136861,","-","SRR3479243.27652880,","9__123230138__123234156",1
"chr9:123249572|123253755","chr9",123249572,123253755,1,"1_1_0",102,0.019,"exon","ENSG00000136861,","-","SRR3479243.17481875,","9__123249572__123253755",1
"chr9:123249572|123330666","chr9",123249572,123330666,1,"1_1_0",182,0.011,"exon","ENSG00000136861,","-","SRR3479243.7957289,","9__123249572__123330666",1
"chr9:123280705|123301442","chr9",123280705,123301442,2,"1_1_1",84,0.045,"exon","ENSG00000136861,","-","SRR3479243.13392418,SRR3479243.10394259,","9__123280705__123301442",2
"chr9:123280705|123330666","chr9",123280705,123330666,1,"1_0_1",159,0.012,"exon","ENSG00000136861,","-","SRR3479243.5558194,","9__123280705__123330666",1
"chr9:123290084|123301442","chr9",123290084,123301442,2,"2_2_0",67,0.056,"exon","ENSG00000136861,","-","SRR3479243.11957488,SRR3479243.12060695,","9__123290084__123301442",2
"chr9:123307992|123330666","chr9",123307992,123330666,1,"1_0_1",151,0.013,"exon","ENSG00000136861,","-","SRR3479243.30810727,","9__123307992__123330666",1
"chr9:123907522|123936015","chr9",123907522,123936015,1,"1_1_0",38,0.05,"exon","ENSG00000119397,","+","SRR3479243.22443101,","9__123907522__123936015",1
"chr9:123924134|123928458","chr9",123924134,123928458,3,"2_2_1",50,0.107,"exon","ENSG00000119397,","+","SRR3479243.24255175,SRR3479243.28499048,SRR3479243.704129,","9__123924134__123928458",3
"chr9:124440957|124461737","chr9",124440957,124461737,2,"1_1_1",15,0.211,"exon","ENSG00000136848,","+","SRR3479243.29088808,SRR3479243.17320399,","9__124440957__124461737",2
"chr9:124622616|124633027","chr9",124622616,124633027,1,"1_1_0",8,0.2,"exon","ENSG00000175764,","-","SRR3479243.16032242,","9__124622616__124633027",1
"chr9:124736288|124752049","chr9",124736288,124752049,10,"5_9_1",44,0.312,"exon","ENSG00000175764,","-","SRR3479243.1407939,SRR3479243.1947281,SRR3479243.7198564,SRR3479243.8460276,SRR3479243.10117899,SRR3479243.20340665,SRR3479243.27182067,SRR3479243.4163831,SRR3479243.19280372,SRR3479243.26284374,","9__124736288__124752049",10
"chr9:125033143|125054119","chr9",125033143,125054119,1,"1_1_0",20,0.091,"exon","ENSG00000148187,","+","SRR3479243.15960244,","9__125033143__125054119",1
"chr9:125042722|125054119","chr9",125042722,125054119,3,"3_2_0",7,0.462,"exon","ENSG00000148187,","+","SRR3479243.11637612,SRR3479243.15353125,SRR3479243.19417842,","9__125042722__125054119",3
"chr9:125047448|125048445","chr9",125047448,125048445,1,"1_1_0",21,0.087,"exon","ENSG00000148187,","+","SRR3479243.24508505,","9__125047448__125048445",1
"chr9:125616231|125645658","chr9",125616231,125645658,1,"1_1_0",97,0.02,"exon","ENSG00000056586,","-","SRR3479243.21844540,","9__125616231__125645658",1
"chr9:125617463|125618157","chr9",125617463,125618157,1,"1_1_0",57,0.034,"exon","ENSG00000056586,","-","SRR3479243.14308869,","9__125617463__125618157",1
"chr9:125617463|125627936","chr9",125617463,125627936,1,"1_1_0",74,0.026,"exon","ENSG00000056586,","-","SRR3479243.21169654,","9__125617463__125627936",1
"chr9:125639750|125645658","chr9",125639750,125645658,2,"2_2_0",67,0.056,"exon","ENSG00000056586,","-","SRR3479243.10548368,SRR3479243.13584787,","9__125639750__125645658",2
"chr9:125639750|125655305","chr9",125639750,125655305,1,"1_1_0",65,0.03,"exon","ENSG00000056586,","-","SRR3479243.27801480,","9__125639750__125655305",1
"chr9:125639750|125659699","chr9",125639750,125659699,1,"1_1_0",83,0.024,"exon","ENSG00000056586,","-","SRR3479243.9298651,","9__125639750__125659699",1
"chr9:125639750|125659855","chr9",125639750,125659855,3,"1_2_0",62,0.088,"exon","ENSG00000056586,","-","SRR3479243.11228082,SRR3479243.15989457,SRR3479243.25389088,","9__125639750__125659855",3
"chr9:125659558|125659855","chr9",125659558,125659855,1,"1_1_0",34,0.056,"exon","ENSG00000056586,","-","SRR3479243.28091758,","9__125659558__125659855",1
"chr9:125719290|125761045","chr9",125719290,125761045,3,"2_2_0",58,0.094,"exon","ENSG00000011454,","+","SRR3479243.10547339,SRR3479243.15093303,SRR3479243.16201977,","9__125719290__125761045",3
"chr9:125751576|125752492","chr9",125751576,125752492,6,"4_4_0",106,0.102,"exon","ENSG00000011454,","+","SRR3479243.4191324,SRR3479243.7638499,SRR3479243.9005177,SRR3479243.2198189,SRR3479243.3598448,SRR3479243.24517286,","9__125751576__125752492",6
"chr9:125758320|125759640","chr9",125758320,125759640,1,"1_1_0",71,0.027,"exon","ENSG00000011454,","+","SRR3479243.22126714,","9__125758320__125759640",1
"chr9:125760876|125777915","chr9",125760876,125777915,1,"1_1_0",98,0.02,"exon","ENSG00000011454,","+","SRR3479243.10243047,","9__125760876__125777915",1
"chr9:125772633|125782738","chr9",125772633,125782738,1,"1_1_0",136,0.014,"exon","ENSG00000011454,","+","SRR3479243.7864224,","9__125772633__125782738",1
"chr9:125788312|125827740","chr9",125788312,125827740,1,"1_1_0",23,0.08,"intron","ENSG00000011454,","+","SRR3479243.26616782,","9__125788312__125827740",1
"chr9:125827627|125865665","chr9",125827627,125865665,1,"1_1_0",103,0.019,"exon","ENSG00000011454,","+","SRR3479243.11080925,","9__125827627__125865665",1
"chr9:125846922|125852664","chr9",125846922,125852664,1,"0_1_1",46,0.042,"intron","ENSG00000011454,","+","SRR3479243.25382346,","9__125846922__125852664",1
"chr9:125895124|125946577","chr9",125895124,125946577,2,"2_2_0",142,0.027,"exon","ENSG00000165209,","-","SRR3479243.1772012,SRR3479243.26489429,","9__125895124__125946577",2
"chr9:125910057|125946577","chr9",125910057,125946577,1,"1_1_0",142,0.014,"exon","ENSG00000165209,","-","SRR3479243.20596562,","9__125910057__125946577",1
"chr9:125932181|125936121","chr9",125932181,125936121,1,"1_1_0",114,0.017,"exon","ENSG00000165209,","-","SRR3479243.27720300,","9__125932181__125936121",1
"chr9:125932181|125946577","chr9",125932181,125946577,1,"1_1_0",91,0.022,"exon","ENSG00000165209,","-","SRR3479243.9836040,","9__125932181__125946577",1
"chr9:125935956|125946577","chr9",125935956,125946577,2,"2_2_0",166,0.024,"exon","ENSG00000165209,","-","SRR3479243.2673872,SRR3479243.9838091,","9__125935956__125946577",2
"chr9:125941286|125946577","chr9",125941286,125946577,2,"2_2_0",136,0.029,"exon","ENSG00000165209,","-","SRR3479243.5918831,SRR3479243.12489651,","9__125941286__125946577",2
"chr9:126202639|126214626","chr9",126202639,126214626,1,"1_1_0",43,0.044,"exon","ENSG00000119522,","-","SRR3479243.4668517,","9__126202639__126214626",1
"chr9:126345448|126414402","chr9",126345448,126414402,1,"1_1_0",36,0.053,"exon","ENSG00000119522,","-","SRR3479243.2359201,","9__126345448__126414402",1
"chr9:126409743|126433650","chr9",126409743,126433650,1,"0_1_1",32,0.059,"intron","ENSG00000119522,","-","SRR3479243.8398651,","9__126409743__126433650",1
"chr9:126519982|126531842","chr9",126519982,126531842,3,"3_1_2",42,0.125,"exon","ENSG00000119522,","-","SRR3479243.25237138,SRR3479243.28872993,SRR3479243.29726629,","9__126519982__126531842",3
"chr9:126519982|126554909","chr9",126519982,126554909,1,"1_0_1",39,0.049,"exon","ENSG00000119522,","-","SRR3479243.21759590,","9__126519982__126554909",1
"chr9:126519982|126641300","chr9",126519982,126641300,6,"5_4_1",36,0.25,"exon","ENSG00000119522,","-","SRR3479243.1993801,SRR3479243.2933278,SRR3479243.10024163,SRR3479243.10473755,SRR3479243.12645610,SRR3479243.22663828,","9__126519982__126641300",6
"chr9:127074788|127089724","chr9",127074788,127089724,1,"1_1_0",74,0.026,"exon","ENSG00000119408,","+","SRR3479243.18260336,","9__127074788__127089724",1
"chr9:127289058|127316849","chr9",127289058,127316849,1,"1_1_0",19,0.095,"exon","ENSG00000148200,","-","SRR3479243.9027335,","9__127289058__127316849",1
"chr9:127300371|127302466","chr9",127300371,127302466,2,"2_2_0",17,0.19,"exon","ENSG00000148200,","-","SRR3479243.2972178,SRR3479243.24497277,","9__127300371__127302466",2
"chr9:127642735|127683519","chr9",127642735,127683519,1,"1_1_0",17,0.105,"exon","ENSG00000136935,","-","SRR3479243.19967059,","9__127642735__127683519",1
"chr9:127670656|127674305","chr9",127670656,127674305,4,"1_1_2",16,0.333,"exon","ENSG00000136935,","-","SRR3479243.1989598,SRR3479243.20101792,SRR3479243.2613315,SRR3479243.24380120,","9__127670656__127674305",4
"chr9:127733649|127762269","chr9",127733649,127762269,5,"3_3_0",36,0.217,"exon","ENSG00000173611,","-","SRR3479243.13752308,SRR3479243.15362994,SRR3479243.22004021,SRR3479243.22027779,SRR3479243.25277180,","9__127733649__127762269",5
"chr9:127789091|127790757","chr9",127789091,127790757,1,"1_0_1",18,0.1,"exon","ENSG00000173611,","-","SRR3479243.11931190,","9__127789091__127790757",1
"chr9:127975649|127982979","chr9",127975649,127982979,1,"1_1_0",76,0.026,"exon","ENSG00000136933,","+","SRR3479243.27289625,","9__127975649__127982979",1
"chr9:128069692|128070159","chr9",128069692,128070159,4,"4_4_0",206,0.037,"exon","ENSG00000165219,","+","SRR3479243.732931,SRR3479243.3483154,SRR3479243.5167522,SRR3479243.18764245,","9__128069692__128070159",4
"chr9:128088695|128092497","chr9",128088695,128092497,1,"1_1_0",112,0.018,"exon","ENSG00000165219,","+","SRR3479243.23110628,","9__128088695__128092497",1
"chr9:128099297|128099870","chr9",128099297,128099870,7,"3_5_2",104,0.119,"exon","ENSG00000165219,","+","SRR3479243.4659156,SRR3479243.8944735,SRR3479243.18193244,SRR3479243.18313581,SRR3479243.30562702,SRR3479243.17000585,SRR3479243.21093612,","9__128099297__128099870",7
"chr9:128099297|128113151","chr9",128099297,128113151,1,"1_1_0",234,0.008,"exon","ENSG00000165219,","+","SRR3479243.10186648,","9__128099297__128113151",1
"chr9:128230251|128246862","chr9",128230251,128246862,3,"1_2_0",362,0.016,"exon","ENSG00000119487,","-","SRR3479243.20068685,SRR3479243.14322678,SRR3479243.14586159,","9__128230251__128246862",3
"chr9:128246722|128268696","chr9",128246722,128268696,1,"1_1_0",356,0.006,"exon","ENSG00000119487,","-","SRR3479243.903406,","9__128246722__128268696",1
"chr9:128305338|128322088","chr9",128305338,128322088,2,"2_2_0",265,0.015,"exon","ENSG00000119487,","-","SRR3479243.4187036,SRR3479243.15773526,","9__128305338__128322088",2
"chr9:128419930|128434922","chr9",128419930,128434922,6,"5_5_0",132,0.083,"exon","ENSG00000119487,","-","SRR3479243.7404687,SRR3479243.7604957,SRR3479243.9635701,SRR3479243.11103486,SRR3479243.20082542,SRR3479243.25783401,","9__128419930__128434922",6
"chr9:128432097|128434922","chr9",128432097,128434922,4,"2_4_2",159,0.048,"exon","ENSG00000119487,","-","SRR3479243.7442400,SRR3479243.7523558,SRR3479243.21981968,SRR3479243.28287155,","9__128432097__128434922",4
"chr9:128677965|128697886","chr9",128677965,128697886,2,"2_2_0",127,0.031,"exon","ENSG00000167081,","+","SRR3479243.18525597,SRR3479243.28932206,","9__128677965__128697886",2
"chr9:129641669|129643197","chr9",129641669,129643197,1,"1_1_0",36,0.053,"exon","ENSG00000177125,","+","SRR3479243.17003631,","9__129641669__129643197",1
"chr9:130101924|130104613","chr9",130101924,130104613,2,"2_2_0",52,0.071,"exon","ENSG00000136895,","+","SRR3479243.3631995,SRR3479243.16409352,","9__130101924__130104613",2
"chr9:130101924|130119656","chr9",130101924,130119656,1,"1_1_0",34,0.056,"exon","ENSG00000136895,","+","SRR3479243.5118108,","9__130101924__130119656",1
"chr9:130106514|130107756","chr9",130106514,130107756,4,"2_2_0",29,0.216,"exon","ENSG00000136895,","+","SRR3479243.11398616,SRR3479243.12942995,SRR3479243.16755117,SRR3479243.19471745,","9__130106514__130107756",4
"chr9:130695284|130696192","chr9",130695284,130696192,1,"1_1_0",0,1,"intergenic_region","n/a","+","SRR3479243.23759388,","9__130695284__130696192",1
"chr9:130706894|130715883","chr9",130706894,130715883,1,"1_0_1",8,0.2,"exon","ENSG00000167106,","-","SRR3479243.17846651,","9__130706894__130715883",1
"chr9:130875652|130886130","chr9",130875652,130886130,1,"1_1_0",64,0.03,"intergenic_region","n/a","-","SRR3479243.4756302,","9__130875652__130886130",1
"chr9:130947826|130950213","chr9",130947826,130950213,1,"1_0_1",123,0.016,"exon","ENSG00000148337,","-","SRR3479243.18791051,","9__130947826__130950213",1
"chr9:131221846|131223289","chr9",131221846,131223289,1,"0_1_1",237,0.008,"exon","ENSG00000136811,","+","SRR3479243.23763687,","9__131221846__131223289",1
"chr9:131246217|131247753","chr9",131246217,131247753,1,"1_1_0",119,0.017,"exon","ENSG00000136811,","+","SRR3479243.8408213,","9__131246217__131247753",1
"chr9:131271155|131277918","chr9",131271155,131277918,4,"4_3_0",147,0.052,"exon","ENSG00000119392,","+","SRR3479243.22176252,SRR3479243.28864414,SRR3479243.29585556,SRR3479243.17142298,","9__131271155__131277918",4
"chr9:131362359|131366696","chr9",131362359,131366696,1,"0_1_1",103,0.019,"exon","ENSG00000197694,","+","SRR3479243.25525017,","9__131362359__131366696",1
"chr9:131362359|131367756","chr9",131362359,131367756,2,"0_2_2",146,0.027,"exon","ENSG00000197694,","+","SRR3479243.20634423,SRR3479243.24816515,","9__131362359__131367756",2
