"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr9:33960824|33963789","chr9",33960824,33963789,6,"0_1_4",114,0.095,"exon","ENSG00000137073,","-","SRR444975.136920710,SRR444975.125929849,SRR444975.147325106,SRR444975.72911748,SRR444975.147325106,SRR444975.185731930,","9__33960824__33963789",6
"chr9:33960824|33973235","chr9",33960824,33973235,14,"6_4_9",81,0.257,"exon","ENSG00000137073,","-","SRR444975.14284708,SRR444975.36167408,SRR444975.80264521,SRR444975.119137762,SRR444975.168668229,SRR444975.180960637,SRR444975.58816617,SRR444975.23508300,SRR444975.95213275,SRR444975.37626523,SRR444975.44165805,SRR444975.95213275,SRR444975.103623233,SRR444975.176190810,","9__33960824__33973235",14
"chr9:33960824|33989124","chr9",33960824,33989124,4,"1_1_0",121,0.062,"exon","ENSG00000137073,","-","SRR444975.52047905,SRR444975.172718033,SRR444975.52047905,SRR444975.172718033,","9__33960824__33989124",4
"chr9:33960824|34017187","chr9",33960824,34017187,5,"1_2_1",80,0.111,"exon","ENSG00000137073,","-","SRR444975.3432287,SRR444975.61639967,SRR444975.119141979,SRR444975.61339040,SRR444975.61639967,","9__33960824__34017187",5
"chr9:33971649|33973235","chr9",33971649,33973235,30,"11_6_8",77,0.438,"exon","ENSG00000137073,","-","SRR444975.4548865,SRR444975.24550410,SRR444975.103010714,SRR444975.133686708,SRR444975.141403586,SRR444975.167049053,SRR444975.191223335,SRR444975.6535578,SRR444975.24550410,SRR444975.26382893,SRR444975.84099443,SRR444975.92305917,SRR444975.103010714,SRR444975.124620504,SRR444975.141403586,SRR444975.170750052,SRR444975.189755385,SRR444975.15719589,SRR444975.36397613,SRR444975.101133955,SRR444975.117143214,SRR444975.129133904,SRR444975.172598254,SRR444975.173405466,SRR444975.187200654,SRR444975.203456674,SRR444975.15719589,SRR444975.36486866,SRR444975.145667372,SRR444975.172598254,","9__33971649__33973235",30
"chr9:33986758|34017187","chr9",33986758,34017187,6,"2_4_1",60,0.167,"exon","ENSG00000137073,","-","SRR444975.38261207,SRR444975.65682865,SRR444975.92098103,SRR444975.203739405,SRR444975.55106995,SRR444975.151121928,","9__33986758__34017187",6
"chr9:33996221|34017187","chr9",33996221,34017187,3,"3_2_0",90,0.062,"exon","ENSG00000137073,","-","SRR444975.28159046,SRR444975.199417060,SRR444975.98918445,","9__33996221__34017187",3
"chr9:34098484|34107421","chr9",34098484,34107421,1,"0_1_1",314,0.006,"exon","ENSG00000198876,","-","SRR444975.87062675,","9__34098484__34107421",1
"chr9:34241183|34242106","chr9",34241183,34242106,4,"2_2_0",287,0.027,"exon","ENSG00000165006,","+","SRR444975.2602337,SRR444975.44637643,SRR444975.38928487,SRR444975.43973671,","9__34241183__34242106",4
"chr9:34269255|34286702","chr9",34269255,34286702,2,"1_1_0",13,0.235,"exon","ENSG00000186638,","-","SRR444975.114346458,SRR444975.62319704,","9__34269255__34286702",2
"chr9:34286615|34290387","chr9",34286615,34290387,5,"2_4_1",16,0.385,"exon","ENSG00000186638,","-","SRR444975.93413342,SRR444975.100796162,SRR444975.149414343,SRR444975.48671789,SRR444975.152299731,","9__34286615__34290387",5
"chr9:34286615|34306439","chr9",34286615,34306439,1,"1_1_0",19,0.095,"exon","ENSG00000186638,","-","SRR444975.69085443,","9__34286615__34306439",1
"chr9:34616049|34617948","chr9",34616049,34617948,2,"1_1_1",1144,0.003,"exon","ENSG00000137100,","+","SRR444975.196571583,SRR444975.170021669,","9__34616049__34617948",2
"chr9:35062000|35068359","chr9",35062000,35068359,1,"1_1_0",1770,0.001,"exon","ENSG00000165280,","-","SRR444975.9583183,","9__35062000__35068359",1
"chr9:35295693|35313986","chr9",35295693,35313986,1,"1_1_0",2,0.5,"exon","ENSG00000198722,","+","SRR444975.4182187,","9__35295693__35313986",1
"chr9:35537954|35539105","chr9",35537954,35539105,1,"1_1_0",18,0.1,"intron","ENSG00000198853,","+","SRR444975.180550637,","9__35537954__35539105",1
"chr9:35546427|35548532","chr9",35546427,35548532,18,"10_12_0",115,0.238,"exon","ENSG00000198853,","+","SRR444975.10368483,SRR444975.28955337,SRR444975.31151573,SRR444975.87730286,SRR444975.114630523,SRR444975.136255741,SRR444975.28955337,SRR444975.156366345,SRR444975.159910037,SRR444975.195520968,SRR444975.202103125,SRR444975.117702294,SRR444975.135693029,SRR444975.147568931,SRR444975.30962917,SRR444975.104228158,SRR444975.107960344,SRR444975.162546302,","9__35546427__35548532",18
"chr9:35657768|35657981","chr9",35657768,35657981,1,"1_1_0",310267,0,"exon","ENSG00000269900,","+","SRR444975.99858913,","9__35657768__35657981",1
"chr9:35684284|35684547","chr9",35684284,35684547,1,"0_1_1",360,0.006,"exon","ENSG00000198467,","-","SRR444975.51009915,","9__35684284__35684547",1
"chr9:36060116|36066867","chr9",36060116,36066867,1,"0_1_1",216,0.009,"exon","ENSG00000122707,","+","SRR444975.134007406,","9__36060116__36066867",1
"chr9:36100328|36102227","chr9",36100328,36102227,1,"1_1_0",315,0.006,"exon","ENSG00000122707,","+","SRR444975.34869866,","9__36100328__36102227",1
"chr9:36110039|36122925","chr9",36110039,36122925,1,"0_1_1",287,0.007,"exon","ENSG00000122707,","+","SRR444975.119229426,","9__36110039__36122925",1
"chr9:36197548|36199093","chr9",36197548,36199093,5,"1_4_1",306,0.032,"exon","ENSG00000122705,","+","SRR444975.102141354,SRR444975.187608966,SRR444975.101238779,SRR444975.134870436,SRR444975.37983112,","9__36197548__36199093",5
"chr9:36197548|36204176","chr9",36197548,36204176,5,"0_4_1",1066,0.009,"exon","ENSG00000122705,","+","SRR444975.103826254,SRR444975.4699143,SRR444975.52667199,SRR444975.85639478,SRR444975.158809407,","9__36197548__36204176",5
"chr9:36342322|36353328","chr9",36342322,36353328,1,"1_1_0",67,0.029,"exon","ENSG00000137075,","-","SRR444975.131419138,","9__36342322__36353328",1
"chr9:36351112|36353328","chr9",36351112,36353328,2,"1_1_0",63,0.06,"exon","ENSG00000137075,","-","SRR444975.71241677,SRR444975.90562824,","9__36351112__36353328",2
"chr9:36581641|36599483","chr9",36581641,36599483,6,"1_1_2",368,0.032,"exon","ENSG00000165304,","+","SRR444975.85853034,SRR444975.148151280,SRR444975.149557344,SRR444975.85853034,SRR444975.148151280,SRR444975.149557344,","9__36581641__36599483",6
"chr9:36594625|36607670","chr9",36594625,36607670,2,"1_2_0",201,0.02,"exon","ENSG00000165304,","+","SRR444975.142842110,SRR444975.157669017,","9__36594625__36607670",2
"chr9:36597219|36607670","chr9",36597219,36607670,2,"2_2_0",270,0.015,"exon","ENSG00000165304,","+","SRR444975.4037977,SRR444975.201749219,","9__36597219__36607670",2
"chr9:36597219|36643080","chr9",36597219,36643080,4,"4_2_0",323,0.024,"exon","ENSG00000165304,","+","SRR444975.22954571,SRR444975.154019414,SRR444975.172934827,SRR444975.204008693,","9__36597219__36643080",4
"chr9:36607572|36633197","chr9",36607572,36633197,1,"1_1_0",417,0.005,"exon","ENSG00000165304,","+","SRR444975.156708425,","9__36607572__36633197",1
"chr9:36669307|36674934","chr9",36669307,36674934,3,"2_3_0",419,0.014,"exon","ENSG00000165304,","+","SRR444975.16096170,SRR444975.132666906,SRR444975.192880512,","9__36669307__36674934",3
"chr9:37121496|37127260","chr9",37121496,37127260,1,"1_1_0",13,0.133,"intron","ENSG00000147905,","+","SRR444975.181439276,","9__37121496__37127260",1
"chr9:37126309|37126939","chr9",37126309,37126939,10,"6_7_0",40,0.333,"exon","ENSG00000147905,","+","SRR444975.21068416,SRR444975.64604632,SRR444975.101554574,SRR444975.195691843,SRR444975.63068463,SRR444975.81236778,SRR444975.85301165,SRR444975.115948907,SRR444975.129859792,SRR444975.65514099,","9__37126309__37126939",10
"chr9:37126309|37127260","chr9",37126309,37127260,7,"4_3_0",29,0.326,"intron","ENSG00000147905,","+","SRR444975.12838554,SRR444975.49246396,SRR444975.104441447,SRR444975.104441447,SRR444975.141976615,SRR444975.141976615,SRR444975.178008796,","9__37126309__37127260",7
"chr9:37126309|37165932","chr9",37126309,37165932,1,"1_1_0",24,0.077,"intron","ENSG00000147905,","+","SRR444975.134949672,","9__37126309__37165932",1
"chr9:37147359|37165932","chr9",37147359,37165932,1,"1_1_0",20,0.091,"intron","ENSG00000147905,","+","SRR444975.126292156,","9__37147359__37165932",1
"chr9:37160062|37165932","chr9",37160062,37165932,1,"1_1_0",4,0.333,"intron","ENSG00000147905,","+","SRR444975.132560152,","9__37160062__37165932",1
"chr9:37305541|37305711","chr9",37305541,37305711,1,"1_1_0",0,1,"exon","ENSG00000147905,","+","SRR444975.106824747,","9__37305541__37305711",1
"chr9:37424842|37426651","chr9",37424842,37426651,14,"7_9_2",365,0.071,"exon","ENSG00000137106,","+","SRR444975.26283963,SRR444975.42977535,SRR444975.119906323,SRR444975.54276937,SRR444975.107402180,SRR444975.131628223,SRR444975.55256239,SRR444975.164866463,SRR444975.19583619,SRR444975.47508366,SRR444975.68667597,SRR444975.115640705,SRR444975.168644087,SRR444975.178722623,","9__37424842__37426651",14
"chr9:37842086|37860190","chr9",37842086,37860190,1,"1_1_0",172,0.011,"exon","ENSG00000122741,","+","SRR444975.111576727,","9__37842086__37860190",1
"chr9:37842086|37861232","chr9",37842086,37861232,1,"1_1_0",171,0.012,"exon","ENSG00000122741,","+","SRR444975.44698084,","9__37842086__37861232",1
"chr9:37948632|37974834","chr9",37948632,37974834,1,"1_1_0",224,0.009,"exon","ENSG00000107338,ENSG00000255872,","-","SRR444975.7823111,","9__37948632__37974834",1
"chr9:71850944|71853705","chr9",71850944,71853705,1,"1_1_0",28,0.067,"exon","ENSG00000119139,","+","SRR444975.198587325,","9__71850944__71853705",1
"chr9:72082739|72091059","chr9",72082739,72091059,1,"1_1_0",27,0.069,"exon","ENSG00000107282,","-","SRR444975.46309300,","9__72082739__72091059",1
"chr9:72130927|72132195","chr9",72130927,72132195,4,"2_1_1",21,0.276,"exon","ENSG00000107282,","-","SRR444975.44432681,SRR444975.101933276,SRR444975.202343363,SRR444975.44470190,","9__72130927__72132195",4
"chr9:72183425|72185998","chr9",72183425,72185998,2,"1_1_0",1,0.8,"intron","ENSG00000107282,","-","SRR444975.21067838,SRR444975.110391224,","9__72183425__72185998",2
"chr9:72356708|72365866","chr9",72356708,72365866,2,"1_1_0",218,0.018,"exon","ENSG00000188647,","-","SRR444975.42048142,SRR444975.100887756,","9__72356708__72365866",2
"chr9:72365697|72368806","chr9",72365697,72368806,1,"1_1_0",113,0.017,"intron","ENSG00000188647,","-","SRR444975.142899884,","9__72365697__72368806",1
"chr9:72879220|72882891","chr9",72879220,72882891,2,"1_1_0",75,0.051,"exon","ENSG00000198887,","+","SRR444975.130902643,SRR444975.130902643,","9__72879220__72882891",2
"chr9:72892226|72901187","chr9",72892226,72901187,1,"1_1_0",108,0.018,"exon","ENSG00000198887,","+","SRR444975.32648983,","9__72892226__72901187",1
"chr9:74309425|74313120","chr9",74309425,74313120,8,"4_2_0",342,0.045,"exon","ENSG00000135048,","-","SRR444975.176555097,SRR444975.29969958,SRR444975.35876078,SRR444975.107981377,SRR444975.29969958,SRR444975.35876078,SRR444975.40218721,SRR444975.107981377,","9__74309425__74313120",8
"chr9:74309425|74340625","chr9",74309425,74340625,1,"1_1_0",257,0.008,"exon","ENSG00000135048,","-","SRR444975.72489670,","9__74309425__74340625",1
"chr9:74477467|74489999","chr9",74477467,74489999,4,"1_2_1",43,0.157,"exon","ENSG00000107362,","-","SRR444975.85517602,SRR444975.110751352,SRR444975.46466758,SRR444975.82824376,","9__74477467__74489999",4
"chr9:77595292|77614786","chr9",77595292,77614786,1,"0_1_1",31,0.061,"intergenic_region","n/a","-","SRR444975.27195203,","9__77595292__77614786",1
"chr9:77692075|77695857","chr9",77692075,77695857,2,"1_0_1",85,0.045,"intron","ENSG00000106733,","-","SRR444975.161094852,SRR444975.161094852,","9__77692075__77695857",2
"chr9:77742485|77755848","chr9",77742485,77755848,2,"0_1_1",234,0.017,"exon","ENSG00000134996,","+","SRR444975.164152861,SRR444975.164152861,","9__77742485__77755848",2
"chr9:79115832|79131692","chr9",79115832,79131692,1,"1_1_0",10,0.167,"intergenic_region","n/a","+","SRR444975.89885981,","9__79115832__79131692",1
"chr9:79829245|79842401","chr9",79829245,79842401,3,"0_1_1",42,0.125,"exon","ENSG00000197969,","+","SRR444975.24729429,SRR444975.151251929,SRR444975.80130396,","9__79829245__79842401",3
"chr9:79852918|79867268","chr9",79852918,79867268,1,"1_1_0",36,0.053,"exon","ENSG00000197969,","+","SRR444975.198575781,","9__79852918__79867268",1
"chr9:79875002|79898566","chr9",79875002,79898566,1,"1_1_0",38,0.05,"exon","ENSG00000197969,","+","SRR444975.94522843,","9__79875002__79898566",1
"chr9:79888196|79910762","chr9",79888196,79910762,1,"1_1_0",25,0.074,"exon","ENSG00000197969,","+","SRR444975.164067603,","9__79888196__79910762",1
"chr9:79968325|79972754","chr9",79968325,79972754,1,"1_1_0",28,0.067,"exon","ENSG00000197969,","+","SRR444975.39784338,","9__79968325__79972754",1
"chr9:80409379|80412564","chr9",80409379,80412564,9,"4_4_0",50,0.265,"exon","ENSG00000156052,","-","SRR444975.50415207,SRR444975.77731967,SRR444975.185814387,SRR444975.189177249,SRR444975.203989925,SRR444975.77731967,SRR444975.189177249,SRR444975.122464183,SRR444975.186961083,","9__80409379__80412564",9
"chr9:80409379|80523131","chr9",80409379,80523131,1,"1_1_0",10,0.167,"intron","ENSG00000156052,","-","SRR444975.110584345,","9__80409379__80523131",1
"chr9:80881384|80881619","chr9",80881384,80881619,1,"1_1_0",69,0.028,"exon","ENSG00000148019,","+","SRR444975.61918479,","9__80881384__80881619",1
"chr9:86274695|86284242","chr9",86274695,86284242,1,"1_1_0",495,0.004,"intergenic_region","n/a","-","SRR444975.102935338,","9__86274695__86284242",1
"chr9:86274695|86301070","chr9",86274695,86301070,6,"3_5_1",271,0.042,"intergenic_region","n/a","-","SRR444975.25652582,SRR444975.105906207,SRR444975.136674947,SRR444975.84697721,SRR444975.94227702,SRR444975.30084541,","9__86274695__86301070",6
"chr9:86276692|86284242","chr9",86276692,86284242,3,"1_2_0",1115,0.005,"exon","ENSG00000135018,","-","SRR444975.141885950,SRR444975.57437750,SRR444975.43420249,","9__86276692__86284242",3
"chr9:86292642|86293514","chr9",86292642,86293514,8,"6_5_0",950,0.017,"exon","ENSG00000135018,","-","SRR444975.32155492,SRR444975.76808110,SRR444975.103118457,SRR444975.183846238,SRR444975.32155492,SRR444975.93615032,SRR444975.140939342,SRR444975.140939342,","9__86292642__86293514",8
"chr9:86292642|86297981","chr9",86292642,86297981,1,"1_1_0",888,0.002,"exon","ENSG00000135018,","-","SRR444975.77594418,","9__86292642__86297981",1
"chr9:86292642|86301070","chr9",86292642,86301070,5,"4_3_0",737,0.013,"exon","ENSG00000135018,","-","SRR444975.20115322,SRR444975.60557358,SRR444975.150201709,SRR444975.160430132,SRR444975.65523190,","9__86292642__86301070",5
"chr9:86293356|86294952","chr9",86293356,86294952,1,"1_1_0",697,0.003,"exon","ENSG00000135018,","-","SRR444975.88909130,","9__86293356__86294952",1
"chr9:86293356|86301070","chr9",86293356,86301070,38,"10_10_0",613,0.11,"exon","ENSG00000135018,","-","SRR444975.6473110,SRR444975.13315155,SRR444975.40645444,SRR444975.59381590,SRR444975.102145885,SRR444975.110428064,SRR444975.113115862,SRR444975.130226771,SRR444975.145871466,SRR444975.13315155,SRR444975.28840771,SRR444975.50925398,SRR444975.113115862,SRR444975.128666332,SRR444975.132236436,SRR444975.135407561,SRR444975.145539325,SRR444975.149657188,SRR444975.50831321,SRR444975.84084362,SRR444975.85332681,SRR444975.85804983,SRR444975.121813944,SRR444975.127462550,SRR444975.145298498,SRR444975.159318149,SRR444975.162580766,SRR444975.173735723,SRR444975.56557983,SRR444975.73394835,SRR444975.82567610,SRR444975.83531803,SRR444975.84517955,SRR444975.151516261,SRR444975.151536667,SRR444975.167230048,SRR444975.169763855,SRR444975.205722612,","9__86293356__86301070",38
"chr9:86294690|86294952","chr9",86294690,86294952,1,"1_1_0",867,0.002,"exon","ENSG00000135018,","-","SRR444975.119315983,","9__86294690__86294952",1
"chr9:86294690|86301070","chr9",86294690,86301070,4,"2_3_0",783,0.01,"exon","ENSG00000135018,","-","SRR444975.3220404,SRR444975.172861937,SRR444975.84848489,SRR444975.61656983,","9__86294690__86301070",4
"chr9:86297866|86301070","chr9",86297866,86301070,4,"4_2_0",654,0.012,"exon","ENSG00000135018,","-","SRR444975.126904147,SRR444975.140328211,SRR444975.202096413,SRR444975.149643414,","9__86297866__86301070",4
"chr9:88190230|88211364","chr9",88190230,88211364,1,"1_1_0",55,0.035,"exon","ENSG00000135049,","-","SRR444975.160972133,","9__88190230__88211364",1
"chr9:88211277|88248289","chr9",88211277,88248289,3,"2_2_0",66,0.083,"exon","ENSG00000135049,","-","SRR444975.39386851,SRR444975.191377905,SRR444975.191940388,","9__88211277__88248289",3
"chr9:88233898|88327481","chr9",88233898,88327481,1,"1_1_0",46,0.042,"exon","ENSG00000135049,","-","SRR444975.74961065,","9__88233898__88327481",1
"chr9:88292351|88307728","chr9",88292351,88307728,2,"1_1_0",71,0.053,"exon","ENSG00000135049,","-","SRR444975.27706163,SRR444975.146239386,","9__88292351__88307728",2
"chr9:88307604|88327481","chr9",88307604,88327481,1,"1_1_0",54,0.036,"exon","ENSG00000135049,","-","SRR444975.164385587,","9__88307604__88327481",1
"chr9:88571275|88573501","chr9",88571275,88573501,1,"0_1_1",163,0.012,"exon","ENSG00000135040,","+","SRR444975.176637718,","9__88571275__88573501",1
"chr9:88571275|88577095","chr9",88571275,88577095,1,"1_1_0",149,0.013,"exon","ENSG00000135040,","+","SRR444975.148883935,","9__88571275__88577095",1
"chr9:88574708|88611492","chr9",88574708,88611492,2,"2_2_0",122,0.032,"exon","ENSG00000135040,","+","SRR444975.147249905,SRR444975.123793313,","9__88574708__88611492",2
"chr9:88576928|88628059","chr9",88576928,88628059,1,"1_1_0",130,0.015,"exon","ENSG00000135040,","+","SRR444975.111394961,","9__88576928__88628059",1
"chr9:88918001|88919862","chr9",88918001,88919862,4,"3_2_0",12,0.4,"exon","ENSG00000083223,","-","SRR444975.3744415,SRR444975.92665325,SRR444975.111111097,SRR444975.31564048,","9__88918001__88919862",4
"chr9:88918001|88920154","chr9",88918001,88920154,3,"3_2_0",25,0.194,"exon","ENSG00000083223,","-","SRR444975.13539674,SRR444975.76217324,SRR444975.158413060,","9__88918001__88920154",3
"chr9:88920107|88924932","chr9",88920107,88924932,7,"2_5_1",13,0.519,"exon","ENSG00000083223,","-","SRR444975.59327995,SRR444975.162252552,SRR444975.116884096,SRR444975.81871196,SRR444975.114144070,SRR444975.12488090,SRR444975.101130577,","9__88920107__88924932",7
"chr9:88923344|88925724","chr9",88923344,88925724,1,"1_1_0",24,0.077,"exon","ENSG00000083223,","-","SRR444975.76872289,","9__88923344__88925724",1
"chr9:91652908|91661909","chr9",91652908,91661909,1,"1_1_0",42,0.045,"exon","ENSG00000148082,","-","SRR444975.109654437,","9__91652908__91661909",1
"chr9:91723963|91727541","chr9",91723963,91727541,3,"2_2_0",18,0.25,"intron","ENSG00000148082,","-","SRR444975.175505249,SRR444975.88736964,SRR444975.198100726,","9__91723963__91727541",3
"chr9:94087600|94128426","chr9",94087600,94128426,1,"1_1_0",10,0.167,"intergenic_region","n/a","-","SRR444975.149560063,","9__94087600__94128426",1
"chr9:94808281|94821590","chr9",94808281,94821590,1,"1_1_0",405,0.005,"exon","ENSG00000090054,","-","SRR444975.25451618,","9__94808281__94821590",1
"chr9:95018962|95032265","chr9",95018962,95032265,13,"6_7_0",694,0.036,"exon","ENSG00000196305,","-","SRR444975.44729645,SRR444975.71114763,SRR444975.96265743,SRR444975.121180507,SRR444975.31592493,SRR444975.94736177,SRR444975.127442825,SRR444975.137864713,SRR444975.151142879,SRR444975.171426391,SRR444975.18044345,SRR444975.50752251,SRR444975.103538414,","9__95018962__95032265",13
"chr9:95018962|95048121","chr9",95018962,95048121,2,"2_2_0",584,0.007,"exon","ENSG00000196305,","-","SRR444975.82808864,SRR444975.131678327,","9__95018962__95048121",2
"chr9:95030456|95032265","chr9",95030456,95032265,3,"3_2_0",820,0.007,"exon","ENSG00000196305,","-","SRR444975.57802054,SRR444975.133262810,SRR444975.193253234,","9__95030456__95032265",3
"chr9:96233423|96238620","chr9",96233423,96238620,13,"5_2_2",503,0.049,"exon","ENSG00000048828,","+","SRR444975.58605,SRR444975.99251247,SRR444975.58605,SRR444975.99251247,SRR444975.159265503,SRR444975.32579367,SRR444975.39927151,SRR444975.66738143,SRR444975.102774881,SRR444975.27907895,SRR444975.85950169,SRR444975.128870154,SRR444975.198675310,","9__96233423__96238620",13
"chr9:96233423|96261168","chr9",96233423,96261168,13,"6_7_0",332,0.073,"exon","ENSG00000048828,","+","SRR444975.180786678,SRR444975.205796284,SRR444975.10216562,SRR444975.60846196,SRR444975.185391956,SRR444975.19352861,SRR444975.102583192,SRR444975.115875201,SRR444975.146880348,SRR444975.192322188,SRR444975.194161823,SRR444975.36661431,SRR444975.89767259,","9__96233423__96261168",13
"chr9:96323391|96323532","chr9",96323391,96323532,1,"1_1_0",246,0.008,"exon","ENSG00000048828,","+","SRR444975.200721958,","9__96323391__96323532",1
"chr9:96392252|96398807","chr9",96392252,96398807,4,"3_2_0",57,0.123,"exon","ENSG00000197724,","+","SRR444975.64041434,SRR444975.97527091,SRR444975.147386573,SRR444975.147386573,","9__96392252__96398807",4
"chr9:96827016|96857736","chr9",96827016,96857736,6,"2_3_0",13,0.48,"exon","ENSG00000158079,","+","SRR444975.57999600,SRR444975.193411845,SRR444975.27281478,SRR444975.89740003,SRR444975.193411845,SRR444975.77977127,","9__96827016__96857736",6
"chr9:97191471|97203381","chr9",97191471,97203381,1,"1_1_0",301,0.007,"exon","ENSG00000148110,","+","SRR444975.102842280,","9__97191471__97203381",1
"chr9:97221812|97221955","chr9",97221812,97221955,2,"2_2_0",524,0.008,"exon","ENSG00000148110,","+","SRR444975.15637998,SRR444975.19649960,","9__97221812__97221955",2
"chr9:97535284|97563284","chr9",97535284,97563284,2,"1_1_0",7,0.364,"exon","ENSG00000148120,","+","SRR444975.106107055,SRR444975.108578899,","9__97535284__97563284",2
"chr9:97686268|97717561","chr9",97686268,97717561,1,"1_1_0",22,0.083,"exon","ENSG00000148120,","+","SRR444975.54710912,","9__97686268__97717561",1
"chr9:97822976|97843062","chr9",97822976,97843062,1,"1_1_0",141,0.014,"exon","ENSG00000148120,","+","SRR444975.41221241,","9__97822976__97843062",1
"chr9:98002931|98011651","chr9",98002931,98011651,1,"1_1_0",61,0.032,"exon","ENSG00000158169,","-","SRR444975.80630876,","9__98002931__98011651",1
"chr9:98728844|98766983","chr9",98728844,98766983,5,"2_3_0",39,0.204,"exon","ENSG00000182150,","+","SRR444975.84788070,SRR444975.84788070,SRR444975.198143613,SRR444975.51631763,SRR444975.111312641,","9__98728844__98766983",5
"chr9:98740343|98766983","chr9",98740343,98766983,1,"1_1_0",28,0.067,"exon","ENSG00000182150,","+","SRR444975.119478491,","9__98740343__98766983",1
"chr9:99113385|99126832","chr9",99113385,99126832,1,"1_1_0",91,0.022,"exon","ENSG00000130958,","-","SRR444975.100264456,","9__99113385__99126832",1
"chr9:99122436|99130587","chr9",99122436,99130587,2,"1_0_2",63,0.06,"exon","ENSG00000130958,","-","SRR444975.113555815,SRR444975.1658238,","9__99122436__99130587",2
"chr9:99154680|99160596","chr9",99154680,99160596,1,"1_1_0",120,0.016,"exon","ENSG00000165244,","-","SRR444975.67215918,","9__99154680__99160596",1
"chr9:99220661|99220823","chr9",99220661,99220823,5,"3_3_0",30,0.25,"exon","ENSG00000130956,","+","SRR444975.45114235,SRR444975.43635574,SRR444975.158272673,SRR444975.172339878,SRR444975.2530421,","9__99220661__99220823",5
"chr9:99271955|99327765","chr9",99271955,99327765,8,"4_5_0",23,0.41,"exon","ENSG00000081377,","-","SRR444975.108769577,SRR444975.168231549,SRR444975.108769577,SRR444975.168231549,SRR444975.173975809,SRR444975.28918297,SRR444975.135910342,SRR444975.135999399,","9__99271955__99327765",8
"chr9:99277931|99327765","chr9",99277931,99327765,2,"1_2_0",23,0.148,"exon","ENSG00000081377,","-","SRR444975.155067796,SRR444975.56025515,","9__99277931__99327765",2
"chr9:99284788|99327765","chr9",99284788,99327765,18,"9_9_0",64,0.36,"exon","ENSG00000081377,","-","SRR444975.16533293,SRR444975.32318505,SRR444975.41415602,SRR444975.49440660,SRR444975.104682204,SRR444975.121626591,SRR444975.164159038,SRR444975.180247998,SRR444975.195146024,SRR444975.24316303,SRR444975.58344326,SRR444975.104682204,SRR444975.157937302,SRR444975.60818448,SRR444975.129128561,SRR444975.17056842,SRR444975.70080510,SRR444975.96166657,","9__99284788__99327765",18
"chr9:99296209|99296824","chr9",99296209,99296824,1,"1_1_0",9,0.182,"exon","ENSG00000081377,","-","SRR444975.115341888,","9__99296209__99296824",1
"chr9:99304108|99327765","chr9",99304108,99327765,1,"1_1_0",5,0.286,"exon","ENSG00000081377,","-","SRR444975.185374773,","9__99304108__99327765",1
"chr9:99314078|99327765","chr9",99314078,99327765,4,"2_2_1",5,0.615,"exon","ENSG00000081377,","-","SRR444975.119201053,SRR444975.2238309,SRR444975.31623612,SRR444975.124344875,","9__99314078__99327765",4
"chr9:99324975|99327765","chr9",99324975,99327765,6,"1_3_0",5,0.706,"exon","ENSG00000081377,","-","SRR444975.69054888,SRR444975.8463876,SRR444975.89147622,SRR444975.15386607,SRR444975.89147622,SRR444975.134396152,","9__99324975__99327765",6
"chr9:99381501|99413994","chr9",99381501,99413994,1,"1_0_1",22,0.083,"intergenic_region","n/a","-","SRR444975.197501,","9__99381501__99413994",1
"chr9:99537070|99538527","chr9",99537070,99538527,1,"1_1_0",80,0.024,"exon","ENSG00000081386,","-","SRR444975.6835923,","9__99537070__99538527",1
"chr9:99947724|99957122","chr9",99947724,99957122,1,"1_1_0",1,0.667,"exon","ENSG00000159712,","-","SRR444975.126922069,","9__99947724__99957122",1
"chr9:100227124|100237751","chr9",100227124,100237751,1,"1_1_0",110,0.018,"exon","ENSG00000196116,","+","SRR444975.187410595,","9__100227124__100237751",1
"chr9:100409774|100417226","chr9",100409774,100417226,1,"1_1_0",84,0.023,"exon","ENSG00000136937,","+","SRR444975.115452401,","9__100409774__100417226",1
"chr9:100416080|100435063","chr9",100416080,100435063,1,"1_1_0",63,0.031,"exon","ENSG00000136937,","+","SRR444975.161341661,","9__100416080__100435063",1
"chr9:100444482|100447322","chr9",100444482,100447322,3,"3_2_0",58,0.094,"exon","ENSG00000136936,","-","SRR444975.115748310,SRR444975.185427085,SRR444975.144484868,","9__100444482__100447322",3
"chr9:100756913|100760960","chr9",100756913,100760960,1,"1_1_0",5,0.286,"exon","ENSG00000136938,","+","SRR444975.102413239,","9__100756913__100760960",1
"chr9:100780571|100780771","chr9",100780571,100780771,1,"1_1_0",3,0.4,"intergenic_region","n/a","+","SRR444975.170718596,","9__100780571__100780771",1
"chr9:100780571|100788733","chr9",100780571,100788733,3,"1_1_1",2,0.75,"intergenic_region","n/a","+","SRR444975.122269157,SRR444975.152744964,SRR444975.93875863,","9__100780571__100788733",3
"chr9:100837852|100840629","chr9",100837852,100840629,1,"1_0_1",147,0.013,"exon","ENSG00000095380,","+","SRR444975.142909016,","9__100837852__100840629",1
"chr9:100854191|100857697","chr9",100854191,100857697,1,"1_1_0",22,0.083,"intron","ENSG00000106785,","-","SRR444975.45792937,","9__100854191__100857697",1
